Date,transactionvalue7stdUSD
2010/10/23,17.635
2010/10/24,17.979
2010/10/25,18.831
2010/10/26,25.014
2010/10/27,32.918
2010/10/28,41.103
2010/10/29,39.255
2010/10/30,32.504
2010/10/31,27.467
2010/11/01,31.678
2010/11/02,31.27
2010/11/03,28.161
2010/11/04,47.365
2010/11/05,49.226
2010/11/06,64.377
2010/11/07,66.446
2010/11/08,166.806
2010/11/09,169.212
2010/11/10,168.921
2010/11/11,175.618
2010/11/12,174.313
2010/11/13,176.858
2010/11/14,179.999
2010/11/15,11.745
2010/11/16,15.881
2010/11/17,15.597
2010/11/18,18.349
2010/11/19,21.675
2010/11/20,20.062
2010/11/21,19.382
2010/11/22,21.939
2010/11/23,26.922
2010/11/24,24.589
2010/11/25,25.39
2010/11/26,24.661
2010/11/27,23.595
2010/11/28,21.701
2010/11/29,20.625
2010/11/30,17.313
2010/12/01,15.045
2010/12/02,12.223
2010/12/03,12.391
2010/12/04,14.539
2010/12/05,16.574
2010/12/06,21.17
2010/12/07,21.434
2010/12/08,23.647
2010/12/09,23.734
2010/12/10,24.43
2010/12/11,23.36
2010/12/12,21.759
2010/12/13,31.389
2010/12/14,33.148
2010/12/15,32.059
2010/12/16,30.209
2010/12/17,25.274
2010/12/18,24.721
2010/12/19,15.731
2010/12/20,13.847
2010/12/21,13.535
2010/12/22,13.461
2010/12/23,13.683
2010/12/24,14.367
2010/12/25,15.452
2010/12/26,13.603
2010/12/27,13.281
2010/12/28,15.086
2010/12/29,24.697
2010/12/30,24.389
2010/12/31,23.67
2011/01/01,24.85
2011/01/02,25.973
2011/01/03,26.917
2011/01/04,29.673
2011/01/05,16.105
2011/01/06,14.561
2011/01/07,10.217
2011/01/08,8.421
2011/01/09,5.265
2011/01/10,6.659
2011/01/11,9.962
2011/01/12,9.206
2011/01/13,12.818
2011/01/14,13.223
2011/01/15,12.061
2011/01/16,8.324
2011/01/17,7.885
2011/01/18,14.803
2011/01/19,13.352
2011/01/20,14.191
2011/01/21,14.591
2011/01/22,14.913
2011/01/23,15.788
2011/01/24,16.007
2011/01/25,8.529
2011/01/26,8.507
2011/01/27,340.401
2011/01/28,340.736
2011/01/29,340.583
2011/01/30,337.754
2011/01/31,333.3
2011/02/01,328.231
2011/02/02,321.665
2011/02/03,50.285
2011/02/04,41.679
2011/02/05,27.448
2011/02/06,28.273
2011/02/07,66.178
2011/02/08,66.452
2011/02/09,68.187
2011/02/10,67.056
2011/02/11,54.915
2011/02/12,55.373
2011/02/13,60.596
2011/02/14,40.4
2011/02/15,49.506
2011/02/16,56.161
2011/02/17,48.25
2011/02/18,27.591
2011/02/19,41.803
2011/02/20,51.52
2011/02/21,56.791
2011/02/22,70.09
2011/02/23,68.965
2011/02/24,53.68
2011/02/25,42.373
2011/02/26,47.02
2011/02/27,50.995
2011/02/28,57.789
2011/03/01,179.023
2011/03/02,725.464
2011/03/03,730.36
2011/03/04,723.224
2011/03/05,726.699
2011/03/06,726.069
2011/03/07,721.426
2011/03/08,732.131
2011/03/09,54.427
2011/03/10,81.848
2011/03/11,78.14
2011/03/12,81.433
2011/03/13,83.8
2011/03/14,86.181
2011/03/15,93.803
2011/03/16,97.191
2011/03/17,52.035
2011/03/18,25.391
2011/03/19,30.244
2011/03/20,29.97
2011/03/21,24.498
2011/03/22,35.008
2011/03/23,35.199
2011/03/24,53.089
2011/03/25,74.916
2011/03/26,71.833
2011/03/27,65.801
2011/03/28,58.767
2011/03/29,65.38
2011/03/30,64.029
2011/03/31,59.676
2011/04/01,31.509
2011/04/02,15.409
2011/04/03,15.771
2011/04/04,15.53
2011/04/05,13.362
2011/04/06,11.151
2011/04/07,10.088
2011/04/08,13.703
2011/04/09,18.294
2011/04/10,17.97
2011/04/11,19.848
2011/04/12,20.681
2011/04/13,22.495
2011/04/14,22.513
2011/04/15,22.313
2011/04/16,82.342
2011/04/17,394.924
2011/04/18,392.577
2011/04/19,624.045
2011/04/20,1255
2011/04/21,1216
2011/04/22,1205
2011/04/23,1215
2011/04/24,1257
2011/04/25,1255
2011/04/26,1236
2011/04/27,127.184
2011/04/28,31.915
2011/04/29,330.586
2011/04/30,340.269
2011/05/01,332.386
2011/05/02,321.268
2011/05/03,308.02
2011/05/04,302.284
2011/05/05,288.862
2011/05/06,163.073
2011/05/07,152.905
2011/05/08,354.93
2011/05/09,344.201
2011/05/10,516.93
2011/05/11,518.183
2011/05/12,484.773
2011/05/13,541.452
2011/05/14,1861
2011/05/15,1869
2011/05/16,1812
2011/05/17,1856
2011/05/18,1873
2011/05/19,1889
2011/05/20,1908
2011/05/21,355.426
2011/05/22,561.549
2011/05/23,560.949
2011/05/24,550.725
2011/05/25,493.993
2011/05/26,431.149
2011/05/27,463.891
2011/05/28,499.078
2011/05/29,349.942
2011/05/30,357.095
2011/05/31,362.531
2011/06/01,375.166
2011/06/02,375.164
2011/06/03,342.57
2011/06/04,421.47
2011/06/05,570.988
2011/06/06,776.089
2011/06/07,739.044
2011/06/08,787.37
2011/06/09,732.99
2011/06/10,833.722
2011/06/11,961.854
2011/06/12,919.923
2011/06/13,852.712
2011/06/14,543.19
2011/06/15,3025
2011/06/16,7289
2011/06/17,7271
2011/06/18,7407
2011/06/19,7429
2011/06/20,7460
2011/06/21,7123
2011/06/22,7424
2011/06/23,3852
2011/06/24,4651
2011/06/25,10911
2011/06/26,10911
2011/06/27,10773
2011/06/28,11123
2011/06/29,10518
2011/06/30,10543
2011/07/01,11368
2011/07/02,6261
2011/07/03,6277
2011/07/04,6338
2011/07/05,2464
2011/07/06,1319
2011/07/07,1053
2011/07/08,1087
2011/07/09,2208
2011/07/10,2949
2011/07/11,2954
2011/07/12,2812
2011/07/13,2651
2011/07/14,2468
2011/07/15,2256
2011/07/16,2014
2011/07/17,1386
2011/07/18,2538
2011/07/19,2790
2011/07/20,3045
2011/07/21,2993
2011/07/22,2819
2011/07/23,2961
2011/07/24,2959
2011/07/25,2104
2011/07/26,1227
2011/07/27,1078
2011/07/28,2945
2011/07/29,3038
2011/07/30,3132
2011/07/31,3116
2011/08/01,3241
2011/08/02,3384
2011/08/03,3456
2011/08/04,558.769
2011/08/05,374.807
2011/08/06,405.892
2011/08/07,325.009
2011/08/08,474.043
2011/08/09,1342
2011/08/10,1359
2011/08/11,1309
2011/08/12,1352
2011/08/13,1364
2011/08/14,1316
2011/08/15,1366
2011/08/16,636.022
2011/08/17,178.665
2011/08/18,164.675
2011/08/19,283.916
2011/08/20,296.35
2011/08/21,304.543
2011/08/22,311.33
2011/08/23,326.811
2011/08/24,384.297
2011/08/25,385.124
2011/08/26,348.562
2011/08/27,2160
2011/08/28,2171
2011/08/29,2191
2011/08/30,2235
2011/08/31,2270
2011/09/01,2282
2011/09/02,2286
2011/09/03,68.97
2011/09/04,1182
2011/09/05,1782
2011/09/06,2185
2011/09/07,2117
2011/09/08,2108
2011/09/09,2106
2011/09/10,2135
2011/09/11,2069
2011/09/12,1733
2011/09/13,401.717
2011/09/14,400.032
2011/09/15,420.542
2011/09/16,422.69
2011/09/17,401.842
2011/09/18,250.588
2011/09/19,182.103
2011/09/20,186.702
2011/09/21,185.577
2011/09/22,179.626
2011/09/23,46.695
2011/09/24,53.7
2011/09/25,51.435
2011/09/26,52.4
2011/09/27,71.2
2011/09/28,69.626
2011/09/29,69.67
2011/09/30,71.891
2011/10/01,98.075
2011/10/02,97.218
2011/10/03,88.814
2011/10/04,92.63
2011/10/05,91.356
2011/10/06,112.335
2011/10/07,88
2011/10/08,120.886
2011/10/09,140.757
2011/10/10,155.121
2011/10/11,154.441
2011/10/12,150.048
2011/10/13,57.571
2011/10/14,37.544
2011/10/15,50.16
2011/10/16,55.466
2011/10/17,60.604
2011/10/18,70.742
2011/10/19,89.994
2011/10/20,91.918
2011/10/21,104.105
2011/10/22,125.235
2011/10/23,142.354
2011/10/24,145.436
2011/10/25,142.773
2011/10/26,126.196
2011/10/27,113.692
2011/10/28,114.134
2011/10/29,104.221
2011/10/30,112.15
2011/10/31,104.15
2011/11/01,104.35
2011/11/02,105.648
2011/11/03,100.601
2011/11/04,97.102
2011/11/05,100.692
2011/11/06,104.723
2011/11/07,104.998
2011/11/08,281.197
2011/11/09,323.526
2011/11/10,326.785
2011/11/11,328.625
2011/11/12,327.084
2011/11/13,325.997
2011/11/14,323.772
2011/11/15,213.12
2011/11/16,467.942
2011/11/17,1039
2011/11/18,1520
2011/11/19,1610
2011/11/20,1493
2011/11/21,1334
2011/11/22,1062
2011/11/23,1113
2011/11/24,1154
2011/11/25,946.397
2011/11/26,609.127
2011/11/27,597.824
2011/11/28,844.887
2011/11/29,891.441
2011/11/30,1463
2011/12/01,1412
2011/12/02,1500
2011/12/03,1348
2011/12/04,1161
2011/12/05,1215
2011/12/06,1299
2011/12/07,1300
2011/12/08,1056
2011/12/09,1189
2011/12/10,1513
2011/12/11,1743
2011/12/12,1912
2011/12/13,1859
2011/12/14,1387
2011/12/15,549.503
2011/12/16,282.577
2011/12/17,231.982
2011/12/18,176.16
2011/12/19,66.079
2011/12/20,66.058
2011/12/21,109.869
2011/12/22,109.871
2011/12/23,132.067
2011/12/24,127.906
2011/12/25,126.549
2011/12/26,204.726
2011/12/27,250.702
2011/12/28,256.26
2011/12/29,261.425
2011/12/30,247.121
2011/12/31,253.536
2012/01/01,238.697
2012/01/02,208.362
2012/01/03,129.617
2012/01/04,135.946
2012/01/05,257.732
2012/01/06,317.517
2012/01/07,295.765
2012/01/08,292.717
2012/01/09,267.678
2012/01/10,221.018
2012/01/11,220.741
2012/01/12,184.718
2012/01/13,83.081
2012/01/14,90.843
2012/01/15,110.061
2012/01/16,75.836
2012/01/17,79.692
2012/01/18,85.404
2012/01/19,85.341
2012/01/20,81.719
2012/01/21,88.507
2012/01/22,81.769
2012/01/23,65.603
2012/01/24,39.713
2012/01/25,39.987
2012/01/26,39.01
2012/01/27,38.4
2012/01/28,71.208
2012/01/29,70.635
2012/01/30,71.006
2012/01/31,69.692
2012/02/01,94.551
2012/02/02,86.841
2012/02/03,88.995
2012/02/04,68.871
2012/02/05,69.467
2012/02/06,69.39
2012/02/07,75.846
2012/02/08,55
2012/02/09,72.904
2012/02/10,65.572
2012/02/11,84.806
2012/02/12,81.869
2012/02/13,81.24
2012/02/14,313.336
2012/02/15,371.331
2012/02/16,410.115
2012/02/17,377.524
2012/02/18,355.615
2012/02/19,343.765
2012/02/20,339.414
2012/02/21,354.863
2012/02/22,329.706
2012/02/23,241.253
2012/02/24,164.082
2012/02/25,148.416
2012/02/26,147.784
2012/02/27,153.888
2012/02/28,150.991
2012/02/29,128.986
2012/03/01,160.885
2012/03/02,145.466
2012/03/03,146.744
2012/03/04,182.69
2012/03/05,184.76
2012/03/06,183.043
2012/03/07,170.843
2012/03/08,145.457
2012/03/09,162.561
2012/03/10,162.427
2012/03/11,130.062
2012/03/12,141.237
2012/03/13,119.795
2012/03/14,95.486
2012/03/15,93.362
2012/03/16,92.073
2012/03/17,89.969
2012/03/18,108.317
2012/03/19,92.652
2012/03/20,95.125
2012/03/21,58.455
2012/03/22,140.805
2012/03/23,257.379
2012/03/24,277.176
2012/03/25,281.047
2012/03/26,275.245
2012/03/27,264.715
2012/03/28,248.563
2012/03/29,318.664
2012/03/30,322.184
2012/03/31,342.111
2012/04/01,293.507
2012/04/02,252.012
2012/04/03,213.884
2012/04/04,190.985
2012/04/05,152.4
2012/04/06,163.549
2012/04/07,220.62
2012/04/08,422.671
2012/04/09,607.343
2012/04/10,615.035
2012/04/11,634.697
2012/04/12,633.866
2012/04/13,602.169
2012/04/14,484.055
2012/04/15,457.313
2012/04/16,341.567
2012/04/17,268.104
2012/04/18,249.157
2012/04/19,312.41
2012/04/20,835.13
2012/04/21,811.117
2012/04/22,815.005
2012/04/23,844.617
2012/04/24,877.246
2012/04/25,869.276
2012/04/26,818.221
2012/04/27,377.371
2012/04/28,375.995
2012/04/29,378.665
2012/04/30,374.923
2012/05/01,362.486
2012/05/02,381.597
2012/05/03,356.7
2012/05/04,151.256
2012/05/05,145.528
2012/05/06,177.292
2012/05/07,189.231
2012/05/08,492.689
2012/05/09,501.357
2012/05/10,493.866
2012/05/11,495.837
2012/05/12,520.78
2012/05/13,459.514
2012/05/14,495.176
2012/05/15,367.496
2012/05/16,446.27
2012/05/17,505.911
2012/05/18,507.489
2012/05/19,609.936
2012/05/20,640.584
2012/05/21,622.001
2012/05/22,629.85
2012/05/23,591.07
2012/05/24,458.463
2012/05/25,457.811
2012/05/26,582.683
2012/05/27,570.179
2012/05/28,583.237
2012/05/29,508.941
2012/05/30,495.848
2012/05/31,622.048
2012/06/01,602.962
2012/06/02,529.362
2012/06/03,565.34
2012/06/04,536.992
2012/06/05,536.947
2012/06/06,542.547
2012/06/07,390.712
2012/06/08,595.139
2012/06/09,679.602
2012/06/10,633.187
2012/06/11,635.026
2012/06/12,631.762
2012/06/13,689.286
2012/06/14,677.815
2012/06/15,351.576
2012/06/16,316.154
2012/06/17,376.671
2012/06/18,375.041
2012/06/19,234.77
2012/06/20,212.03
2012/06/21,222.276
2012/06/22,293.449
2012/06/23,436.251
2012/06/24,391.353
2012/06/25,391.692
2012/06/26,394.145
2012/06/27,382.63
2012/06/28,400.493
2012/06/29,412.285
2012/06/30,358.479
2012/07/01,361.609
2012/07/02,382.242
2012/07/03,371.914
2012/07/04,370.372
2012/07/05,276.134
2012/07/06,220.958
2012/07/07,479.848
2012/07/08,519.961
2012/07/09,489.374
2012/07/10,485.848
2012/07/11,525.973
2012/07/12,523.222
2012/07/13,547.229
2012/07/14,415.398
2012/07/15,381.779
2012/07/16,379.381
2012/07/17,377.914
2012/07/18,318.105
2012/07/19,340.296
2012/07/20,309.676
2012/07/21,202.097
2012/07/22,195.376
2012/07/23,198.563
2012/07/24,169.62
2012/07/25,198.248
2012/07/26,227.724
2012/07/27,250.699
2012/07/28,255.834
2012/07/29,301.879
2012/07/30,341.911
2012/07/31,369.16
2012/08/01,374.595
2012/08/02,358.461
2012/08/03,323.31
2012/08/04,321.518
2012/08/05,276.244
2012/08/06,122.34
2012/08/07,146.026
2012/08/08,163.374
2012/08/09,164.112
2012/08/10,172.36
2012/08/11,170.006
2012/08/12,169.317
2012/08/13,188.872
2012/08/14,130.828
2012/08/15,141.419
2012/08/16,149.238
2012/08/17,260.897
2012/08/18,271.532
2012/08/19,736.132
2012/08/20,1348
2012/08/21,1297
2012/08/22,1290
2012/08/23,1300
2012/08/24,1715
2012/08/25,1458
2012/08/26,1555
2012/08/27,1524
2012/08/28,1442
2012/08/29,2274
2012/08/30,2402
2012/08/31,2313
2012/09/01,2150
2012/09/02,1949
2012/09/03,2272
2012/09/04,2358
2012/09/05,1527
2012/09/06,2783
2012/09/07,3774
2012/09/08,3726
2012/09/09,3819
2012/09/10,4012
2012/09/11,3877
2012/09/12,3547
2012/09/13,4590
2012/09/14,4554
2012/09/15,4472
2012/09/16,3298
2012/09/17,3309
2012/09/18,3364
2012/09/19,5464
2012/09/20,5177
2012/09/21,5932
2012/09/22,4973
2012/09/23,5733
2012/09/24,6385
2012/09/25,7609
2012/09/26,6934
2012/09/27,7353
2012/09/28,5173
2012/09/29,2390
2012/09/30,1835
2012/10/01,260.547
2012/10/02,244.392
2012/10/03,258.702
2012/10/04,312.918
2012/10/05,291.204
2012/10/06,287.628
2012/10/07,280.392
2012/10/08,286.161
2012/10/09,309.239
2012/10/10,371.109
2012/10/11,361.322
2012/10/12,457.712
2012/10/13,515.37
2012/10/14,516.722
2012/10/15,563.478
2012/10/16,585.262
2012/10/17,615.335
2012/10/18,695.97
2012/10/19,724.404
2012/10/20,726.22
2012/10/21,704.859
2012/10/22,565.852
2012/10/23,565.065
2012/10/24,579.248
2012/10/25,466.21
2012/10/26,364.379
2012/10/27,371.424
2012/10/28,391.792
2012/10/29,414.508
2012/10/30,667.762
2012/10/31,837.978
2012/11/01,830.744
2012/11/02,894.95
2012/11/03,891.905
2012/11/04,841.085
2012/11/05,772.987
2012/11/06,713.905
2012/11/07,538.486
2012/11/08,432.996
2012/11/09,408.898
2012/11/10,496.209
2012/11/11,411.625
2012/11/12,341.827
2012/11/13,262.769
2012/11/14,228.294
2012/11/15,396.72
2012/11/16,636.658
2012/11/17,665.85
2012/11/18,588.572
2012/11/19,511.111
2012/11/20,461.471
2012/11/21,533.294
2012/11/22,530.491
2012/11/23,408.917
2012/11/24,243.012
2012/11/25,205.251
2012/11/26,206.16
2012/11/27,251.588
2012/11/28,242.235
2012/11/29,239.41
2012/11/30,256.212
2012/12/01,292.094
2012/12/02,297.073
2012/12/03,473.377
2012/12/04,571.392
2012/12/05,677.584
2012/12/06,712.713
2012/12/07,610.967
2012/12/08,514.184
2012/12/09,522.442
2012/12/10,610.605
2012/12/11,596.616
2012/12/12,684.945
2012/12/13,710.139
2012/12/14,730.417
2012/12/15,669.032
2012/12/16,653.5
2012/12/17,584.042
2012/12/18,573.762
2012/12/19,550.274
2012/12/20,428.894
2012/12/21,269.213
2012/12/22,259.72
2012/12/23,238.02
2012/12/24,209.736
2012/12/25,132.447
2012/12/26,162.963
2012/12/27,177.252
2012/12/28,109.84
2012/12/29,104.96
2012/12/30,117.444
2012/12/31,250.244
2013/01/01,323.565
2013/01/02,351.751
2013/01/03,323.88
2013/01/04,307.867
2013/01/05,294.113
2013/01/06,158.64
2013/01/07,176.449
2013/01/08,209.819
2013/01/09,208.335
2013/01/10,266.082
2013/01/11,290.598
2013/01/12,281.289
2013/01/13,317.951
2013/01/14,318.819
2013/01/15,263.943
2013/01/16,281.176
2013/01/17,296.28
2013/01/18,291.781
2013/01/19,265.015
2013/01/20,195.126
2013/01/21,159.291
2013/01/22,125.808
2013/01/23,290.954
2013/01/24,292.502
2013/01/25,291.222
2013/01/26,286.163
2013/01/27,283.047
2013/01/28,268.611
2013/01/29,335.592
2013/01/30,530.2
2013/01/31,529.056
2013/02/01,520.804
2013/02/02,506.742
2013/02/03,508.01
2013/02/04,498.659
2013/02/05,484.838
2013/02/06,285.521
2013/02/07,286.246
2013/02/08,300.072
2013/02/09,262.841
2013/02/10,208.111
2013/02/11,240.779
2013/02/12,261.296
2013/02/13,199.133
2013/02/14,220.208
2013/02/15,174.913
2013/02/16,155.308
2013/02/17,154.143
2013/02/18,151.399
2013/02/19,154.201
2013/02/20,117.711
2013/02/21,113.786
2013/02/22,137.096
2013/02/23,136.998
2013/02/24,198.055
2013/02/25,212.59
2013/02/26,213.767
2013/02/27,189.816
2013/02/28,121.882
2013/03/01,137.098
2013/03/02,111.446
2013/03/03,196.945
2013/03/04,259.708
2013/03/05,453.78
2013/03/06,639.267
2013/03/07,629.621
2013/03/08,627.247
2013/03/09,634.442
2013/03/10,584.223
2013/03/11,495.414
2013/03/12,532.678
2013/03/13,416.922
2013/03/14,418.075
2013/03/15,1979
2013/03/16,2210
2013/03/17,2137
2013/03/18,2496
2013/03/19,2408
2013/03/20,2219
2013/03/21,1828
2013/03/22,1723
2013/03/23,1695
2013/03/24,1647
2013/03/25,773.635
2013/03/26,931.692
2013/03/27,1720
2013/03/28,1732
2013/03/29,1668
2013/03/30,1594
2013/03/31,1260
2013/04/01,1180
2013/04/02,1604
2013/04/03,1766
2013/04/04,1853
2013/04/05,1589
2013/04/06,1388
2013/04/07,1635
2013/04/08,1360
2013/04/09,2036
2013/04/10,3464
2013/04/11,3483
2013/04/12,3722
2013/04/13,3947
2013/04/14,4280
2013/04/15,4613
2013/04/16,4332
2013/04/17,1607
2013/04/18,6888
2013/04/19,6866
2013/04/20,6848
2013/04/21,6682
2013/04/22,6460
2013/04/23,6289
2013/04/24,6096
2013/04/25,1351
2013/04/26,1399
2013/04/27,1506
2013/04/28,1824
2013/04/29,2088
2013/04/30,2114
2013/05/01,1818
2013/05/02,1906
2013/05/03,2062
2013/05/04,2328
2013/05/05,2381
2013/05/06,1356
2013/05/07,1152
2013/05/08,561.103
2013/05/09,632.447
2013/05/10,630.001
2013/05/11,626.921
2013/05/12,741.345
2013/05/13,832.069
2013/05/14,761.667
2013/05/15,693.132
2013/05/16,679.529
2013/05/17,702.273
2013/05/18,673.722
2013/05/19,656.376
2013/05/20,410.612
2013/05/21,416.878
2013/05/22,457.303
2013/05/23,440.881
2013/05/24,465.55
2013/05/25,527.049
2013/05/26,430.612
2013/05/27,386.383
2013/05/28,375.081
2013/05/29,423.208
2013/05/30,428.658
2013/05/31,418.686
2013/06/01,460.069
2013/06/02,517.36
2013/06/03,530.44
2013/06/04,527.952
2013/06/05,404.111
2013/06/06,447.38
2013/06/07,434.59
2013/06/08,531.532
2013/06/09,486.045
2013/06/10,490.17
2013/06/11,494.52
2013/06/12,489.723
2013/06/13,444.613
2013/06/14,445.264
2013/06/15,336.435
2013/06/16,280.537
2013/06/17,246.421
2013/06/18,257.265
2013/06/19,259.359
2013/06/20,261.964
2013/06/21,314.608
2013/06/22,376.948
2013/06/23,487.217
2013/06/24,488.358
2013/06/25,512.76
2013/06/26,512.769
2013/06/27,497.837
2013/06/28,414.013
2013/06/29,377.031
2013/06/30,240.462
2013/07/01,478.645
2013/07/02,475.906
2013/07/03,579.956
2013/07/04,604.874
2013/07/05,641.939
2013/07/06,615.672
2013/07/07,506.251
2013/07/08,503.491
2013/07/09,544.149
2013/07/10,595.547
2013/07/11,609.275
2013/07/12,558.353
2013/07/13,480.166
2013/07/14,484.917
2013/07/15,439.009
2013/07/16,469.724
2013/07/17,555.957
2013/07/18,568.294
2013/07/19,560.126
2013/07/20,749.331
2013/07/21,855.297
2013/07/22,853.521
2013/07/23,873.989
2013/07/24,768.171
2013/07/25,715.454
2013/07/26,717.082
2013/07/27,766.905
2013/07/28,675.092
2013/07/29,663.573
2013/07/30,648.68
2013/07/31,635.53
2013/08/01,724.335
2013/08/02,714.754
2013/08/03,591.111
2013/08/04,719.849
2013/08/05,722.564
2013/08/06,607.375
2013/08/07,613.436
2013/08/08,369.704
2013/08/09,304.356
2013/08/10,394.101
2013/08/11,414.716
2013/08/12,410.028
2013/08/13,872.654
2013/08/14,1176
2013/08/15,1153
2013/08/16,1115
2013/08/17,971.576
2013/08/18,863.653
2013/08/19,870.124
2013/08/20,736.985
2013/08/21,549.869
2013/08/22,561.298
2013/08/23,552.083
2013/08/24,624.822
2013/08/25,626.272
2013/08/26,634.468
2013/08/27,640.438
2013/08/28,301.004
2013/08/29,2647
2013/08/30,2648
2013/08/31,2569
2013/09/01,2491
2013/09/02,2408
2013/09/03,2346
2013/09/04,2221
2013/09/05,503.15
2013/09/06,641.994
2013/09/07,707.458
2013/09/08,857.975
2013/09/09,883.744
2013/09/10,759.884
2013/09/11,740.431
2013/09/12,736.39
2013/09/13,720.835
2013/09/14,693.889
2013/09/15,733.766
2013/09/16,644.61
2013/09/17,710.391
2013/09/18,613.419
2013/09/19,619.785
2013/09/20,574.391
2013/09/21,629.737
2013/09/22,543.786
2013/09/23,606.405
2013/09/24,611.28
2013/09/25,649.697
2013/09/26,642.553
2013/09/27,661.111
2013/09/28,475.36
2013/09/29,240.079
2013/09/30,392.564
2013/10/01,546.602
2013/10/02,592.674
2013/10/03,570.36
2013/10/04,568.131
2013/10/05,755.476
2013/10/06,898.851
2013/10/07,843.494
2013/10/08,724.439
2013/10/09,722.418
2013/10/10,723.246
2013/10/11,746.087
2013/10/12,604.673
2013/10/13,332.996
2013/10/14,359.282
2013/10/15,436.047
2013/10/16,703.715
2013/10/17,698.477
2013/10/18,686.016
2013/10/19,676.732
2013/10/20,500.83
2013/10/21,502.165
2013/10/22,698.467
2013/10/23,1032
2013/10/24,1003
2013/10/25,3802
2013/10/26,3855
2013/10/27,3905
2013/10/28,3981
2013/10/29,4445
2013/10/30,4511
2013/10/31,4624
2013/11/01,2867
2013/11/02,2826
2013/11/03,2671
2013/11/04,2692
2013/11/05,1892
2013/11/06,1883
2013/11/07,1980
2013/11/08,1839
2013/11/09,1603
2013/11/10,1244
2013/11/11,1386
2013/11/12,1795
2013/11/13,2147
2013/11/14,2293
2013/11/15,8560
2013/11/16,9399
2013/11/17,8709
2013/11/18,8157
2013/11/19,7586
2013/11/20,6573
2013/11/21,5485
2013/11/22,6996
2013/11/23,6935
2013/11/24,5887
2013/11/25,5896
2013/11/26,16900
2013/11/27,16916
2013/11/28,17836
2013/11/29,17786
2013/11/30,15846
2013/12/01,15291
2013/12/02,14003
2013/12/03,13048
2013/12/04,12505
2013/12/05,9549
2013/12/06,7314
2013/12/07,6357
2013/12/08,6337
2013/12/09,6415
2013/12/10,7786
2013/12/11,8054
2013/12/12,8351
2013/12/13,8564
2013/12/14,5571
2013/12/15,5770
2013/12/16,9535
2013/12/17,9485
2013/12/18,9474
2013/12/19,9572
2013/12/20,9915
2013/12/21,9837
2013/12/22,8886
2013/12/23,4561
2013/12/24,3096
2013/12/25,1995
2013/12/26,1820
2013/12/27,2122
2013/12/28,1985
2013/12/29,2315
2013/12/30,2244
2013/12/31,2726
2014/01/01,2627
2014/01/02,2564
2014/01/03,2737
2014/01/04,2689
2014/01/05,3650
2014/01/06,4384
2014/01/07,3647
2014/01/08,3261
2014/01/09,3897
2014/01/10,4407
2014/01/11,5434
2014/01/12,5231
2014/01/13,4020
2014/01/14,2979
2014/01/15,2515
2014/01/16,2553
2014/01/17,3018
2014/01/18,3330
2014/01/19,3535
2014/01/20,3856
2014/01/21,3434
2014/01/22,3641
2014/01/23,3581
2014/01/24,3550
2014/01/25,3146
2014/01/26,2996
2014/01/27,3416
2014/01/28,3396
2014/01/29,3352
2014/01/30,3298
2014/01/31,3421
2014/02/01,3431
2014/02/02,3336
2014/02/03,1338
2014/02/04,2176
2014/02/05,2692
