Date,top100cap30mom
2011/04/29,-1.055
2011/04/30,0.183
2011/05/01,0.197
2011/05/02,0.347
2011/05/03,0.486
2011/05/04,0.742
2011/05/05,0.724
2011/05/06,0.45
2011/05/07,0.465
2011/05/08,0.354
2011/05/09,0.46
2011/05/10,0.475
2011/05/11,0.797
2011/05/12,1.065
2011/05/13,1.436
2011/05/14,0.98
2011/05/15,1.415
2011/05/16,1.545
2011/05/17,1.787
2011/05/18,2.026
2011/05/19,0.648
2011/05/20,0.582
2011/05/21,1.707
2011/05/22,1.705
2011/05/23,1.717
2011/05/24,1.753
2011/05/25,1.697
2011/05/26,1.675
2011/05/27,1.797
2011/05/28,1.942
2011/05/29,2.346
2011/05/30,1.196
2011/05/31,1.182
2011/06/01,1.242
2011/06/02,1.238
2011/06/03,1.158
2011/06/04,1.125
2011/06/05,1.458
2011/06/06,1.16
2011/06/07,1.146
2011/06/08,0.459
2011/06/09,0.383
2011/06/10,-0.186
2011/06/11,-0.196
2011/06/12,1.464
2011/06/13,1.607
2011/06/14,0.482
2011/06/15,0.26
2011/06/16,0.071
2011/06/17,-0.288
2011/06/18,-0.269
2011/06/19,0.598
2011/06/20,-0.293
2011/06/21,-0.309
2011/06/22,-0.041
2011/06/23,0.683
2011/06/24,0.626
2011/06/25,0.4
2011/06/26,0.118
2011/06/27,0.428
2011/06/28,0.095
2011/06/29,-0.206
2011/06/30,-0.411
2011/07/01,-0.354
2011/07/02,-0.51
2011/07/03,-0.673
2011/07/04,-0.648
2011/07/05,-0.659
2011/07/06,-0.391
2011/07/07,-0.261
2011/07/08,0.409
2011/07/09,0.445
2011/07/10,0.598
2011/07/11,0.431
2011/07/12,-1.618
2011/07/13,-1.835
2011/07/14,-1.134
2011/07/15,-1.031
2011/07/16,-0.825
2011/07/17,-0.638
2011/07/18,-0.295
2011/07/19,-1.113
2011/07/20,-1.102
2011/07/21,-1.082
2011/07/22,-1.101
2011/07/23,-1.765
2011/07/24,-1.666
2011/07/25,-1.441
2011/07/26,-1.343
2011/07/27,-1.724
2011/07/28,-1.584
2011/07/29,-1.319
2011/07/30,-1.13
2011/07/31,-1.332
2011/08/01,-1.423
2011/08/02,-1.368
2011/08/03,-1.354
2011/08/04,-1.235
2011/08/05,-1.307
2011/08/06,-0.904
2011/08/07,-0.75
2011/08/08,-0.396
2011/08/09,-0.397
2011/08/10,-0.417
2011/08/11,-0.39
2011/08/12,-0.354
2011/08/13,-0.39
2011/08/14,-0.451
2011/08/15,-0.41
2011/08/16,-0.432
2011/08/17,-0.299
2011/08/18,-0.244
2011/08/19,-0.214
2011/08/20,-0.186
2011/08/21,-0.136
2011/08/22,-0.113
2011/08/23,-0.117
2011/08/24,0.018
2011/08/25,-0.59
2011/08/26,-0.493
2011/08/27,0.076
2011/08/28,0.07
2011/08/29,0.057
2011/08/30,0.16
2011/08/31,0.298
2011/09/01,0.346
2011/09/02,0.356
2011/09/03,0.125
2011/09/04,0.223
2011/09/05,-0.181
2011/09/06,-0.314
2011/09/07,-0.182
2011/09/08,-0.117
2011/09/09,0.014
2011/09/10,0.042
2011/09/11,1.052
2011/09/12,1.305
2011/09/13,1.373
2011/09/14,1.319
2011/09/15,1.32
2011/09/16,0.949
2011/09/17,0.949
2011/09/18,0.977
2011/09/19,0.938
2011/09/20,0.905
2011/09/21,1.394
2011/09/22,1.349
2011/09/23,1.196
2011/09/24,1.873
2011/09/25,1.777
2011/09/26,1.304
2011/09/27,1.303
2011/09/28,1.348
2011/09/29,1.352
2011/09/30,1.344
2011/10/01,1.288
2011/10/02,1.296
2011/10/03,1.328
2011/10/04,1.297
2011/10/05,1.298
2011/10/06,1.285
2011/10/07,0.951
2011/10/08,0.954
2011/10/09,0.846
2011/10/10,0.815
2011/10/11,-0.187
2011/10/12,-0.417
2011/10/13,-0.364
2011/10/14,-0.361
2011/10/15,-0.328
2011/10/16,-0.353
2011/10/17,-0.434
2011/10/18,-0.517
2011/10/19,-0.442
2011/10/20,-0.454
2011/10/21,-0.869
2011/10/22,-0.908
2011/10/23,-0.825
2011/10/24,-0.866
2011/10/25,-0.798
2011/10/26,-0.761
2011/10/27,-0.769
2011/10/28,-0.768
2011/10/29,-0.45
2011/10/30,-0.447
2011/10/31,-0.472
2011/11/01,-0.485
2011/11/02,-0.49
2011/11/03,-0.34
2011/11/04,-0.347
2011/11/05,-0.347
2011/11/06,-0.477
2011/11/07,-0.461
2011/11/08,-0.588
2011/11/09,-0.636
2011/11/10,-0.624
2011/11/11,-0.598
2011/11/12,-0.625
2011/11/13,-0.605
2011/11/14,-0.617
2011/11/15,-0.626
2011/11/16,-0.467
2011/11/17,-0.469
2011/11/18,-0.637
2011/11/19,-0.468
2011/11/20,-0.662
2011/11/21,-0.585
2011/11/22,-0.626
2011/11/23,-0.64
2011/11/24,-0.6
2011/11/25,-0.631
2011/11/26,-0.631
2011/11/27,-0.641
2011/11/28,-0.459
2011/11/29,-0.445
2011/11/30,-0.581
2011/12/01,-0.557
2011/12/02,-0.596
2011/12/03,-0.802
2011/12/04,-0.809
2011/12/05,-0.821
2011/12/06,-0.929
2011/12/07,-1.01
2011/12/08,-2.836
2011/12/09,-5.92
2011/12/10,-6.01
2011/12/11,-6.225
2011/12/12,-6.389
2011/12/13,-6.381
2011/12/14,-6.369
2011/12/15,-6.356
2011/12/16,-6.428
2011/12/17,-6.369
2011/12/18,-6.23
2011/12/19,-6.347
2011/12/20,-5.834
2011/12/21,-5.831
2011/12/22,-5.834
2011/12/23,-5.815
2011/12/24,-5.842
2011/12/25,-5.829
2011/12/26,-5.806
2011/12/27,-5.828
2011/12/28,-6.325
2011/12/29,-6.341
2011/12/30,-6.177
2011/12/31,-6.186
2012/01/01,-6.124
2012/01/02,-6.075
2012/01/03,-6.043
2012/01/04,-6.014
2012/01/05,-5.827
2012/01/06,-5.827
2012/01/07,-3.881
2012/01/08,-0.737
2012/01/09,-0.259
2012/01/10,-0.045
2012/01/11,0.103
2012/01/12,0.094
2012/01/13,0.167
2012/01/14,0.243
2012/01/15,0.24
2012/01/16,0.226
2012/01/17,0.251
2012/01/18,0.317
2012/01/19,0.206
2012/01/20,0.217
2012/01/21,0.28
2012/01/22,0.328
2012/01/23,0.302
2012/01/24,0.318
2012/01/25,0.401
2012/01/26,0.409
2012/01/27,0.427
2012/01/28,0.452
2012/01/29,0.532
2012/01/30,0.556
2012/01/31,0.586
2012/02/01,0.583
2012/02/02,0.637
2012/02/03,0.63
2012/02/04,0.666
2012/02/05,0.734
2012/02/06,0.74
2012/02/07,0.729
2012/02/08,0.333
2012/02/09,0.347
2012/02/10,0.364
2012/02/11,0.272
2012/02/12,0.206
2012/02/13,0.385
2012/02/14,0.955
2012/02/15,-0.165
2012/02/16,-0.41
2012/02/17,-0.53
2012/02/18,-0.896
2012/02/19,-0.887
2012/02/20,-0.943
2012/02/21,-0.898
2012/02/22,-0.887
2012/02/23,-0.909
2012/02/24,-1.02
2012/02/25,-0.455
2012/02/26,-0.46
2012/02/27,-0.484
2012/02/28,-0.437
2012/02/29,-0.572
2012/03/01,-0.561
2012/03/02,-0.503
2012/03/03,-0.693
2012/03/04,-0.701
2012/03/05,-0.801
2012/03/06,-0.798
2012/03/07,-0.745
2012/03/08,-0.742
2012/03/09,-0.748
2012/03/10,-0.745
2012/03/11,-0.735
2012/03/12,-0.691
2012/03/13,-0.72
2012/03/14,-0.885
2012/03/15,-1.328
2012/03/16,-0.176
2012/03/17,0.035
2012/03/18,0.119
2012/03/19,0.195
2012/03/20,0.209
2012/03/21,0.214
2012/03/22,0.039
2012/03/23,0.142
2012/03/24,0.136
2012/03/25,0.586
2012/03/26,0.059
2012/03/27,0.006
2012/03/28,0.147
2012/03/29,0.02
2012/03/30,0.105
2012/03/31,0.043
2012/04/01,0.014
2012/04/02,0.266
2012/04/03,0.179
2012/04/04,0.445
2012/04/05,0.541
2012/04/06,0.841
2012/04/07,0.849
2012/04/08,0.863
2012/04/09,0.415
2012/04/10,0.396
2012/04/11,0.492
2012/04/12,0.56
2012/04/13,0.356
2012/04/14,0.241
2012/04/15,0.338
2012/04/16,0.669
2012/04/17,0.899
2012/04/18,0.911
2012/04/19,0.997
2012/04/20,1.234
2012/04/21,1.316
2012/04/22,1.36
2012/04/23,1.376
2012/04/24,0.951
2012/04/25,0.826
2012/04/26,0.986
2012/04/27,0.855
2012/04/28,0.853
2012/04/29,0.719
2012/04/30,0.725
2012/05/01,0.727
2012/05/02,0.583
2012/05/03,0.69
2012/05/04,0.379
2012/05/05,0.365
2012/05/06,0.628
2012/05/07,0.707
2012/05/08,0.666
2012/05/09,1.23
2012/05/10,1.312
2012/05/11,1.644
2012/05/12,1.511
2012/05/13,1.654
2012/05/14,1.646
2012/05/15,1.65
2012/05/16,1.498
2012/05/17,1.494
2012/05/18,1.513
2012/05/19,1.379
2012/05/20,1.2
2012/05/21,1.241
2012/05/22,1.37
2012/05/23,1.469
2012/05/24,1.546
2012/05/25,1.712
2012/05/26,1.607
2012/05/27,1.602
2012/05/28,1.617
2012/05/29,1.82
2012/05/30,1.894
2012/05/31,1.61
2012/06/01,1.118
2012/06/02,1.103
2012/06/03,1.209
2012/06/04,1.035
2012/06/05,0.406
2012/06/06,0.355
2012/06/07,0.38
2012/06/08,0.252
2012/06/09,0.564
2012/06/10,0.12
2012/06/11,0.094
2012/06/12,0.052
2012/06/13,0.331
2012/06/14,0.148
2012/06/15,-0.092
2012/06/16,-0.275
2012/06/17,-0.424
2012/06/18,-0.294
2012/06/19,-0.305
2012/06/20,-0.351
2012/06/21,-0.557
2012/06/22,-0.659
2012/06/23,-0.76
2012/06/24,-0.668
2012/06/25,-0.864
2012/06/26,-0.95
2012/06/27,-0.808
2012/06/28,-0.615
2012/06/29,-0.755
2012/06/30,-0.459
2012/07/01,0.129
2012/07/02,-0.003
2012/07/03,-0.008
2012/07/04,0.256
2012/07/05,0.269
2012/07/06,0.27
2012/07/07,0.276
2012/07/08,0.295
2012/07/09,-0.142
2012/07/10,-0.073
2012/07/11,0.118
2012/07/12,0.551
2012/07/13,0.164
2012/07/14,0.194
2012/07/15,0.312
2012/07/16,0.079
2012/07/17,0.105
2012/07/18,0.016
2012/07/19,-0.115
2012/07/20,-0.095
2012/07/21,-0.162
2012/07/22,-0.168
2012/07/23,-0.124
2012/07/24,-0.352
2012/07/25,-0.072
2012/07/26,0.107
2012/07/27,-0.047
2012/07/28,-0.28
2012/07/29,-0.117
2012/07/30,-0.166
2012/07/31,-0.276
2012/08/01,-0.031
2012/08/02,-0.204
2012/08/03,-0.375
2012/08/04,-0.344
2012/08/05,-0.392
2012/08/06,-0.334
2012/08/07,-0.338
2012/08/08,-0.339
2012/08/09,-0.452
2012/08/10,-0.493
2012/08/11,-0.983
2012/08/12,-0.871
2012/08/13,-0.945
2012/08/14,-0.887
2012/08/15,-0.678
2012/08/16,-0.536
2012/08/17,-0.591
2012/08/18,-0.505
2012/08/19,-0.978
2012/08/20,-1.362
2012/08/21,-1.517
2012/08/22,-1.785
2012/08/23,-1.732
2012/08/24,-2.016
2012/08/25,-2.21
2012/08/26,-2.163
2012/08/27,-2.353
2012/08/28,-2.48
2012/08/29,-2.595
2012/08/30,-2.866
2012/08/31,-2.976
2012/09/01,-3.006
2012/09/02,-3.122
2012/09/03,-3.123
2012/09/04,-3.158
2012/09/05,-3.438
2012/09/06,-3.58
2012/09/07,-3.663
2012/09/08,-3.607
2012/09/09,-3.661
2012/09/10,-3.693
2012/09/11,-3.942
2012/09/12,-3.988
2012/09/13,-4.256
2012/09/14,-4.475
2012/09/15,-4.64
2012/09/16,-4.737
2012/09/17,-4.836
2012/09/18,-4.413
2012/09/19,-4.306
2012/09/20,-4.173
2012/09/21,-3.576
2012/09/22,-3.666
2012/09/23,-3.577
2012/09/24,-3.467
2012/09/25,-3.561
2012/09/26,-3.369
2012/09/27,-3.315
2012/09/28,-3.177
2012/09/29,-2.831
2012/09/30,-2.82
2012/10/01,-2.672
2012/10/02,-2.51
2012/10/03,-2.53
2012/10/04,-2.414
2012/10/05,-2.145
2012/10/06,-2.034
2012/10/07,-1.908
2012/10/08,-1.976
2012/10/09,-1.918
2012/10/10,-1.701
2012/10/11,-1.413
2012/10/12,-1.279
2012/10/13,-1.125
2012/10/14,-0.928
2012/10/15,-0.797
2012/10/16,-0.504
2012/10/17,-0.391
2012/10/18,-0.366
2012/10/19,-0.043
2012/10/20,0.018
2012/10/21,-0.059
2012/10/22,0.379
2012/10/23,0.423
2012/10/24,0.436
2012/10/25,0.436
2012/10/26,0.488
2012/10/27,0.463
2012/10/28,0.434
2012/10/29,0.385
2012/10/30,0.757
2012/10/31,0.63
2012/11/01,0.607
2012/11/02,0.534
2012/11/03,0.556
2012/11/04,0.545
2012/11/05,0.534
2012/11/06,0.588
2012/11/07,0.653
2012/11/08,0.595
2012/11/09,0.497
2012/11/10,0.468
2012/11/11,0.55
2012/11/12,0.527
2012/11/13,0.508
2012/11/14,0.494
2012/11/15,0.409
2012/11/16,0.496
2012/11/17,0.657
2012/11/18,0.639
2012/11/19,0.663
2012/11/20,0.434
2012/11/21,0.271
2012/11/22,0.385
2012/11/23,0.364
2012/11/24,0.355
2012/11/25,0.316
2012/11/26,0.049
2012/11/27,0.477
2012/11/28,0.598
2012/11/29,0.244
2012/11/30,0.436
2012/12/01,0.435
2012/12/02,0.51
2012/12/03,0.523
2012/12/04,0.403
2012/12/05,0.407
2012/12/06,0.358
2012/12/07,0.448
2012/12/08,0.489
2012/12/09,0.399
2012/12/10,0.424
2012/12/11,0.347
2012/12/12,0.372
2012/12/13,0.204
2012/12/14,0.136
2012/12/15,0.097
2012/12/16,-0.015
2012/12/17,-0.113
2012/12/18,-0.235
2012/12/19,-0.167
2012/12/20,-0.24
2012/12/21,-0.476
2012/12/22,-0.519
2012/12/23,-0.504
2012/12/24,-0.474
2012/12/25,-0.482
2012/12/26,-0.117
2012/12/27,-0.492
2012/12/28,-0.554
2012/12/29,-0.512
2012/12/30,-0.516
2012/12/31,-0.548
2013/01/01,-0.509
2013/01/02,-0.526
2013/01/03,-0.399
2013/01/04,-0.44
2013/01/05,-0.426
2013/01/06,-0.37
2013/01/07,-0.352
2013/01/08,-0.49
2013/01/09,-0.517
2013/01/10,-0.516
2013/01/11,-0.453
2013/01/12,-0.276
2013/01/13,-0.287
2013/01/14,-0.344
2013/01/15,-0.32
2013/01/16,-0.355
2013/01/17,-0.257
2013/01/18,-0.347
2013/01/19,-0.299
2013/01/20,-0.184
2013/01/21,-0.22
2013/01/22,-0.183
2013/01/23,-0.087
2013/01/24,-0.184
2013/01/25,-0.206
2013/01/26,-0.068
2013/01/27,-0.08
2013/01/28,-0.119
2013/01/29,-0.13
2013/01/30,-0.021
2013/01/31,-0.085
2013/02/01,-0.132
2013/02/02,-0.211
2013/02/03,-0.134
2013/02/04,-0.154
2013/02/05,-0.197
2013/02/06,-0.247
2013/02/07,0
2013/02/08,-0.01
2013/02/09,-0.021
2013/02/10,-0.039
2013/02/11,-0.018
2013/02/12,0.146
2013/02/13,0.199
2013/02/14,0.2
2013/02/15,0.165
2013/02/16,0.191
2013/02/17,-0.006
2013/02/18,-0.016
2013/02/19,-0.017
2013/02/20,0.168
2013/02/21,0.129
2013/02/22,0.138
2013/02/23,0.202
2013/02/24,0.041
2013/02/25,-0.135
2013/02/26,-0.125
2013/02/27,-0.135
2013/02/28,-0.155
2013/03/01,-0.256
2013/03/02,-0.182
2013/03/03,-0.117
2013/03/04,-0.015
2013/03/05,-0.074
2013/03/06,0.001
2013/03/07,-0.018
2013/03/08,0.127
2013/03/09,0.12
2013/03/10,0.038
2013/03/11,0.114
2013/03/12,0.117
2013/03/13,0.122
2013/03/14,0.061
2013/03/15,-0.027
2013/03/16,-0.014
2013/03/17,0.01
2013/03/18,-0.027
2013/03/19,0.15
2013/03/20,0.224
2013/03/21,0.181
2013/03/22,0.013
2013/03/23,-0.002
2013/03/24,-0.024
2013/03/25,0.085
2013/03/26,0.345
2013/03/27,0.452
2013/03/28,0.461
2013/03/29,0.625
2013/03/30,0.709
2013/03/31,0.613
2013/04/01,0.694
2013/04/02,0.677
2013/04/03,0.592
2013/04/04,0.659
2013/04/05,0.443
2013/04/06,0.444
2013/04/07,0.261
2013/04/08,0.174
2013/04/09,0.301
2013/04/10,0.32
2013/04/11,0.73
2013/04/12,0.655
2013/04/13,0.647
2013/04/14,0.74
2013/04/15,0.98
2013/04/16,1.125
2013/04/17,1.034
2013/04/18,1.085
2013/04/19,1.012
2013/04/20,1.165
2013/04/21,1.16
2013/04/22,1.174
2013/04/23,1.138
2013/04/24,0.866
2013/04/25,0.791
2013/04/26,0.75
2013/04/27,0.458
2013/04/28,0.323
2013/04/29,0.1
2013/04/30,0.242
2013/05/01,0.194
2013/05/02,0.191
2013/05/03,0.242
2013/05/04,0.213
2013/05/05,0.342
2013/05/06,0.263
2013/05/07,0.331
2013/05/08,0.437
2013/05/09,0.423
2013/05/10,0.301
2013/05/11,-0.161
2013/05/12,-0.126
2013/05/13,-0.136
2013/05/14,-0.127
2013/05/15,-0.339
2013/05/16,-0.376
2013/05/17,-0.278
2013/05/18,-0.314
2013/05/19,-0.326
2013/05/20,-0.437
2013/05/21,-0.436
2013/05/22,-0.386
2013/05/23,-0.408
2013/05/24,-0.167
2013/05/25,-0.481
2013/05/26,-0.512
2013/05/27,-0.191
2013/05/28,-0.207
2013/05/29,-0.129
2013/05/30,-0.142
2013/05/31,-0.278
2013/06/01,-0.335
2013/06/02,-0.346
2013/06/03,-0.406
2013/06/04,-0.391
2013/06/05,-0.227
2013/06/06,-0.28
2013/06/07,-0.31
2013/06/08,-0.285
2013/06/09,-0.149
2013/06/10,-0.12
2013/06/11,-0.128
2013/06/12,-0.025
2013/06/13,-0.05
2013/06/14,-0.048
2013/06/15,-0.138
2013/06/16,-0.079
2013/06/17,-0.07
2013/06/18,-0.055
2013/06/19,-0.033
2013/06/20,-0.014
2013/06/21,-0.049
2013/06/22,-0.064
2013/06/23,-0.063
2013/06/24,0.18
2013/06/25,0.122
2013/06/26,0.076
2013/06/27,0.106
2013/06/28,0.175
2013/06/29,0.198
2013/06/30,0.27
2013/07/01,0.33
2013/07/02,0.367
2013/07/03,0.464
2013/07/04,0.563
2013/07/05,0.56
2013/07/06,0.726
2013/07/07,0.719
2013/07/08,0.74
2013/07/09,0.686
2013/07/10,0.666
2013/07/11,0.713
2013/07/12,0.53
2013/07/13,0.446
2013/07/14,0.361
2013/07/15,0.318
2013/07/16,0.251
2013/07/17,0.306
2013/07/18,0.621
2013/07/19,0.473
2013/07/20,0.448
2013/07/21,0.445
2013/07/22,0.491
2013/07/23,0.399
2013/07/24,0.421
2013/07/25,0.476
2013/07/26,0.423
2013/07/27,0.41
2013/07/28,0.399
2013/07/29,0.448
2013/07/30,0.478
2013/07/31,0.533
2013/08/01,0.414
2013/08/02,0.413
2013/08/03,0.249
2013/08/04,0.16
2013/08/05,-0.015
2013/08/06,0.023
2013/08/07,0.003
2013/08/08,0.019
2013/08/09,0.009
2013/08/10,-0.077
2013/08/11,0.129
2013/08/12,0.454
2013/08/13,0.594
2013/08/14,0.557
2013/08/15,0.509
2013/08/16,0.362
2013/08/17,-0.1
2013/08/18,0.008
2013/08/19,0.053
2013/08/20,-0.09
2013/08/21,-0.154
2013/08/22,-0.089
2013/08/23,-0.259
2013/08/24,-0.271
2013/08/25,-0.224
2013/08/26,-0.278
2013/08/27,-0.338
2013/08/28,-0.404
2013/08/29,-0.596
2013/08/30,-0.718
2013/08/31,-0.663
2013/09/01,-0.736
2013/09/02,-0.694
2013/09/03,-0.695
2013/09/04,-0.573
2013/09/05,-0.723
2013/09/06,-0.764
2013/09/07,-0.815
2013/09/08,-0.776
2013/09/09,-0.862
2013/09/10,-0.97
2013/09/11,-1.254
2013/09/12,-1.371
2013/09/13,-1.33
2013/09/14,-1.256
2013/09/15,-1.198
2013/09/16,-1.113
2013/09/17,-1.108
2013/09/18,-1.149
2013/09/19,-0.884
2013/09/20,-0.831
2013/09/21,-0.842
2013/09/22,-0.859
2013/09/23,-0.813
2013/09/24,-0.872
2013/09/25,-0.867
2013/09/26,-0.782
2013/09/27,-0.772
2013/09/28,-0.62
2013/09/29,-0.572
2013/09/30,-0.548
2013/10/01,-0.452
2013/10/02,-0.229
2013/10/03,-0.025
2013/10/04,-0.106
2013/10/05,0.03
2013/10/06,-0.003
2013/10/07,0.014
2013/10/08,0.011
2013/10/09,0.117
2013/10/10,0.101
2013/10/11,0.248
2013/10/12,0.299
2013/10/13,0.344
2013/10/14,0.317
2013/10/15,0.326
2013/10/16,0.337
2013/10/17,0.323
2013/10/18,0.447
2013/10/19,0.345
2013/10/20,0.329
2013/10/21,0.227
2013/10/22,0.308
2013/10/23,0.269
2013/10/24,0.264
2013/10/25,1.345
2013/10/26,1.361
2013/10/27,1.326
2013/10/28,1.31
2013/10/29,1.265
2013/10/30,1.299
2013/10/31,1.285
2013/11/01,1.133
2013/11/02,0.917
2013/11/03,0.984
2013/11/04,1.445
2013/11/05,1.553
2013/11/06,1.611
2013/11/07,1.635
2013/11/08,1.682
2013/11/09,1.677
2013/11/10,1.599
2013/11/11,1.551
2013/11/12,1.519
2013/11/13,1.495
2013/11/14,1.522
2013/11/15,1.54
2013/11/16,1.577
