Date,hashrate90mom
2010/10/20,15725778423
2010/10/21,21840813462
2010/10/22,15707463105
2010/10/23,16285072882
2010/10/24,17001339863
2010/10/25,20019590634
2010/10/26,22295041086
2010/10/27,22578639765
2010/10/28,20446090924
2010/10/29,22243295888
2010/10/30,23007695441
2010/10/31,30193923447
2010/11/01,24175169872
2010/11/02,24430281240
2010/11/03,25862202524
2010/11/04,26692357446
2010/11/05,29747558318
2010/11/06,29151328477
2010/11/07,33400958899
2010/11/08,35691724144
2010/11/09,43312035481
2010/11/10,39691619633
2010/11/11,46933214210
2010/11/12,38645781248
2010/11/13,38088003049
2010/11/14,50961239469
2010/11/15,46567501603
2010/11/16,40021418168
2010/11/17,48633706068
2010/11/18,59521458885
2010/11/19,64158516282
2010/11/20,37333334130
2010/11/21,40492333337
2010/11/22,46901205457
2010/11/23,45743274249
2010/11/24,50910036451
2010/11/25,48606893628
2010/11/26,61888649128
2010/11/27,60809605288
2010/11/28,52862768213
2010/11/29,60712095850
2010/11/30,71579591750
2010/12/01,68039613130
2010/12/02,73455225112
2010/12/03,71158162336
2010/12/04,80391161309
2010/12/05,88097943934
2010/12/06,92095247534
2010/12/07,87040265556
2010/12/08,91053958256
2010/12/09,96154325056
2010/12/10,98192836297
2010/12/11,92916790736
2010/12/12,101297300903
2010/12/13,91437450011
2010/12/14,88129193349
2010/12/15,102885335243
2010/12/16,105733881652
2010/12/17,98972787238
2010/12/18,88267088477
2010/12/19,93789097597
2010/12/20,99880946183
2010/12/21,104245463786
2010/12/22,119501075453
2010/12/23,93568621358
2010/12/24,96925194079
2010/12/25,103954466794
2010/12/26,98445611228
2010/12/27,101274952315
2010/12/28,112901070433
2010/12/29,111990414425
2010/12/30,106901522913
2010/12/31,111689944641
2011/01/01,117726858905
2011/01/02,119929099659
2011/01/03,127223613580
2011/01/04,108362294782
2011/01/05,108424868425
2011/01/06,116138763117
2011/01/07,108319325787
2011/01/08,132157966033
2011/01/09,115751622993
2011/01/10,127947653653
2011/01/11,120544602119
2011/01/12,123617973529
2011/01/13,130633826981
2011/01/14,130365128263
2011/01/15,131851254375
2011/01/16,138149949821
2011/01/17,143085114766
2011/01/18,130200974296
2011/01/19,123155566919
2011/01/20,140663335033
2011/01/21,155485643569
2011/01/22,127159345393
2011/01/23,137203192903
2011/01/24,135820130391
2011/01/25,126364850367
2011/01/26,144761856587
2011/01/27,151221208495
2011/01/28,148083670990
2011/01/29,134102967786
2011/01/30,151512052979
2011/01/31,139815758821
2011/02/01,165782401620
2011/02/02,146458755937
2011/02/03,138611492004
2011/02/04,162250090906
2011/02/05,172519815211
2011/02/06,156006665034
2011/02/07,159438678860
2011/02/08,192514725627
2011/02/09,180112768054
2011/02/10,199320564430
2011/02/11,198160016084
2011/02/12,196741626607
2011/02/13,203971551916
2011/02/14,212222231186
2011/02/15,216641411382
2011/02/16,224210359213
2011/02/17,249368268449
2011/02/18,327348619764
2011/02/19,286118940015
2011/02/20,281930258381
2011/02/21,298584606733
2011/02/22,319140411902
2011/02/23,351234431364
2011/02/24,340252154721
2011/02/25,335845450122
2011/02/26,392850230651
2011/02/27,562529599582
2011/02/28,416435454152
2011/03/01,319788592424
2011/03/02,351304481194
2011/03/03,394227395682
2011/03/04,471338647079
2011/03/05,585746456930
2011/03/06,677557544652
2011/03/07,608391498134
2011/03/08,448607848608
2011/03/09,424711980082
2011/03/10,402082302886
2011/03/11,371014984454
2011/03/12,387289300725
2011/03/13,398396833670
2011/03/14,331169699971
2011/03/15,299109333201
2011/03/16,393360056708
2011/03/17,384932637781
2011/03/18,431916723900
2011/03/19,329847408513
2011/03/20,366562864147
2011/03/21,438936307587
2011/03/22,386050390810
2011/03/23,419916771165
2011/03/24,504646811627
2011/03/25,413775331531
2011/03/26,418366123528
2011/03/27,398325280176
2011/03/28,399752396947
2011/03/29,446213475277
2011/03/30,415416978285
2011/03/31,520234140994
2011/04/01,509904639822
2011/04/02,490784435360
2011/04/03,457960258147
2011/04/04,507167140399
2011/04/05,538871421820
2011/04/06,550302900526
2011/04/07,499734280552
2011/04/08,489177999536
2011/04/09,541847607207
2011/04/10,535300392542
2011/04/11,529792204365
2011/04/12,543788077617
2011/04/13,635464513820
2011/04/14,560882776651
2011/04/15,449678352821
2011/04/16,494161589304
2011/04/17,544115096238
2011/04/18,569227352114
2011/04/19,511864274366
2011/04/20,536258134396
2011/04/21,539360801656
2011/04/22,601212823885
2011/04/23,626195278178
2011/04/24,616635271380
2011/04/25,647280953079
2011/04/26,750019410351
2011/04/27,704139179833
2011/04/28,574981627584
2011/04/29,716993720779
2011/04/30,847614680831
2011/05/01,836556084330
2011/05/02,853896541020
2011/05/03,899851052016
2011/05/04,890869401357
2011/05/05,953108378488
2011/05/06,953315761613
2011/05/07,1000921850809
2011/05/08,935186870556
2011/05/09,1129099238832
2011/05/10,1434896369278
2011/05/11,1219646662930
2011/05/12,1141136507483
2011/05/13,1226613184001
2011/05/14,1567215064522
2011/05/15,1560090897242
2011/05/16,1537720826389
2011/05/17,1698840815856
2011/05/18,1902543791990
2011/05/19,2205292081137
2011/05/20,2198675344794
2011/05/21,2253609261791
2011/05/22,2660574387755
2011/05/23,2784805930074
2011/05/24,3124323447710
2011/05/25,3273028449571
2011/05/26,3911464776012
2011/05/27,4485031953728
2011/05/28,2939081623267
2011/05/29,3058240127902
2011/05/30,3147334251337
2011/05/31,2902703375561
2011/06/01,3155229871537
2011/06/02,3625635715449
2011/06/03,3635932778499
2011/06/04,3774532135927
2011/06/05,3890001390365
2011/06/06,5185494642092
2011/06/07,4661549484551
2011/06/08,4591851238618
2011/06/09,5399911318095
2011/06/10,5783515482903
2011/06/11,5939242882026
2011/06/12,6456123466367
2011/06/13,6122246639882
2011/06/14,6142438647601
2011/06/15,8929485208675
2011/06/16,9332542729232
2011/06/17,7654250400995
2011/06/18,7817639435797
2011/06/19,8758403262515
2011/06/20,9515742285204
2011/06/21,9895307232199
2011/06/22,10837198440846
2011/06/23,10095227879327
2011/06/24,12688424203171
2011/06/25,10627806979447
2011/06/26,9885186646347
2011/06/27,10192821448400
2011/06/28,10234780306799
2011/06/29,11048675504042
2011/06/30,11690182913950
2011/07/01,12187999028766
2011/07/02,11370055380679
2011/07/03,10841089602692
2011/07/04,10552421730863
2011/07/05,10098787472223
2011/07/06,10043882795195
2011/07/07,10588836988500
2011/07/08,10359369160770
2011/07/09,11816362582156
2011/07/10,10606197713398
2011/07/11,11061862786053
2011/07/12,10525024072229
2011/07/13,12418967774925
2011/07/14,12181043781694
2011/07/15,11566531124198
2011/07/16,12258419152069
2011/07/17,11589058616881
2011/07/18,12105944661322
2011/07/19,12418565758974
2011/07/20,11037077312710
2011/07/21,12128405981858
2011/07/22,11793802390864
2011/07/23,11782839754579
2011/07/24,12660067897890
2011/07/25,12929587318220
2011/07/26,13074352740361
2011/07/27,14641778251103
2011/07/28,13242998142141
2011/07/29,12338649003058
2011/07/30,11858221959607
2011/07/31,13026644821147
2011/08/01,14765895090982
2011/08/02,13497596606588
2011/08/03,13408847229558
2011/08/04,12326762797283
2011/08/05,11283677270389
2011/08/06,11265403172374
2011/08/07,10424712440254
2011/08/08,10549394913692
2011/08/09,11509366433448
2011/08/10,13601313850471
2011/08/11,11553244888103
2011/08/12,10633345351895
2011/08/13,11045699969755
2011/08/14,9785153074015
2011/08/15,11044843121292
2011/08/16,9654095240620
2011/08/17,9993595007219
2011/08/18,10769898014836
2011/08/19,9799842321286
2011/08/20,9627109570397
2011/08/21,10253292187997
2011/08/22,12130773721179
2011/08/23,11348001924102
2011/08/24,8544145982542
2011/08/25,6999281746997
2011/08/26,9620360544649
2011/08/27,8136671849593
2011/08/28,7073134676200
2011/08/29,8028507563547
2011/08/30,9324450295455
2011/08/31,9441288228544
2011/09/01,7834622117475
2011/09/02,8465933083332
2011/09/03,8500240337019
2011/09/04,6209245590894
2011/09/05,7710391625059
2011/09/06,8201237175925
2011/09/07,7463461768070
2011/09/08,5135773759032
2011/09/09,5860333461040
2011/09/10,6124201476430
2011/09/11,5570868791274
2011/09/12,4394882118461
2011/09/13,2867089318828
2011/09/14,2888924513971
2011/09/15,4644941024968
2011/09/16,3531777452144
2011/09/17,1469516427635
2011/09/18,3675978157403
2011/09/19,1921180454420
2011/09/20,-159364541201
2011/09/21,2226403881897
2011/09/22,-280247341256
2011/09/23,1305647869743
2011/09/24,621328059614
2011/09/25,1379231028916
2011/09/26,644002391105
2011/09/27,318664858186
2011/09/28,-708021239341
2011/09/29,-1318539434717
2011/09/30,-1124079919044
2011/10/01,-990406882455
2011/10/02,303428219760
2011/10/03,448475482555
2011/10/04,526133491481
2011/10/05,-635983795946
2011/10/06,911747203392
2011/10/07,-1758757892652
2011/10/08,-67243313358
2011/10/09,-1681323756582
2011/10/10,-905251288793
2011/10/11,-3837342197957
2011/10/12,-3284269259122
2011/10/13,-4165868614524
2011/10/14,-3797530731189
2011/10/15,-1879648623681
2011/10/16,-3533474556987
2011/10/17,-4530670224544
2011/10/18,-2911088082549
2011/10/19,-3577598457780
2011/10/20,-3880620252992
2011/10/21,-3176028646317
2011/10/22,-5675142222764
2011/10/23,-6363856375324
2011/10/24,-5721044722708
2011/10/25,-5891086053371
2011/10/26,-5223648362892
2011/10/27,-5170039663635
2011/10/28,-5418728573267
2011/10/29,-5595703065631
2011/10/30,-8356310280983
2011/10/31,-6787740170868
2011/11/01,-6270514246528
2011/11/02,-4479903743201
2011/11/03,-4011172453225
2011/11/04,-4394810242679
2011/11/05,-2628421713979
2011/11/06,-3401865478068
2011/11/07,-5073199430363
2011/11/08,-6667324702782
2011/11/09,-3502384618888
2011/11/10,-3144168095462
2011/11/11,-5210971436573
2011/11/12,-3744748658332
2011/11/13,-4329338289536
2011/11/14,-3388698735667
2011/11/15,-3195048961257
2011/11/16,-4692671053117
2011/11/17,-4121996704876
2011/11/18,-4712703104323
2011/11/19,-5169893721785
2011/11/20,-8523986415641
2011/11/21,-6787983469013
2011/11/22,-4972271430204
2011/11/23,-3801794398089
2011/11/24,-6020199400963
2011/11/25,-4352043918430
2011/11/26,-3179038545676
2011/11/27,-4240633977979
2011/11/28,-5780717847591
2011/11/29,-5863390794138
2011/11/30,-4359586402151
2011/12/01,-3444917779312
2011/12/02,-3652317629305
2011/12/03,-4239445764363
2011/12/04,-5020693812233
2011/12/05,-5001593571852
2011/12/06,-4532678556947
2011/12/07,-3006343174896
2011/12/08,-4329301358629
2011/12/09,-4792482480219
2011/12/10,-3493898940445
2011/12/11,-3342344694105
2011/12/12,-4374882924186
2011/12/13,-5440980176784
2011/12/14,-4419091043557
2011/12/15,-4248457284841
2011/12/16,-3859721386544
2011/12/17,-6078752410171
2011/12/18,-3686333347482
2011/12/19,-2799872838178
2011/12/20,-4498863021718
2011/12/21,-4479643563359
2011/12/22,-4317859259788
2011/12/23,-2357105422067
2011/12/24,-4110413009458
2011/12/25,-2425896354479
2011/12/26,-1556265926519
2011/12/27,-2017258232119
2011/12/28,-2922633419490
2011/12/29,-2097306760984
2011/12/30,-3167396097746
2011/12/31,-2588788752991
2012/01/01,-2591478480459
2012/01/02,-2510500899973
2012/01/03,-1315725700887
2012/01/04,-2745117545416
2012/01/05,-2615130145870
2012/01/06,-1527891684817
2012/01/07,184014374664
2012/01/08,-498661684276
2012/01/09,869586336778
2012/01/10,-42092491976
2012/01/11,1135956170125
2012/01/12,1144260759038
2012/01/13,-1963035997210
2012/01/14,55748334479
2012/01/15,830269009883
2012/01/16,664047439107
2012/01/17,1025190894488
2012/01/18,437954180734
2012/01/19,-998689487265
2012/01/20,928451585144
2012/01/21,2818979189516
2012/01/22,1444558560447
2012/01/23,808062660966
2012/01/24,460872380909
2012/01/25,1677044298039
2012/01/26,1284460033456
2012/01/27,725776061190
2012/01/28,2122789347696
2012/01/29,2373454012498
2012/01/30,2772324641315
2012/01/31,1727345587419
2012/02/01,909612633695
2012/02/02,1573052846748
2012/02/03,1880808418856
2012/02/04,1453081011919
2012/02/05,2294628491769
2012/02/06,1750837661548
2012/02/07,220877008206
2012/02/08,215382878304
2012/02/09,1970658940858
2012/02/10,2384795573301
2012/02/11,878025979849
2012/02/12,2352898998844
2012/02/13,1125989279263
2012/02/14,425004226846
2012/02/15,910123085654
2012/02/16,1765881323557
2012/02/17,1328370575857
2012/02/18,4074084035538
2012/02/19,3393524494945
2012/02/20,2605456562970
2012/02/21,665059091788
2012/02/22,3067429359493
2012/02/23,3860760063426
2012/02/24,2607377754952
2012/02/25,4328849828286
2012/02/26,3768633793671
2012/02/27,2732566957373
2012/02/28,2765651808436
2012/02/29,2537887072713
2012/03/01,1446714128733
2012/03/02,2816731248348
2012/03/03,677596693888
2012/03/04,1231605855640
2012/03/05,1454915016955
2012/03/06,2476708702974
2012/03/07,2767804790301
2012/03/08,3583596793988
2012/03/09,3230530774059
2012/03/10,5355650067492
2012/03/11,2430526661602
2012/03/12,4410321229457
2012/03/13,3638497841319
2012/03/14,3514072015424
2012/03/15,2430299824106
2012/03/16,2741368598052
2012/03/17,3487524462498
2012/03/18,3841696357821
2012/03/19,3325175566160
2012/03/20,2750004742247
2012/03/21,4038188570077
2012/03/22,3105860596126
2012/03/23,1991414219045
2012/03/24,2931169326360
2012/03/25,2606601203268
2012/03/26,1874273598134
2012/03/27,2755504743762
2012/03/28,2745759598488
2012/03/29,4321532416193
2012/03/30,2928421925163
2012/03/31,4539439272686
2012/04/01,3452081876465
2012/04/02,1598459122674
2012/04/03,1089526045847
2012/04/04,3175297496162
2012/04/05,222171676566
2012/04/06,-242686413587
2012/04/07,883888107887
2012/04/08,1067955547871
2012/04/09,2909724489507
2012/04/10,2366713041111
2012/04/11,1761075866237
2012/04/12,2748148641557
2012/04/13,681042348007
2012/04/14,733757339220
2012/04/15,59447949121
2012/04/16,-152266760683
2012/04/17,1821308444324
2012/04/18,1761189384290
2012/04/19,2699653236274
2012/04/20,2365499648925
2012/04/21,2029042367144
2012/04/22,1341825880397
2012/04/23,2344563408333
2012/04/24,377161777689
2012/04/25,1868586518245
2012/04/26,1870320191976
2012/04/27,742752969131
2012/04/28,1211874008714
2012/04/29,1168133048210
2012/04/30,2205693757938
2012/05/01,3874963362802
2012/05/02,2584537529991
2012/05/03,647082111630
2012/05/04,1925105286491
2012/05/05,1647579353343
2012/05/06,2597560659576
2012/05/07,2885730497396
2012/05/08,4198169776121
2012/05/09,3917857705962
2012/05/10,2842694722966
2012/05/11,870906122979
2012/05/12,1533214497654
2012/05/13,1076467322926
2012/05/14,2920506263326
2012/05/15,2635024197446
2012/05/16,421678236811
2012/05/17,883620251407
2012/05/18,501800322257
2012/05/19,728878491778
2012/05/20,1733433175476
2012/05/21,3112759655887
2012/05/22,23019586837
2012/05/23,-693547966322
2012/05/24,896813928225
2012/05/25,-1883512247841
2012/05/26,-412617942265
2012/05/27,1850837009035
2012/05/28,1018054585746
2012/05/29,-1478194686395
2012/05/30,-875115503960
2012/05/31,917913096073
2012/06/01,2365574981609
2012/06/02,2972378938072
2012/06/03,2501815803978
2012/06/04,1278447273202
2012/06/05,441676973174
2012/06/06,790985948612
2012/06/07,-810352455430
2012/06/08,-1747585807753
2012/06/09,2343359677375
2012/06/10,1232963838451
2012/06/11,1026538966096
2012/06/12,-108322609987
2012/06/13,3300407269324
2012/06/14,1194121254133
2012/06/15,594227061669
2012/06/16,-120010176052
2012/06/17,1204034800280
2012/06/18,1237917026938
2012/06/19,2518076474883
2012/06/20,-870486746490
2012/06/21,1664373560495
2012/06/22,-639192743773
2012/06/23,730514322818
2012/06/24,1700555977119
2012/06/25,1208387531815
2012/06/26,1246718269889
2012/06/27,1988128347670
2012/06/28,483746849956
2012/06/29,-1011399922523
2012/06/30,-216958083253
2012/07/01,1010687933938
2012/07/02,2719978312389
2012/07/03,1634193464385
2012/07/04,3842687782218
2012/07/05,2721034607396
2012/07/06,2218749937396
2012/07/07,2952438549241
2012/07/08,1816868140151
2012/07/09,2559556646487
2012/07/10,1139610375613
2012/07/11,1426691329196
2012/07/12,2276539428007
2012/07/13,3466267372751
2012/07/14,4505850344953
2012/07/15,3261729329473
2012/07/16,1779897267383
2012/07/17,4454736393517
2012/07/18,3382736068291
2012/07/19,1285503433244
2012/07/20,1287136346768
2012/07/21,1734972444045
2012/07/22,1953014371623
2012/07/23,3490799466798
2012/07/24,3732002017020
2012/07/25,3709920745348
2012/07/26,5519107291630
2012/07/27,3993739068545
2012/07/28,4026431945928
2012/07/29,684090796326
2012/07/30,4746252985706
2012/07/31,2637504098924
2012/08/01,1836681653858
2012/08/02,3149515542111
2012/08/03,5205842764893
2012/08/04,3228659594719
2012/08/05,2561870334667
2012/08/06,692504871592
2012/08/07,1526167080469
2012/08/08,3266212867962
2012/08/09,6495297911264
2012/08/10,4239882537185
2012/08/11,5228599409050
2012/08/12,5296104961337
2012/08/13,5235178494543
2012/08/14,7506300862781
2012/08/15,7402277489437
2012/08/16,5924602872449
2012/08/17,3488084459103
2012/08/18,3381941757931
2012/08/19,5186141024345
2012/08/20,10232866700323
2012/08/21,9567627663949
2012/08/22,5573440538912
2012/08/23,8328836359997
2012/08/24,7353992851090
2012/08/25,4270946757662
2012/08/26,8317213899263
2012/08/27,8616159505793
2012/08/28,7827895937179
2012/08/29,8370202351071
2012/08/30,8636610567260
2012/08/31,5158185011031
2012/09/01,6450250165325
2012/09/02,6517418199532
2012/09/03,9494979578744
2012/09/04,4451500546489
2012/09/05,10444318628665
2012/09/06,11027299181225
2012/09/07,10092876420035
2012/09/08,7843331962262
2012/09/09,6662968746923
2012/09/10,9499975132481
2012/09/11,8388592099695
2012/09/12,7477146517608
2012/09/13,6556687897226
2012/09/14,8862421324145
2012/09/15,6542160066393
2012/09/16,7946057067212
2012/09/17,7588945402421
2012/09/18,12379732286411
2012/09/19,9222135467526
2012/09/20,8963126447911
2012/09/21,9151724438300
2012/09/22,11425515864552
2012/09/23,9031645568408
2012/09/24,9114138638855
2012/09/25,8558987107074
2012/09/26,7139390354174
2012/09/27,8365051704926
2012/09/28,11844533552267
2012/09/29,10940747503899
2012/09/30,10084156296450
2012/10/01,8028042753994
2012/10/02,6131296752800
2012/10/03,8821698025650
2012/10/04,7114312806113
2012/10/05,6447728674670
2012/10/06,7060545160994
2012/10/07,7285143394016
2012/10/08,10312214458555
2012/10/09,10573750818917
2012/10/10,10418843471840
2012/10/11,8760530140876
2012/10/12,8279725255111
2012/10/13,8571416091610
2012/10/14,8433764469161
2012/10/15,8295068475172
2012/10/16,9013078078798
2012/10/17,8886768442818
2012/10/18,9527400606596
2012/10/19,10598740450492
2012/10/20,8008940779634
2012/10/21,11179186901454
2012/10/22,9335445236507
2012/10/23,8176463296026
2012/10/24,6744764830411
2012/10/25,6792041178317
2012/10/26,7155907185644
2012/10/27,13834650362787
2012/10/28,6723361138030
2012/10/29,10602765408423
2012/10/30,11365909891065
2012/10/31,8012097324512
2012/11/01,5584754521881
2012/11/02,7592705164148
2012/11/03,8486922297500
2012/11/04,11454648904371
2012/11/05,10202289601664
2012/11/06,7407323240612
2012/11/07,7209121403593
2012/11/08,9995124642163
2012/11/09,7596359278366
2012/11/10,8439354182974
2012/11/11,6429313775683
2012/11/12,6081583942889
2012/11/13,4298887773453
2012/11/14,6906632971779
2012/11/15,7646354382786
2012/11/16,7570883576555
2012/11/17,7242820076364
2012/11/18,5411744688590
2012/11/19,2050865202481
2012/11/20,9013672746232
2012/11/21,6931430095966
2012/11/22,7992622787491
2012/11/23,7564521633191
2012/11/24,7051820492887
2012/11/25,5745236103582
2012/11/26,8802869144105
2012/11/27,6044714433029
2012/11/28,8059785145862
2012/11/29,11485257901902
2012/11/30,4488395909146
2012/12/01,6952845763676
2012/12/02,5642226068586
2012/12/03,8226792530412
2012/12/04,483873371369
2012/12/05,-2353396994662
2012/12/06,-251772773052
2012/12/07,1304027490384
2012/12/08,4354402072208
2012/12/09,1920101741727
2012/12/10,1850586321896
2012/12/11,4604530729422
2012/12/12,4639959100793
2012/12/13,875918234483
2012/12/14,303830548565
2012/12/15,-2273473479726
2012/12/16,-2564733521586
2012/12/17,-3261963854996
2012/12/18,685166146834
2012/12/19,2993672316045
2012/12/20,-3314867577233
2012/12/21,-4207702225013
2012/12/22,722558728205
2012/12/23,3553636355690
2012/12/24,-1237688575836
2012/12/25,2240043607761
2012/12/26,530841316939
2012/12/27,74110844757
2012/12/28,1666712894336
2012/12/29,-519566721695
2012/12/30,1429361550797
2012/12/31,5564001089038
2013/01/01,2786705253999
2013/01/02,2687256533335
2013/01/03,3099530302045
2013/01/04,1365649960009
2013/01/05,1192481469336
2013/01/06,-2754983287055
2013/01/07,-455247675486
2013/01/08,2055960345355
2013/01/09,-1209693226647
2013/01/10,753786668929
2013/01/11,-689391495682
2013/01/12,-2265939494898
2013/01/13,-2451539700518
2013/01/14,-449863439096
2013/01/15,-641871791858
2013/01/16,-2685375100290
2013/01/17,-3013491675355
2013/01/18,-2763277629541
2013/01/19,-2760566295572
2013/01/20,-1988536813885
2013/01/21,-97583048886
2013/01/22,-901619236537
2013/01/23,-574909294528
2013/01/24,-2184780930217
2013/01/25,-5950422165767
2013/01/26,-3880723430213
2013/01/27,-2681717552631
2013/01/28,-2415264601841
2013/01/29,-954017473524
2013/01/30,67478890455
2013/01/31,2339815096636
2013/02/01,1329637898350
2013/02/02,-1935819500571
2013/02/03,-1582495952402
2013/02/04,2897349161016
2013/02/05,2389497091974
2013/02/06,-1344490992779
2013/02/07,-338025275298
2013/02/08,-1012530577823
2013/02/09,181415464409
2013/02/10,1551081484326
2013/02/11,4835934545348
2013/02/12,-869271740399
2013/02/13,1328887824462
2013/02/14,3693816381223
2013/02/15,2817077433081
2013/02/16,4320357332297
2013/02/17,8895771191456
2013/02/18,6861667261660
2013/02/19,4028504284847
2013/02/20,5297787744145
2013/02/21,10317172559808
2013/02/22,3020302336884
2013/02/23,5753300061771
2013/02/24,3226111158236
2013/02/25,7253382031500
2013/02/26,3493813860290
2013/02/27,5191563299093
2013/02/28,8644223848750
2013/03/01,5595961471333
2013/03/02,5899390132230
2013/03/03,7680530549452
2013/03/04,15669112329400
2013/03/05,14335667258571
2013/03/06,11233978182628
2013/03/07,10245046562437
2013/03/08,10792760909007
2013/03/09,13279179821029
2013/03/10,16196351421923
2013/03/11,15125678266109
2013/03/12,5099160403712
2013/03/13,11844439528716
2013/03/14,19933621189569
2013/03/15,24334770674801
2013/03/16,21260545891306
2013/03/17,26729686703647
2013/03/18,26175329732755
2013/03/19,22227443564623
2013/03/20,25075005997924
2013/03/21,32272554014886
2013/03/22,32424010911470
2013/03/23,26977473526718
2013/03/24,39324178101350
2013/03/25,30387589486503
2013/03/26,29178560261771
2013/03/27,21867029379973
2013/03/28,28994834954483
2013/03/29,36501930973290
2013/03/30,35724638107612
2013/03/31,29120528785483
2013/04/01,41170572602891
2013/04/02,39040948935635
2013/04/03,36545481949172
2013/04/04,32664274002648
2013/04/05,29224759256222
2013/04/06,41061625785494
2013/04/07,39953437951617
2013/04/08,38628952753648
2013/04/09,43948323606567
2013/04/10,47104617887843
2013/04/11,44571695859420
2013/04/12,44782267916109
2013/04/13,42468594432878
2013/04/14,38279370347203
2013/04/15,39796359808736
2013/04/16,48218716413475
2013/04/17,46683071369546
2013/04/18,53243434554871
2013/04/19,37760355036380
2013/04/20,43088708467309
2013/04/21,53716308365286
2013/04/22,50799737724076
2013/04/23,51377000984900
2013/04/24,52995376006073
2013/04/25,49852123483189
2013/04/26,58319326249566
2013/04/27,50217792447487
2013/04/28,48666024919394
2013/04/29,56617640867764
2013/04/30,56608062263215
2013/05/01,49204945813059
2013/05/02,45587732952241
2013/05/03,46698561793126
2013/05/04,50964374410292
2013/05/05,48763053419619
2013/05/06,60492863624946
2013/05/07,58920625841867
2013/05/08,61416378239065
2013/05/09,58321286801292
2013/05/10,59956491583410
2013/05/11,62297318331474
2013/05/12,64489814182033
2013/05/13,71870033290728
2013/05/14,66060154720488
2013/05/15,54863600944186
2013/05/16,53968140994398
2013/05/17,55960436099579
2013/05/18,50565196766338
2013/05/19,57927127403061
2013/05/20,49977138775201
2013/05/21,47064523761471
2013/05/22,53946526370237
2013/05/23,60468506323608
2013/05/24,64538862240430
2013/05/25,65159764793987
2013/05/26,66456512311778
2013/05/27,73665374712467
2013/05/28,62002781699405
2013/05/29,68293953346173
2013/05/30,72137802672765
2013/05/31,77984537896980
2013/06/01,83176608217426
2013/06/02,89615520725463
2013/06/03,90058628454577
2013/06/04,91521569647031
2013/06/05,1.0668670225875E+14
2013/06/06,1.076014853233E+14
2013/06/07,89519987520323
2013/06/08,92747243562292
2013/06/09,96871777360568
2013/06/10,1.0683101283838E+14
2013/06/11,97539025504899
2013/06/12,1.1066601430653E+14
2013/06/13,1.1249405510462E+14
2013/06/14,96208989103693
2013/06/15,90913448298342
2013/06/16,99165386799571
2013/06/17,1.1305834191087E+14
2013/06/18,99416312469271
2013/06/19,69008258611346
2013/06/20,88493628180536
2013/06/21,99376054960851
2013/06/22,1.0878731600143E+14
2013/06/23,1.1623903932886E+14
2013/06/24,96632168041658
2013/06/25,1.0320719682488E+14
2013/06/26,1.1460192017874E+14
2013/06/27,94448055602820
2013/06/28,1.0790941318658E+14
2013/06/29,1.1100234715563E+14
2013/06/30,1.099906638381E+14
2013/07/01,1.0444453337827E+14
2013/07/02,1.0625724459856E+14
2013/07/03,1.2358375071377E+14
2013/07/04,1.3475013995455E+14
2013/07/05,1.2501794005297E+14
