Date,transactionvalue7rsiUSD
2010/10/23,35.767
2010/10/24,45.842
2010/10/25,58.03
2010/10/26,62.56
2010/10/27,67.41
2010/10/28,71.059
2010/10/29,46.865
2010/10/30,43.157
2010/10/31,51.622
2010/11/01,42.583
2010/11/02,52.923
2010/11/03,47.413
2010/11/04,70.403
2010/11/05,44.495
2010/11/06,62.122
2010/11/07,56.046
2010/11/08,77.694
2010/11/09,45.264
2010/11/10,45.594
2010/11/11,44.674
2010/11/12,45.421
2010/11/13,45.735
2010/11/14,44.586
2010/11/15,43.112
2010/11/16,42.286
2010/11/17,47.983
2010/11/18,42.939
2010/11/19,41.105
2010/11/20,42.177
2010/11/21,41.848
2010/11/22,50.656
2010/11/23,54.195
2010/11/24,42.305
2010/11/25,42.342
2010/11/26,49.813
2010/11/27,48.188
2010/11/28,47.841
2010/11/29,50.635
2010/11/30,56.162
2010/12/01,52.279
2010/12/02,57.805
2010/12/03,47.351
2010/12/04,58.427
2010/12/05,43.167
2010/12/06,59.529
2010/12/07,53.272
2010/12/08,44.667
2010/12/09,47.338
2010/12/10,45.224
2010/12/11,54.704
2010/12/12,46.194
2010/12/13,64.849
2010/12/14,55.594
2010/12/15,55.683
2010/12/16,53.636
2010/12/17,50.346
2010/12/18,54.686
2010/12/19,56.248
2010/12/20,42.557
2010/12/21,53.771
2010/12/22,47.975
2010/12/23,47.483
2010/12/24,46.163
2010/12/25,57.836
2010/12/26,47.71
2010/12/27,56.975
2010/12/28,43.213
2010/12/29,62.17
2010/12/30,47.85
2010/12/31,47.818
2011/01/01,44.376
2011/01/02,44.129
2011/01/03,40.46
2011/01/04,37.606
2011/01/05,36.976
2011/01/06,39.804
2011/01/07,43.555
2011/01/08,39.977
2011/01/09,37.483
2011/01/10,50.35
2011/01/11,55.266
2011/01/12,45.605
2011/01/13,58.978
2011/01/14,52.494
2011/01/15,51.45
2011/01/16,55.902
2011/01/17,53.795
2011/01/18,68.989
2011/01/19,45.682
2011/01/20,45.219
2011/01/21,46.688
2011/01/22,46.421
2011/01/23,59.539
2011/01/24,47.691
2011/01/25,50.99
2011/01/26,52.804
2011/01/27,96.701
2011/01/28,45.953
2011/01/29,46.201
2011/01/30,49.649
2011/01/31,49.514
2011/02/01,50.156
2011/02/02,51.748
2011/02/03,48.104
2011/02/04,46.174
2011/02/05,50.602
2011/02/06,51.252
2011/02/07,61.802
2011/02/08,48.503
2011/02/09,53.121
2011/02/10,53.974
2011/02/11,53.894
2011/02/12,46.481
2011/02/13,44.24
2011/02/14,46.363
2011/02/15,40.927
2011/02/16,38.279
2011/02/17,42.591
2011/02/18,46.795
2011/02/19,59.444
2011/02/20,59.435
2011/02/21,58.098
2011/02/22,68.354
2011/02/23,70.042
2011/02/24,51.96
2011/02/25,45.482
2011/02/26,45.094
2011/02/27,44.462
2011/02/28,39.342
2011/03/01,83.501
2011/03/02,95.225
2011/03/03,45.064
2011/03/04,47.265
2011/03/05,44.901
2011/03/06,45.856
2011/03/07,46.424
2011/03/08,45.243
2011/03/09,47.915
2011/03/10,51.887
2011/03/11,47.757
2011/03/12,43.596
2011/03/13,45.235
2011/03/14,45.453
2011/03/15,42.738
2011/03/16,43.236
2011/03/17,43.038
2011/03/18,46.153
2011/03/19,42.007
2011/03/20,41.571
2011/03/21,40.626
2011/03/22,51.732
2011/03/23,46.737
2011/03/24,56.786
2011/03/25,61.032
2011/03/26,51.577
2011/03/27,44.838
2011/03/28,42.737
2011/03/29,41.678
2011/03/30,48.251
2011/03/31,47.299
2011/04/01,43.564
2011/04/02,44.814
2011/04/03,42.564
2011/04/04,47.382
2011/04/05,44.885
2011/04/06,42.508
2011/04/07,51.183
2011/04/08,53.81
2011/04/09,57.107
2011/04/10,42.765
2011/04/11,41.502
2011/04/12,54.494
2011/04/13,60.543
2011/04/14,49.456
2011/04/15,49.915
2011/04/16,80.417
2011/04/17,94.987
2011/04/18,45.614
2011/04/19,70.867
2011/04/20,82.486
2011/04/21,47.272
2011/04/22,44.951
2011/04/23,45.189
2011/04/24,44.576
2011/04/25,44.242
2011/04/26,45.024
2011/04/27,45.441
2011/04/28,45.472
2011/04/29,60.468
2011/04/30,50.903
2011/05/01,45.973
2011/05/02,45.556
2011/05/03,49.367
2011/05/04,54.789
2011/05/05,46.471
2011/05/06,52.477
2011/05/07,48.395
2011/05/08,65.694
2011/05/09,46.257
2011/05/10,63.31
2011/05/11,49.161
2011/05/12,50.172
2011/05/13,59.923
2011/05/14,81.603
2011/05/15,48.155
2011/05/16,47.279
2011/05/17,46.123
2011/05/18,44.615
2011/05/19,45.148
2011/05/20,48.208
2011/05/21,53.766
2011/05/22,58.13
2011/05/23,48.394
2011/05/24,46.425
2011/05/25,47.418
2011/05/26,47.938
2011/05/27,58.349
2011/05/28,44.887
2011/05/29,47.106
2011/05/30,46.318
2011/05/31,45.498
2011/06/01,44.725
2011/06/02,49.555
2011/06/03,62.344
2011/06/04,61.857
2011/06/05,68.714
2011/06/06,75.723
2011/06/07,63.098
2011/06/08,73.605
2011/06/09,74.769
2011/06/10,78.962
2011/06/11,83.731
2011/06/12,76.301
2011/06/13,64.843
2011/06/14,63.173
2011/06/15,90.97
2011/06/16,95.921
2011/06/17,45.934
2011/06/18,44.669
2011/06/19,58.664
2011/06/20,45.771
2011/06/21,54.863
2011/06/22,45.756
2011/06/23,47.594
2011/06/24,58.777
2011/06/25,74.097
2011/06/26,50.935
2011/06/27,45.091
2011/06/28,56.334
2011/06/29,47.79
2011/06/30,45.005
2011/07/01,43.733
2011/07/02,43.767
2011/07/03,42.667
2011/07/04,45.328
2011/07/05,42.059
2011/07/06,42.524
2011/07/07,42.519
2011/07/08,41.778
2011/07/09,54.951
2011/07/10,56.484
2011/07/11,44.903
2011/07/12,46.944
2011/07/13,48.514
2011/07/14,53.121
2011/07/15,43.069
2011/07/16,48.088
2011/07/17,42.998
2011/07/18,61.427
2011/07/19,56.953
2011/07/20,42.858
2011/07/21,49.171
2011/07/22,49.755
2011/07/23,43.912
2011/07/24,42.946
2011/07/25,50.476
2011/07/26,49.52
2011/07/27,51.225
2011/07/28,69.102
2011/07/29,44.834
2011/07/30,42.615
2011/07/31,44.209
2011/08/01,43.634
2011/08/02,41.924
2011/08/03,41.893
2011/08/04,40.636
2011/08/05,43.992
2011/08/06,41.847
2011/08/07,41.249
2011/08/08,51.124
2011/08/09,63.587
2011/08/10,51.26
2011/08/11,44.073
2011/08/12,42.425
2011/08/13,41.964
2011/08/14,45.475
2011/08/15,42.902
2011/08/16,42.571
2011/08/17,43.548
2011/08/18,46.746
2011/08/19,52.326
2011/08/20,42.128
2011/08/21,42.121
2011/08/22,43.028
2011/08/23,51.721
2011/08/24,56.494
2011/08/25,46.862
2011/08/26,41.466
2011/08/27,81.836
2011/08/28,45.075
2011/08/29,44.892
2011/08/30,44.946
2011/08/31,45.397
2011/09/01,46.296
2011/09/02,45.382
2011/09/03,45.719
2011/09/04,66.837
2011/09/05,71.063
2011/09/06,73.81
2011/09/07,44.253
2011/09/08,42.405
2011/09/09,41.49
2011/09/10,40.465
2011/09/11,49.718
2011/09/12,46.087
2011/09/13,42.736
2011/09/14,42.06
2011/09/15,41.457
2011/09/16,48.129
2011/09/17,43.745
2011/09/18,42.413
2011/09/19,43.084
2011/09/20,42.618
2011/09/21,44.716
2011/09/22,43.86
2011/09/23,44.899
2011/09/24,41.418
2011/09/25,44.983
2011/09/26,43.852
2011/09/27,50.275
2011/09/28,46.231
2011/09/29,46.081
2011/09/30,42.943
2011/10/01,56.383
2011/10/02,49.539
2011/10/03,48.939
2011/10/04,53.6
2011/10/05,51.85
2011/10/06,60.877
2011/10/07,46.039
2011/10/08,38.823
2011/10/09,39.825
2011/10/10,39.396
2011/10/11,40.157
2011/10/12,39.281
2011/10/13,45.83
2011/10/14,36.162
2011/10/15,51.171
2011/10/16,41.367
2011/10/17,50.867
2011/10/18,41.017
2011/10/19,37.463
2011/10/20,38.692
2011/10/21,56.405
2011/10/22,61.775
2011/10/23,61.653
2011/10/24,41.941
2011/10/25,44.324
2011/10/26,49.172
2011/10/27,60.447
2011/10/28,54.229
2011/10/29,52.51
2011/10/30,37.426
2011/10/31,50.993
2011/11/01,56.975
2011/11/02,47.007
2011/11/03,43.122
2011/11/04,44.594
2011/11/05,39.409
2011/11/06,37.625
2011/11/07,40.071
2011/11/08,77.456
2011/11/09,65.252
2011/11/10,43.34
2011/11/11,44.539
2011/11/12,43.265
2011/11/13,41.943
2011/11/14,43.927
2011/11/15,41.803
2011/11/16,78.186
2011/11/17,88.003
2011/11/18,91.16
2011/11/19,78.441
2011/11/20,46.335
2011/11/21,49.162
2011/11/22,61.451
2011/11/23,45.882
2011/11/24,47.084
2011/11/25,43.192
2011/11/26,50.341
2011/11/27,51.347
2011/11/28,65.325
2011/11/29,63.465
2011/11/30,75.893
2011/12/01,46.926
2011/12/02,62.858
2011/12/03,53.406
2011/12/04,50.286
2011/12/05,48.285
2011/12/06,60.421
2011/12/07,62.101
2011/12/08,56.398
2011/12/09,41.88
2011/12/10,37.698
2011/12/11,36.991
2011/12/12,36.639
2011/12/13,33.62
2011/12/14,34.371
2011/12/15,35.746
2011/12/16,35.844
2011/12/17,34.598
2011/12/18,34.501
2011/12/19,36.721
2011/12/20,38.546
2011/12/21,43.069
2011/12/22,38.761
2011/12/23,35.088
2011/12/24,40.056
2011/12/25,38.726
2011/12/26,55.024
2011/12/27,55.497
2011/12/28,40.398
2011/12/29,49.988
2011/12/30,42.247
2011/12/31,42.152
2012/01/01,48.986
2012/01/02,43.901
2012/01/03,42.924
2012/01/04,52.201
2012/01/05,65.172
2012/01/06,65.562
2012/01/07,47.372
2012/01/08,48.944
2012/01/09,55.323
2012/01/10,47.524
2012/01/11,47.048
2012/01/12,47.422
2012/01/13,49.734
2012/01/14,44.031
2012/01/15,40.994
2012/01/16,54.603
2012/01/17,51.832
2012/01/18,44.141
2012/01/19,47.988
2012/01/20,46.376
2012/01/21,41.573
2012/01/22,44.681
2012/01/23,41.228
2012/01/24,48.104
2012/01/25,45.682
2012/01/26,52.563
2012/01/27,43.111
2012/01/28,33.96
2012/01/29,46.573
2012/01/30,45.554
2012/01/31,42.332
2012/02/01,61.212
2012/02/02,49.742
2012/02/03,51.298
2012/02/04,46.284
2012/02/05,45.675
2012/02/06,45.326
2012/02/07,38.231
2012/02/08,36.885
2012/02/09,30.543
2012/02/10,35.424
2012/02/11,61.673
2012/02/12,45.924
2012/02/13,51.388
2012/02/14,80.43
2012/02/15,72.919
2012/02/16,76.717
2012/02/17,65.004
2012/02/18,50.407
2012/02/19,38.972
2012/02/20,40.293
2012/02/21,38.101
2012/02/22,55.445
2012/02/23,50.193
2012/02/24,51.22
2012/02/25,43.455
2012/02/26,40.526
2012/02/27,39.57
2012/02/28,39.553
2012/02/29,36.403
2012/03/01,62.034
2012/03/02,50.002
2012/03/03,49.116
2012/03/04,61.126
2012/03/05,42.718
2012/03/06,44.1
2012/03/07,44.253
2012/03/08,54.435
2012/03/09,59.075
2012/03/10,49.155
2012/03/11,53.736
2012/03/12,60.588
2012/03/13,48.618
2012/03/14,57.59
2012/03/15,52.319
2012/03/16,49.38
2012/03/17,45.968
2012/03/18,42.815
2012/03/19,45.018
2012/03/20,46.058
2012/03/21,47.041
2012/03/22,69.829
2012/03/23,77.844
2012/03/24,65.259
2012/03/25,40.188
2012/03/26,45.032
2012/03/27,48.151
2012/03/28,52.708
2012/03/29,70.54
2012/03/30,64.268
2012/03/31,63.798
2012/04/01,50.365
2012/04/02,49.427
2012/04/03,49.308
2012/04/04,49.404
2012/04/05,61.934
2012/04/06,41.41
2012/04/07,32.464
2012/04/08,68.643
2012/04/09,72.948
2012/04/10,45.11
2012/04/11,57.394
2012/04/12,52.171
2012/04/13,47.159
2012/04/14,48.143
2012/04/15,55.91
2012/04/16,58.092
2012/04/17,49.87
2012/04/18,45.789
2012/04/19,40.27
2012/04/20,72.599
2012/04/21,51.148
2012/04/22,48.863
2012/04/23,44.623
2012/04/24,43.277
2012/04/25,48.484
2012/04/26,54.673
2012/04/27,57.052
2012/04/28,44.935
2012/04/29,45.804
2012/04/30,44.293
2012/05/01,42.831
2012/05/02,43.573
2012/05/03,39.696
2012/05/04,38.264
2012/05/05,42.396
2012/05/06,34.979
2012/05/07,52.507
2012/05/08,68.66
2012/05/09,51.519
2012/05/10,45.73
2012/05/11,42.482
2012/05/12,57.706
2012/05/13,46.659
2012/05/14,43.934
2012/05/15,56.911
2012/05/16,59.774
2012/05/17,61.732
2012/05/18,41.725
2012/05/19,37.109
2012/05/20,42.331
2012/05/21,51.419
2012/05/22,58.45
2012/05/23,43.416
2012/05/24,40.738
2012/05/25,47.505
2012/05/26,62.275
2012/05/27,46.152
2012/05/28,45.653
2012/05/29,50.312
2012/05/30,48.521
2012/05/31,64.116
2012/06/01,49.103
2012/06/02,54.148
2012/06/03,42.931
2012/06/04,48.834
2012/06/05,49.232
2012/06/06,56.439
2012/06/07,54.952
2012/06/08,65.068
2012/06/09,41.291
2012/06/10,45.919
2012/06/11,47.544
2012/06/12,54.01
2012/06/13,42.23
2012/06/14,47.442
2012/06/15,45.836
2012/06/16,50.941
2012/06/17,41.724
2012/06/18,47.568
2012/06/19,46.866
2012/06/20,46.02
2012/06/21,43.039
2012/06/22,56.785
2012/06/23,63.355
2012/06/24,50.735
2012/06/25,46.246
2012/06/26,45.027
2012/06/27,47.562
2012/06/28,62.897
2012/06/29,56.933
2012/06/30,45.247
2012/07/01,47.343
2012/07/02,42.098
2012/07/03,46.863
2012/07/04,55.852
2012/07/05,54.681
2012/07/06,44.205
2012/07/07,66.827
2012/07/08,43.085
2012/07/09,50.981
2012/07/10,47.457
2012/07/11,43.261
2012/07/12,48.213
2012/07/13,57.475
2012/07/14,58.641
2012/07/15,45.354
2012/07/16,50.033
2012/07/17,52.47
2012/07/18,46.295
2012/07/19,43.56
2012/07/20,45.087
2012/07/21,54.09
2012/07/22,46.678
2012/07/23,52.566
2012/07/24,50.876
2012/07/25,41.838
2012/07/26,57.055
2012/07/27,58.745
2012/07/28,46.14
2012/07/29,40.356
2012/07/30,39.265
2012/07/31,57.571
2012/08/01,59.068
2012/08/02,51.05
2012/08/03,51.695
2012/08/04,50.497
2012/08/05,56.833
2012/08/06,54.263
2012/08/07,60.898
2012/08/08,43.743
2012/08/09,48.621
2012/08/10,56.096
2012/08/11,48.464
2012/08/12,48.042
2012/08/13,42.659
2012/08/14,48.804
2012/08/15,41.82
2012/08/16,54.261
2012/08/17,67.063
2012/08/18,54.766
2012/08/19,78.094
2012/08/20,86.085
2012/08/21,54.985
2012/08/22,64.59
2012/08/23,68.462
2012/08/24,77.712
2012/08/25,47.628
2012/08/26,45.769
2012/08/27,54.872
2012/08/28,58.967
2012/08/29,73.212
2012/08/30,61.724
2012/08/31,49.474
2012/09/01,48.19
2012/09/02,45.043
2012/09/03,38.657
2012/09/04,46.428
2012/09/05,53.526
2012/09/06,72.757
2012/09/07,74.395
2012/09/08,47.877
2012/09/09,41.215
2012/09/10,63.159
2012/09/11,61.607
2012/09/12,53.117
2012/09/13,67.715
2012/09/14,54.243
2012/09/15,44.652
2012/09/16,54.245
2012/09/17,55.893
2012/09/18,49.67
2012/09/19,68.629
2012/09/20,50.975
2012/09/21,59.894
2012/09/22,53.74
2012/09/23,42.826
2012/09/24,42.747
2012/09/25,37.482
2012/09/26,36.975
2012/09/27,36.837
2012/09/28,38.635
2012/09/29,37.625
2012/09/30,38.778
2012/10/01,38.567
2012/10/02,38.355
2012/10/03,37.411
2012/10/04,36.545
2012/10/05,41.8
2012/10/06,40.428
2012/10/07,39.114
2012/10/08,38.326
2012/10/09,37.223
2012/10/10,35.747
2012/10/11,40.572
2012/10/12,51.923
2012/10/13,49.532
2012/10/14,42.32
2012/10/15,37.759
2012/10/16,51.617
2012/10/17,56.978
2012/10/18,60.253
2012/10/19,55.774
2012/10/20,50.218
2012/10/21,42.024
2012/10/22,40.74
2012/10/23,50.608
2012/10/24,43.962
2012/10/25,42.023
2012/10/26,39.15
2012/10/27,56.301
2012/10/28,43.349
2012/10/29,42.328
2012/10/30,63.425
2012/10/31,64.219
2012/11/01,55.61
2012/11/02,38.205
2012/11/03,49.225
2012/11/04,52.014
2012/11/05,47.453
2012/11/06,44.759
2012/11/07,42.863
2012/11/08,40.401
2012/11/09,38.653
2012/11/10,33.881
2012/11/11,34.793
2012/11/12,36.198
2012/11/13,42.871
2012/11/14,49.419
2012/11/15,61.493
2012/11/16,69.539
2012/11/17,63.214
2012/11/18,51.802
2012/11/19,42.289
2012/11/20,44.846
2012/11/21,37.416
2012/11/22,49.896
2012/11/23,45.148
2012/11/24,47.685
2012/11/25,39.49
2012/11/26,45.357
2012/11/27,55.777
2012/11/28,55.317
2012/11/29,44.778
2012/11/30,41.91
2012/12/01,37.853
2012/12/02,56.816
2012/12/03,68.414
2012/12/04,68.22
2012/12/05,71.348
2012/12/06,72.602
2012/12/07,54.755
2012/12/08,37.977
2012/12/09,45.566
2012/12/10,39.193
2012/12/11,47.921
2012/12/12,67.176
2012/12/13,63.785
2012/12/14,56.047
2012/12/15,45.896
2012/12/16,45.306
2012/12/17,42.482
2012/12/18,44.707
2012/12/19,35.424
2012/12/20,36.067
2012/12/21,44.222
2012/12/22,38.96
2012/12/23,37.062
2012/12/24,42.093
2012/12/25,37.055
2012/12/26,34.913
2012/12/27,36.503
2012/12/28,41.618
2012/12/29,45.559
2012/12/30,37.21
2012/12/31,62.216
2013/01/01,62.853
2013/01/02,64.1
2013/01/03,54.892
2013/01/04,60.409
2013/01/05,64.125
2013/01/06,44.542
2013/01/07,48.089
2013/01/08,62.496
2013/01/09,49.78
2013/01/10,40.666
2013/01/11,40.932
2013/01/12,38.298
2013/01/13,35.748
2013/01/14,44.405
2013/01/15,61.966
2013/01/16,57.86
2013/01/17,55.84
2013/01/18,51.94
2013/01/19,44.899
2013/01/20,47.036
2013/01/21,47.648
2013/01/22,57.321
2013/01/23,74.294
2013/01/24,52.588
2013/01/25,49.662
2013/01/26,43.83
2013/01/27,45.196
2013/01/28,53.371
2013/01/29,67.831
2013/01/30,77.822
2013/01/31,47.999
2013/02/01,48.405
2013/02/02,44.081
2013/02/03,42.483
2013/02/04,54.891
2013/02/05,55.658
2013/02/06,61.213
2013/02/07,46.739
2013/02/08,54.81
2013/02/09,51.322
2013/02/10,44.486
2013/02/11,43.679
2013/02/12,42.584
2013/02/13,41.286
2013/02/14,56.903
2013/02/15,48.554
2013/02/16,51.369
2013/02/17,48.494
2013/02/18,51.445
2013/02/19,57.841
2013/02/20,45.374
2013/02/21,43.198
2013/02/22,57.633
2013/02/23,49.994
2013/02/24,62.558
2013/02/25,58.025
2013/02/26,53.948
2013/02/27,54.103
2013/02/28,52.831
2013/03/01,61.663
2013/03/02,64.42
2013/03/03,37.525
2013/03/04,35.108
2013/03/05,70.321
2013/03/06,74.567
2013/03/07,53.828
2013/03/08,50.183
2013/03/09,46.589
2013/03/10,44.75
2013/03/11,45.754
2013/03/12,67.009
2013/03/13,57.238
2013/03/14,47.974
2013/03/15,83.389
2013/03/16,69.122
2013/03/17,45.903
2013/03/18,66.377
2013/03/19,51.798
2013/03/20,53.022
2013/03/21,52.983
2013/03/22,46.916
2013/03/23,47.708
2013/03/24,43.239
2013/03/25,53.243
2013/03/26,58.097
2013/03/27,68.25
2013/03/28,52.085
2013/03/29,47.429
2013/03/30,53.42
2013/03/31,57.075
2013/04/01,51.323
2013/04/02,65.467
2013/04/03,65.964
2013/04/04,62.86
2013/04/05,63.723
2013/04/06,51.257
2013/04/07,40.691
2013/04/08,57.01
2013/04/09,69.455
2013/04/10,77.23
2013/04/11,48.481
2013/04/12,42.853
2013/04/13,41.085
2013/04/14,36.6
2013/04/15,38.768
2013/04/16,41.388
2013/04/17,44.837
2013/04/18,79.309
2013/04/19,47.952
2013/04/20,46.076
2013/04/21,45.876
2013/04/22,50.837
2013/04/23,48.024
2013/04/24,53.364
2013/04/25,49.545
2013/04/26,46.184
2013/04/27,43.517
2013/04/28,40.837
2013/04/29,56.952
2013/04/30,47.404
2013/05/01,48.599
2013/05/02,42.521
2013/05/03,41.54
2013/05/04,38.63
2013/05/05,41.902
2013/05/06,45.197
2013/05/07,46.149
2013/05/08,45.136
2013/05/09,39.14
2013/05/10,43.755
2013/05/11,39.457
2013/05/12,38.487
2013/05/13,53.961
2013/05/14,44.861
2013/05/15,44.015
2013/05/16,44.525
2013/05/17,50.549
2013/05/18,50.519
2013/05/19,40.346
2013/05/20,45.739
2013/05/21,49.341
2013/05/22,54.022
2013/05/23,48.094
2013/05/24,54.706
2013/05/25,57.15
2013/05/26,42.961
2013/05/27,52.021
2013/05/28,50.786
2013/05/29,57.532
2013/05/30,45.896
2013/05/31,50.442
2013/06/01,40.954
2013/06/02,39.546
2013/06/03,55.178
2013/06/04,47.808
2013/06/05,49.685
2013/06/06,55.001
2013/06/07,50.196
2013/06/08,36.933
2013/06/09,53.928
2013/06/10,44.329
2013/06/11,47.754
2013/06/12,49.24
2013/06/13,53.375
2013/06/14,53.07
2013/06/15,43.314
2013/06/16,45.092
2013/06/17,47.285
2013/06/18,53.969
2013/06/19,48.118
2013/06/20,56.112
2013/06/21,59.9
2013/06/22,38.653
2013/06/23,35.697
2013/06/24,51.959
2013/06/25,57.54
2013/06/26,50.629
2013/06/27,45.387
2013/06/28,47.259
2013/06/29,49.95
2013/06/30,45.745
2013/07/01,67.386
2013/07/02,54.626
2013/07/03,62.258
2013/07/04,63.271
2013/07/05,67.757
2013/07/06,44.605
2013/07/07,47.258
2013/07/08,49.601
2013/07/09,62.432
2013/07/10,63.635
2013/07/11,59.444
2013/07/12,51.616
2013/07/13,58.66
2013/07/14,41.519
2013/07/15,48.865
2013/07/16,60.209
2013/07/17,63.989
2013/07/18,55.893
2013/07/19,48.73
2013/07/20,35.109
2013/07/21,34.082
2013/07/22,53.652
2013/07/23,60.321
2013/07/24,50.663
2013/07/25,47.068
2013/07/26,51.744
2013/07/27,36.6
2013/07/28,45.218
2013/07/29,49.077
2013/07/30,60.359
2013/07/31,48.634
2013/08/01,57.249
2013/08/02,48.104
2013/08/03,43.376
2013/08/04,38.76
2013/08/05,49.103
2013/08/06,44.657
2013/08/07,45.355
2013/08/08,41.431
2013/08/09,40.954
2013/08/10,35.486
2013/08/11,39.434
2013/08/12,56.169
2013/08/13,69.507
2013/08/14,71.839
2013/08/15,45.441
2013/08/16,47.411
2013/08/17,52.525
2013/08/18,45.056
2013/08/19,49.186
2013/08/20,49.693
2013/08/21,63.268
2013/08/22,44.439
2013/08/23,49.578
2013/08/24,42.097
2013/08/25,46.212
2013/08/26,47.177
2013/08/27,53.189
2013/08/28,47.342
2013/08/29,82.816
2013/08/30,47.351
2013/08/31,51.836
2013/09/01,51.435
2013/09/02,49.677
2013/09/03,52.236
2013/09/04,50.487
2013/09/05,46.099
2013/09/06,41.917
2013/09/07,43.147
2013/09/08,38.351
2013/09/09,54.521
2013/09/10,46.344
2013/09/11,53.817
2013/09/12,48.574
2013/09/13,50.704
2013/09/14,48.169
2013/09/15,38.221
2013/09/16,50.368
2013/09/17,43.666
2013/09/18,52.215
2013/09/19,51.715
2013/09/20,48.475
2013/09/21,40.665
2013/09/22,43.696
2013/09/23,56.498
2013/09/24,56.433
2013/09/25,57.336
2013/09/26,49.768
2013/09/27,54.367
2013/09/28,48.813
2013/09/29,50.695
2013/09/30,63.461
2013/10/01,66.198
2013/10/02,60.849
2013/10/03,45.783
2013/10/04,49.483
2013/10/05,35.295
2013/10/06,35.167
2013/10/07,54.514
2013/10/08,56.299
2013/10/09,61.32
2013/10/10,46.799
2013/10/11,54.302
2013/10/12,48.625
2013/10/13,49.735
2013/10/14,57.294
2013/10/15,61.55
2013/10/16,70.65
2013/10/17,62.828
2013/10/18,55.472
2013/10/19,65.736
2013/10/20,51.658
2013/10/21,62.885
2013/10/22,69.194
2013/10/23,73.88
2013/10/24,56.497
2013/10/25,85.472
2013/10/26,45.904
2013/10/27,44.227
2013/10/28,46.024
2013/10/29,63.66
2013/10/30,47.98
2013/10/31,45.56
2013/11/01,47.822
2013/11/02,50.262
2013/11/03,50.531
2013/11/04,58.362
2013/11/05,59.634
2013/11/06,52.938
2013/11/07,61.792
2013/11/08,60.626
2013/11/09,59.89
2013/11/10,47.287
2013/11/11,47.654
2013/11/12,64.487
2013/11/13,68.235
2013/11/14,62.357
2013/11/15,86.969
2013/11/16,68.44
2013/11/17,56.945
2013/11/18,66.061
2013/11/19,65.771
2013/11/20,52.95
2013/11/21,67.886
2013/11/22,71.563
2013/11/23,56.166
2013/11/24,59.542
2013/11/25,52.069
2013/11/26,78.947
2013/11/27,65.051
2013/11/28,66.298
2013/11/29,59.705
2013/11/30,56.217
2013/12/01,44.884
2013/12/02,42.729
2013/12/03,39.331
2013/12/04,44.505
2013/12/05,46.504
2013/12/06,40.277
2013/12/07,59.038
2013/12/08,48.065
2013/12/09,44.778
2013/12/10,37.358
2013/12/11,44.022
2013/12/12,42.122
2013/12/13,42.233
2013/12/14,36.095
2013/12/15,31.864
2013/12/16,62.633
2013/12/17,49.881
2013/12/18,47.008
2013/12/19,44.474
2013/12/20,41.559
2013/12/21,42.586
2013/12/22,43.477
2013/12/23,38.49
2013/12/24,44.031
2013/12/25,44.53
2013/12/26,39.713
2013/12/27,38.896
2013/12/28,43.581
2013/12/29,52.719
2013/12/30,49.363
2013/12/31,38.254
2014/01/01,45.527
2014/01/02,48.166
2014/01/03,55.984
2014/01/04,47.615
2014/01/05,61.592
2014/01/06,61.726
