Date,sentbyaddress14wma
2010/11/04,422
2010/11/05,415.914
2010/11/06,407.695
2010/11/07,405.333
2010/11/08,411.295
2010/11/09,404.486
2010/11/10,402.105
2010/11/11,398.305
2010/11/12,382.143
2010/11/13,376.505
2010/11/14,380.457
2010/11/15,879.59
2010/11/16,1194
2010/11/17,1142
2010/11/18,1084
2010/11/19,1018
2010/11/20,986.162
2010/11/21,941.6
2010/11/22,875.114
2010/11/23,809.61
2010/11/24,767.667
2010/11/25,733.381
2010/11/26,731.419
2010/11/27,670.952
2010/11/28,609.952
2010/11/29,546.724
2010/11/30,522.143
2010/12/01,533.581
2010/12/02,528.79
2010/12/03,514.448
2010/12/04,506.133
2010/12/05,498.59
2010/12/06,496.952
2010/12/07,514.276
2010/12/08,519.781
2010/12/09,518.19
2010/12/10,504.895
2010/12/11,532.857
2010/12/12,563.79
2010/12/13,594.714
2010/12/14,626.543
2010/12/15,652.619
2010/12/16,654.819
2010/12/17,643.524
2010/12/18,641.238
2010/12/19,641.848
2010/12/20,695.143
2010/12/21,708.019
2010/12/22,724.705
2010/12/23,727.124
2010/12/24,716.857
2010/12/25,732.057
2010/12/26,738.352
2010/12/27,725.067
2010/12/28,734.562
2010/12/29,721.971
2010/12/30,723.467
2010/12/31,717.229
2011/01/01,730.19
2011/01/02,722.524
2011/01/03,750.371
2011/01/04,764.095
2011/01/05,802.362
2011/01/06,803.714
2011/01/07,825.762
2011/01/08,880.067
2011/01/09,913.533
2011/01/10,951.781
2011/01/11,991.686
2011/01/12,1001
2011/01/13,1022
2011/01/14,1034
2011/01/15,1051
2011/01/16,1068
2011/01/17,1067
2011/01/18,1069
2011/01/19,1083
2011/01/20,1093
2011/01/21,1137
2011/01/22,1200
2011/01/23,1222
2011/01/24,1278
2011/01/25,1262
2011/01/26,1259
2011/01/27,1239
2011/01/28,1257
2011/01/29,1309
2011/01/30,1514
2011/01/31,1553
2011/02/01,1531
2011/02/02,1482
2011/02/03,1418
2011/02/04,1378
2011/02/05,1325
2011/02/06,1284
2011/02/07,1245
2011/02/08,1209
2011/02/09,1248
2011/02/10,1420
2011/02/11,1623
2011/02/12,1742
2011/02/13,1834
2011/02/14,1959
2011/02/15,2097
2011/02/16,2185
2011/02/17,2307
2011/02/18,2396
2011/02/19,2390
2011/02/20,2428
2011/02/21,2465
2011/02/22,2524
2011/02/23,2581
2011/02/24,2604
2011/02/25,2606
2011/02/26,2589
2011/02/27,2616
2011/02/28,2564
2011/03/01,2705
2011/03/02,2697
2011/03/03,2868
2011/03/04,2839
2011/03/05,2826
2011/03/06,2800
2011/03/07,2768
2011/03/08,2832
2011/03/09,2813
2011/03/10,2755
2011/03/11,2709
2011/03/12,2684
2011/03/13,2627
2011/03/14,2532
2011/03/15,2529
2011/03/16,2497
2011/03/17,2496
2011/03/18,2480
2011/03/19,2492
2011/03/20,2674
2011/03/21,2809
2011/03/22,2850
2011/03/23,3176
2011/03/24,3220
2011/03/25,3241
2011/03/26,3356
2011/03/27,3458
2011/03/28,3558
2011/03/29,3612
2011/03/30,3539
2011/03/31,3528
2011/04/01,3398
2011/04/02,3297
2011/04/03,3206
2011/04/04,3217
2011/04/05,3198
2011/04/06,3136
2011/04/07,3050
2011/04/08,2989
2011/04/09,2935
2011/04/10,2880
2011/04/11,2875
2011/04/12,2902
2011/04/13,2973
2011/04/14,3248
2011/04/15,3243
2011/04/16,3248
2011/04/17,3284
2011/04/18,3430
2011/04/19,3662
2011/04/20,3757
2011/04/21,3710
2011/04/22,3674
2011/04/23,3686
2011/04/24,3664
2011/04/25,3705
2011/04/26,3860
2011/04/27,4153
2011/04/28,4244
2011/04/29,4415
2011/04/30,4725
2011/05/01,4917
2011/05/02,4925
2011/05/03,4941
2011/05/04,4965
2011/05/05,5080
2011/05/06,5170
2011/05/07,5287
2011/05/08,5252
2011/05/09,5315
2011/05/10,5308
2011/05/11,5286
2011/05/12,5297
2011/05/13,5464
2011/05/14,5678
2011/05/15,5797
2011/05/16,6098
2011/05/17,6369
2011/05/18,6807
2011/05/19,7067
2011/05/20,7313
2011/05/21,7558
2011/05/22,7818
2011/05/23,8112
2011/05/24,8447
2011/05/25,8836
2011/05/26,9249
2011/05/27,9202
2011/05/28,9199
2011/05/29,9132
2011/05/30,9212
2011/05/31,9376
2011/06/01,9620
2011/06/02,9968
2011/06/03,10535
2011/06/04,11187
2011/06/05,11701
2011/06/06,12423
2011/06/07,12891
2011/06/08,13939
2011/06/09,15052
2011/06/10,15867
2011/06/11,16514
2011/06/12,17402
2011/06/13,17969
2011/06/14,18967
2011/06/15,19582
2011/06/16,20175
2011/06/17,20352
2011/06/18,20458
2011/06/19,20627
2011/06/20,20580
2011/06/21,20305
2011/06/22,20314
2011/06/23,20067
2011/06/24,19917
2011/06/25,19538
2011/06/26,19164
2011/06/27,19373
2011/06/28,19296
2011/06/29,19041
2011/06/30,18770
2011/07/01,18598
2011/07/02,18005
2011/07/03,17587
2011/07/04,17465
2011/07/05,17294
2011/07/06,17380
2011/07/07,17093
2011/07/08,16837
2011/07/09,16382
2011/07/10,16030
2011/07/11,16146
2011/07/12,15905
2011/07/13,15947
2011/07/14,15956
2011/07/15,15739
2011/07/16,15715
2011/07/17,15542
2011/07/18,15547
2011/07/19,15564
2011/07/20,15571
2011/07/21,15435
2011/07/22,15499
2011/07/23,15260
2011/07/24,15140
2011/07/25,15287
2011/07/26,15255
2011/07/27,15161
2011/07/28,15129
2011/07/29,14932
2011/07/30,14441
2011/07/31,14439
2011/08/01,14422
2011/08/02,14567
2011/08/03,14425
2011/08/04,14383
2011/08/05,14230
2011/08/06,13892
2011/08/07,13632
2011/08/08,13495
2011/08/09,13808
2011/08/10,13966
2011/08/11,13956
2011/08/12,13818
2011/08/13,13802
2011/08/14,13806
2011/08/15,13899
2011/08/16,14198
2011/08/17,14136
2011/08/18,14132
2011/08/19,14070
2011/08/20,13951
2011/08/21,13890
2011/08/22,13898
2011/08/23,13775
2011/08/24,13680
2011/08/25,13567
2011/08/26,13481
2011/08/27,13214
2011/08/28,12796
2011/08/29,12823
2011/08/30,12904
2011/08/31,12934
2011/09/01,12908
2011/09/02,12852
2011/09/03,12623
2011/09/04,12657
2011/09/05,12650
2011/09/06,12884
2011/09/07,12897
2011/09/08,12791
2011/09/09,12837
2011/09/10,12648
2011/09/11,12545
2011/09/12,12473
2011/09/13,12320
2011/09/14,12150
2011/09/15,12081
2011/09/16,11910
2011/09/17,11631
2011/09/18,11500
2011/09/19,11490
2011/09/20,11672
2011/09/21,11797
2011/09/22,11664
2011/09/23,11570
2011/09/24,11400
2011/09/25,11187
2011/09/26,11028
2011/09/27,10956
2011/09/28,10899
2011/09/29,10750
2011/09/30,10674
2011/10/01,10510
2011/10/02,10272
2011/10/03,10308
2011/10/04,10233
2011/10/05,10248
2011/10/06,10304
2011/10/07,10325
2011/10/08,10226
2011/10/09,10145
2011/10/10,10165
2011/10/11,10220
2011/10/12,10252
2011/10/13,10089
2011/10/14,10158
2011/10/15,10153
2011/10/16,9981
2011/10/17,10006
2011/10/18,9842
2011/10/19,9730
2011/10/20,9524
2011/10/21,9450
2011/10/22,9381
2011/10/23,9413
2011/10/24,9519
2011/10/25,9533
2011/10/26,9493
2011/10/27,9353
2011/10/28,9294
2011/10/29,9355
2011/10/30,9262
2011/10/31,9253
2011/11/01,9321
2011/11/02,9413
2011/11/03,9497
2011/11/04,9772
2011/11/05,9848
2011/11/06,9741
2011/11/07,9709
2011/11/08,9824
2011/11/09,10018
2011/11/10,10198
2011/11/11,10077
2011/11/12,9981
2011/11/13,9895
2011/11/14,9933
2011/11/15,10016
2011/11/16,10019
2011/11/17,9861
2011/11/18,9779
2011/11/19,9455
2011/11/20,9206
2011/11/21,8909
2011/11/22,8744
2011/11/23,8596
2011/11/24,8402
2011/11/25,8341
2011/11/26,8153
2011/11/27,8041
2011/11/28,8137
2011/11/29,8400
2011/11/30,8653
2011/12/01,8839
2011/12/02,9000
2011/12/03,9032
2011/12/04,9009
2011/12/05,9102
2011/12/06,9461
2011/12/07,9477
2011/12/08,9431
2011/12/09,9354
2011/12/10,9288
2011/12/11,9124
2011/12/12,8921
2011/12/13,8758
2011/12/14,8704
2011/12/15,8469
2011/12/16,8317
2011/12/17,8162
2011/12/18,8008
2011/12/19,8109
2011/12/20,8266
2011/12/21,8282
2011/12/22,8362
2011/12/23,8434
2011/12/24,8300
2011/12/25,8324
2011/12/26,8392
2011/12/27,8387
2011/12/28,8312
2011/12/29,8317
2011/12/30,8235
2011/12/31,8144
2012/01/01,8083
2012/01/02,8075
2012/01/03,8153
2012/01/04,8230
2012/01/05,8573
2012/01/06,8821
2012/01/07,8914
2012/01/08,9077
2012/01/09,9181
2012/01/10,9387
2012/01/11,9649
2012/01/12,9744
2012/01/13,9890
2012/01/14,10031
2012/01/15,10010
2012/01/16,10124
2012/01/17,10174
2012/01/18,10213
2012/01/19,10251
2012/01/20,10261
2012/01/21,10189
2012/01/22,9913
2012/01/23,9855
2012/01/24,9940
2012/01/25,10193
2012/01/26,10189
2012/01/27,10145
2012/01/28,10042
2012/01/29,10012
2012/01/30,9972
2012/01/31,10103
2012/02/01,10165
2012/02/02,10352
2012/02/03,10521
2012/02/04,10649
2012/02/05,10684
2012/02/06,10587
2012/02/07,10595
2012/02/08,10630
2012/02/09,10740
2012/02/10,10921
2012/02/11,10950
2012/02/12,10901
2012/02/13,11044
2012/02/14,11382
2012/02/15,11645
2012/02/16,11912
2012/02/17,11725
2012/02/18,11591
2012/02/19,11320
2012/02/20,11171
2012/02/21,11023
2012/02/22,11042
2012/02/23,11192
2012/02/24,11172
2012/02/25,11023
2012/02/26,10789
2012/02/27,10730
2012/02/28,10757
2012/02/29,10772
2012/03/01,10819
2012/03/02,11021
2012/03/03,10751
2012/03/04,10812
2012/03/05,10917
2012/03/06,10894
2012/03/07,10906
2012/03/08,10964
2012/03/09,10992
2012/03/10,10777
2012/03/11,10557
2012/03/12,10517
2012/03/13,10688
2012/03/14,10750
2012/03/15,10684
2012/03/16,10719
2012/03/17,10802
2012/03/18,10642
2012/03/19,10638
2012/03/20,10711
2012/03/21,10819
2012/03/22,10875
2012/03/23,10759
2012/03/24,10693
2012/03/25,10566
2012/03/26,10570
2012/03/27,10585
2012/03/28,10706
2012/03/29,10875
2012/03/30,10876
2012/03/31,10783
2012/04/01,10551
2012/04/02,10508
2012/04/03,10737
2012/04/04,10837
2012/04/05,10868
2012/04/06,10880
2012/04/07,10753
2012/04/08,10623
2012/04/09,10595
2012/04/10,10826
2012/04/11,11110
2012/04/12,11393
2012/04/13,11402
2012/04/14,11586
2012/04/15,11599
2012/04/16,11885
2012/04/17,12018
2012/04/18,12280
2012/04/19,12366
2012/04/20,12590
2012/04/21,12514
2012/04/22,12287
2012/04/23,12218
2012/04/24,12215
2012/04/25,12235
2012/04/26,12459
2012/04/27,12390
2012/04/28,12254
2012/04/29,12145
2012/04/30,12403
2012/05/01,12688
2012/05/02,12955
2012/05/03,13478
2012/05/04,13975
2012/05/05,14251
2012/05/06,14345
2012/05/07,15078
2012/05/08,15651
2012/05/09,16259
2012/05/10,16267
2012/05/11,16907
2012/05/12,17194
2012/05/13,17145
2012/05/14,18493
2012/05/15,19026
2012/05/16,19194
2012/05/17,19062
2012/05/18,19394
2012/05/19,20344
2012/05/20,20911
2012/05/21,21453
2012/05/22,21558
2012/05/23,21859
2012/05/24,22018
2012/05/25,22279
2012/05/26,22036
2012/05/27,21890
2012/05/28,22023
2012/05/29,22469
2012/05/30,22446
2012/05/31,22352
2012/06/01,22331
2012/06/02,21318
2012/06/03,21733
2012/06/04,23113
2012/06/05,24530
2012/06/06,23795
2012/06/07,24156
2012/06/08,23828
2012/06/09,23933
2012/06/10,24415
2012/06/11,24527
2012/06/12,23543
2012/06/13,25360
2012/06/14,27219
2012/06/15,28674
2012/06/16,29260
2012/06/17,29700
2012/06/18,29951
2012/06/19,29755
2012/06/20,29270
2012/06/21,28457
2012/06/22,27644
2012/06/23,26801
2012/06/24,25920
2012/06/25,25657
2012/06/26,25685
2012/06/27,25841
2012/06/28,25467
2012/06/29,25246
2012/06/30,25020
2012/07/01,24589
2012/07/02,24985
2012/07/03,25090
2012/07/04,24898
2012/07/05,24413
2012/07/06,24051
2012/07/07,24102
2012/07/08,23565
2012/07/09,23539
2012/07/10,24189
2012/07/11,24476
2012/07/12,24663
2012/07/13,24477
2012/07/14,24288
2012/07/15,24166
2012/07/16,24804
2012/07/17,25749
2012/07/18,25947
2012/07/19,26106
2012/07/20,26576
2012/07/21,26882
2012/07/22,27537
2012/07/23,28233
2012/07/24,28195
2012/07/25,27770
2012/07/26,27330
2012/07/27,27073
2012/07/28,27454
2012/07/29,27303
2012/07/30,27311
2012/07/31,29458
2012/08/01,29714
2012/08/02,30058
2012/08/03,29853
2012/08/04,29504
2012/08/05,29439
2012/08/06,29990
2012/08/07,30242
2012/08/08,31366
2012/08/09,31187
2012/08/10,30974
2012/08/11,30702
2012/08/12,30608
2012/08/13,31493
2012/08/14,31442
2012/08/15,32082
2012/08/16,34005
2012/08/17,35313
2012/08/18,35961
2012/08/19,35812
2012/08/20,35507
2012/08/21,36194
2012/08/22,36395
2012/08/23,36158
2012/08/24,35898
2012/08/25,34847
2012/08/26,33582
2012/08/27,32785
2012/08/28,32067
2012/08/29,31563
2012/08/30,30629
2012/08/31,31246
2012/09/01,31580
2012/09/02,30919
2012/09/03,30169
2012/09/04,30195
2012/09/05,30510
2012/09/06,31244
2012/09/07,31356
2012/09/08,30762
2012/09/09,30722
2012/09/10,30459
2012/09/11,30953
2012/09/12,30369
2012/09/13,29720
2012/09/14,29508
2012/09/15,28604
2012/09/16,27850
2012/09/17,27226
2012/09/18,27413
2012/09/19,27704
2012/09/20,28364
2012/09/21,28058
2012/09/22,26980
2012/09/23,26148
2012/09/24,25858
2012/09/25,26522
2012/09/26,27525
2012/09/27,27862
2012/09/28,28707
2012/09/29,28409
2012/09/30,27627
2012/10/01,27278
2012/10/02,28300
2012/10/03,28528
2012/10/04,29240
2012/10/05,29843
2012/10/06,29839
2012/10/07,29935
2012/10/08,30558
2012/10/09,31064
2012/10/10,31258
2012/10/11,31054
2012/10/12,30945
2012/10/13,30607
2012/10/14,30079
2012/10/15,30225
2012/10/16,29950
2012/10/17,29934
2012/10/18,30067
2012/10/19,29586
2012/10/20,29481
2012/10/21,29209
2012/10/22,29231
2012/10/23,28960
2012/10/24,28920
2012/10/25,28660
2012/10/26,28314
2012/10/27,27259
2012/10/28,26166
2012/10/29,25287
2012/10/30,25161
2012/10/31,24878
2012/11/01,24344
2012/11/02,24101
2012/11/03,23720
2012/11/04,23246
2012/11/05,23340
2012/11/06,23801
2012/11/07,24627
2012/11/08,24856
2012/11/09,25036
2012/11/10,24785
2012/11/11,24383
2012/11/12,24101
2012/11/13,24041
2012/11/14,24403
2012/11/15,25599
2012/11/16,26827
2012/11/17,27563
2012/11/18,28190
2012/11/19,28682
2012/11/20,29243
2012/11/21,29635
2012/11/22,29839
2012/11/23,29198
2012/11/24,28812
2012/11/25,28367
2012/11/26,28381
2012/11/27,28103
2012/11/28,28231
2012/11/29,28067
2012/11/30,27552
2012/12/01,26945
2012/12/02,25738
2012/12/03,24936
2012/12/04,25043
2012/12/05,25523
2012/12/06,25940
2012/12/07,26275
2012/12/08,26513
2012/12/09,26560
2012/12/10,26250
2012/12/11,26382
2012/12/12,26816
2012/12/13,27694
2012/12/14,28198
2012/12/15,28061
2012/12/16,28002
2012/12/17,28516
2012/12/18,29655
2012/12/19,30034
2012/12/20,29825
2012/12/21,30352
2012/12/22,31945
2012/12/23,31532
2012/12/24,31016
2012/12/25,29928
2012/12/26,28925
2012/12/27,28390
2012/12/28,28648
2012/12/29,28318
2012/12/30,29026
2012/12/31,28411
2013/01/01,27964
2013/01/02,28370
2013/01/03,29629
2013/01/04,30358
2013/01/05,31472
2013/01/06,31552
2013/01/07,32500
2013/01/08,33278
2013/01/09,34227
2013/01/10,35546
2013/01/11,37115
2013/01/12,37153
2013/01/13,37626
2013/01/14,37123
2013/01/15,37975
2013/01/16,38836
2013/01/17,39194
2013/01/18,39547
2013/01/19,39109
2013/01/20,38379
2013/01/21,37409
2013/01/22,37131
2013/01/23,36658
2013/01/24,36649
2013/01/25,36572
2013/01/26,36827
2013/01/27,37039
2013/01/28,37076
2013/01/29,37169
2013/01/30,36456
2013/01/31,36229
2013/02/01,37628
2013/02/02,38106
2013/02/03,38582
2013/02/04,38824
2013/02/05,39757
2013/02/06,39767
2013/02/07,40197
2013/02/08,40619
2013/02/09,40504
2013/02/10,40786
2013/02/11,40424
2013/02/12,40219
2013/02/13,39959
2013/02/14,39366
2013/02/15,38802
2013/02/16,37870
2013/02/17,37131
2013/02/18,36736
2013/02/19,36503
2013/02/20,36358
2013/02/21,36453
2013/02/22,36899
2013/02/23,37124
2013/02/24,37410
2013/02/25,37909
2013/02/26,38587
2013/02/27,38739
2013/02/28,39162
2013/03/01,40067
2013/03/02,39358
2013/03/03,38376
2013/03/04,38169
2013/03/05,38410
2013/03/06,39461
2013/03/07,40151
2013/03/08,40121
2013/03/09,39470
2013/03/10,39468
2013/03/11,38942
2013/03/12,38944
2013/03/13,39663
2013/03/14,39948
2013/03/15,40763
2013/03/16,39951
2013/03/17,39242
2013/03/18,39377
2013/03/19,40225
2013/03/20,40516
2013/03/21,41160
2013/03/22,42558
2013/03/23,42819
2013/03/24,43858
2013/03/25,44257
2013/03/26,45013
2013/03/27,45955
2013/03/28,47579
2013/03/29,49221
2013/03/30,49986
2013/03/31,48944
2013/04/01,49095
2013/04/02,50966
2013/04/03,53605
2013/04/04,56335
2013/04/05,58485
2013/04/06,58158
2013/04/07,57667
2013/04/08,59197
2013/04/09,61569
2013/04/10,64911
2013/04/11,66944
2013/04/12,67339
2013/04/13,66240
2013/04/14,63789
2013/04/15,63164
2013/04/16,63525
2013/04/17,63074
2013/04/18,61780
2013/04/19,62362
2013/04/20,60560
2013/04/21,58338
2013/04/22,57243
2013/04/23,57519
2013/04/24,57898
2013/04/25,58378
2013/04/26,58420
2013/04/27,56900
2013/04/28,55343
2013/04/29,55001
2013/04/30,53352
2013/05/01,53228
2013/05/02,52935
2013/05/03,52243
2013/05/04,50708
2013/05/05,49563
2013/05/06,49251
2013/05/07,50032
2013/05/08,50566
2013/05/09,51328
2013/05/10,52050
2013/05/11,52514
2013/05/12,51872
2013/05/13,52007
2013/05/14,52654
2013/05/15,53217
2013/05/16,53636
2013/05/17,53429
2013/05/18,52399
2013/05/19,50958
2013/05/20,50195
2013/05/21,50548
2013/05/22,50256
2013/05/23,51040
2013/05/24,51510
2013/05/25,50419
2013/05/26,49063
2013/05/27,48480
2013/05/28,48587
2013/05/29,49196
2013/05/30,49538
2013/05/31,49830
2013/06/01,49287
2013/06/02,48243
2013/06/03,48375
2013/06/04,48755
2013/06/05,48717
2013/06/06,48921
2013/06/07,49288
2013/06/08,48026
2013/06/09,46570
2013/06/10,45820
2013/06/11,45539
2013/06/12,45032
2013/06/13,45011
2013/06/14,46321
2013/06/15,45127
2013/06/16,43562
2013/06/17,43008
2013/06/18,43046
2013/06/19,43656
2013/06/20,44049
2013/06/21,44757
2013/06/22,44270
2013/06/23,43021
2013/06/24,43175
2013/06/25,43169
2013/06/26,43380
2013/06/27,43344
2013/06/28,44179
2013/06/29,43627
2013/06/30,42438
2013/07/01,43101
2013/07/02,43269
2013/07/03,43658
2013/07/04,43454
2013/07/05,43372
2013/07/06,42332
2013/07/07,40786
2013/07/08,41190
2013/07/09,41916
2013/07/10,42448
2013/07/11,44095
2013/07/12,46339
2013/07/13,46171
2013/07/14,44508
2013/07/15,44146
2013/07/16,44752
2013/07/17,44974
2013/07/18,45126
2013/07/19,45037
2013/07/20,43535
2013/07/21,42428
2013/07/22,42271
2013/07/23,42499
2013/07/24,42787
2013/07/25,43186
2013/07/26,43331
2013/07/27,42444
2013/07/28,41468
2013/07/29,42264
2013/07/30,43473
2013/07/31,45661
2013/08/01,48178
2013/08/02,49955
2013/08/03,49658
2013/08/04,48827
2013/08/05,49855
2013/08/06,50688
2013/08/07,51611
2013/08/08,52169
2013/08/09,51876
2013/08/10,51250
2013/08/11,49471
2013/08/12,53364
2013/08/13,53136
2013/08/14,53404
2013/08/15,53576
2013/08/16,54787
2013/08/17,53721
2013/08/18,52089
2013/08/19,53212
2013/08/20,53836
2013/08/21,54507
2013/08/22,55640
2013/08/23,55516
2013/08/24,54090
2013/08/25,52128
2013/08/26,51838
2013/08/27,52797
2013/08/28,53753
2013/08/29,53752
2013/08/30,55064
2013/08/31,55687
2013/09/01,53074
2013/09/02,51105
2013/09/03,50029
2013/09/04,49659
2013/09/05,49188
2013/09/06,48704
2013/09/07,47440
2013/09/08,45433
2013/09/09,44841
2013/09/10,44153
2013/09/11,44374
2013/09/12,44838
2013/09/13,44724
2013/09/14,43348
2013/09/15,42044
2013/09/16,42373
2013/09/17,43043
2013/09/18,44008
2013/09/19,45138
2013/09/20,45806
2013/09/21,45365
2013/09/22,44348
2013/09/23,45174
2013/09/24,46007
2013/09/25,46283
2013/09/26,47017
2013/09/27,47533
2013/09/28,46985
2013/09/29,46245
2013/09/30,46798
2013/10/01,48107
2013/10/02,49695
2013/10/03,49792
2013/10/04,49473
2013/10/05,47968
2013/10/06,46360
2013/10/07,46086
2013/10/08,46188
2013/10/09,46680
2013/10/10,47223
2013/10/11,47461
2013/10/12,46679
2013/10/13,45928
2013/10/14,46340
2013/10/15,47137
2013/10/16,48375
2013/10/17,48573
2013/10/18,49325
2013/10/19,50101
2013/10/20,49103
2013/10/21,49744
2013/10/22,50848
2013/10/23,52144
2013/10/24,54616
2013/10/25,55921
2013/10/26,54740
2013/10/27,53033
2013/10/28,52935
2013/10/29,52974
2013/10/30,53736
2013/10/31,54516
2013/11/01,54616
2013/11/02,53861
2013/11/03,53259
2013/11/04,54595
2013/11/05,57408
2013/11/06,59964
2013/11/07,63878
2013/11/08,67043
2013/11/09,69453
2013/11/10,70325
2013/11/11,70165
2013/11/12,71053
2013/11/13,72418
2013/11/14,74766
2013/11/15,75789
2013/11/16,74900
2013/11/17,74157
2013/11/18,79027
2013/11/19,86383
2013/11/20,89617
2013/11/21,91500
2013/11/22,94047
2013/11/23,95801
2013/11/24,94362
2013/11/25,94927
2013/11/26,98674
2013/11/27,103971
2013/11/28,108555
2013/11/29,111309
2013/11/30,110798
2013/12/01,110139
2013/12/02,109596
2013/12/03,109941
2013/12/04,111102
2013/12/05,112823
2013/12/06,111998
2013/12/07,109962
2013/12/08,104420
2013/12/09,102424
2013/12/10,100433
2013/12/11,98696
2013/12/12,95783
2013/12/13,94195
2013/12/14,92206
2013/12/15,89702
2013/12/16,90384
2013/12/17,91007
2013/12/18,93935
2013/12/19,94579
2013/12/20,93975
2013/12/21,92159
2013/12/22,89658
2013/12/23,87984
2013/12/24,87226
2013/12/25,86788
2013/12/26,85467
2013/12/27,84396
2013/12/28,82090
2013/12/29,79523
2013/12/30,79551
2013/12/31,78151
2014/01/01,75307
2014/01/02,76129
2014/01/03,77979
2014/01/04,77457
2014/01/05,78437
2014/01/06,81208
2014/01/07,81924
2014/01/08,82419
2014/01/09,82951
2014/01/10,82765
2014/01/11,82563
2014/01/12,81081
2014/01/13,80650
2014/01/14,80356
2014/01/15,80661
2014/01/16,79766
2014/01/17,79246
2014/01/18,77445
2014/01/19,75931
2014/01/20,78214
2014/01/21,81443
2014/01/22,83465
2014/01/23,84325
2014/01/24,85358
2014/01/25,84493
2014/01/26,84117
2014/01/27,85646
2014/01/28,87703
2014/01/29,88048
2014/01/30,89271
2014/01/31,90543
2014/02/01,90617
2014/02/02,89966
2014/02/03,90805
2014/02/04,93459
2014/02/05,94653
2014/02/06,96648
2014/02/07,98948
2014/02/08,99090
2014/02/09,96873
2014/02/10,96846
2014/02/11,96828
2014/02/12,96041
2014/02/13,96195
2014/02/14,97611
2014/02/15,97607
2014/02/16,94860
2014/02/17,93914
2014/02/18,94116
2014/02/19,97297
2014/02/20,100900
2014/02/21,104355
2014/02/22,104780
2014/02/23,106501
2014/02/24,111044
2014/02/25,116614
2014/02/26,119962
2014/02/27,120679
2014/02/28,120658
2014/03/01,121468
2014/03/02,119541
2014/03/03,123568
2014/03/04,128287
2014/03/05,129725
2014/03/06,130225
2014/03/07,129834
2014/03/08,128725
2014/03/09,126678
2014/03/10,124860
2014/03/11,123821
2014/03/12,124632
2014/03/13,124744
2014/03/14,121942
2014/03/15,116965
2014/03/16,111886
2014/03/17,110083
2014/03/18,105687
2014/03/19,103754
2014/03/20,102370
2014/03/21,104261
2014/03/22,103065
2014/03/23,100644
2014/03/24,101281
2014/03/25,102068
2014/03/26,103229
2014/03/27,106667
2014/03/28,109050
2014/03/29,107331
2014/03/30,104703
2014/03/31,106134
2014/04/01,108088
2014/04/02,109850
2014/04/03,107430
2014/04/04,109238
2014/04/05,108435
2014/04/06,107697
2014/04/07,107449
2014/04/08,107914
2014/04/09,109716
2014/04/10,111674
2014/04/11,112819
2014/04/12,109974
2014/04/13,108091
2014/04/14,110524
2014/04/15,112183
2014/04/16,112631
2014/04/17,111572
2014/04/18,110133
2014/04/19,107896
2014/04/20,105146
2014/04/21,103217
2014/04/22,105631
2014/04/23,105025
2014/04/24,104571
2014/04/25,106085
2014/04/26,103657
