Date,transactionvalue30rocUSD
2010/10/26,1322
2010/10/27,1650
2010/10/28,570.04
2010/10/29,470.579
2010/10/30,276.455
2010/10/31,561.049
2010/11/01,-47.832
2010/11/02,242.622
2010/11/03,-62.034
2010/11/04,206.667
2010/11/05,20.4
2010/11/06,329.306
2010/11/07,148.349
2010/11/08,597.677
2010/11/09,-2.976
2010/11/10,122.425
2010/11/11,13.918
2010/11/12,-5.3
2010/11/13,-37.518
2010/11/14,-48.382
2010/11/15,-67.416
2010/11/16,-57.88
2010/11/17,-16.245
2010/11/18,-65.55
2010/11/19,-94.443
2010/11/20,-86.644
2010/11/21,-84.666
2010/11/22,187.908
2010/11/23,66.976
2010/11/24,-93.167
2010/11/25,-94.241
2010/11/26,-68.26
2010/11/27,-77.575
2010/11/28,-56.615
2010/11/29,-26.726
2010/11/30,-29.439
2010/12/01,0.577
2010/12/02,-23.745
2010/12/03,-43.351
2010/12/04,-63.507
2010/12/05,-54.696
2010/12/06,-57.689
2010/12/07,-59.868
2010/12/08,-95.248
2010/12/09,-37.916
2010/12/10,-56.516
2010/12/11,31.063
2010/12/12,-45.675
2010/12/13,94.596
2010/12/14,79.285
2010/12/15,189.324
2010/12/16,281.764
2010/12/17,3.309
2010/12/18,318.398
2010/12/19,2704
2010/12/20,391.365
2010/12/21,1064
2010/12/22,20.702
2010/12/23,-14.611
2010/12/24,920.498
2010/12/25,1446
2010/12/26,61.635
2010/12/27,190.002
2010/12/28,57.54
2010/12/29,217.3
2010/12/30,11.663
2010/12/31,36.722
2011/01/01,-22.837
2011/01/02,35.191
2011/01/03,-51.141
2011/01/04,20.661
2011/01/05,-74.918
2011/01/06,-57.469
2011/01/07,26.13
2011/01/08,-30.301
2011/01/09,-29.934
2011/01/10,-34.989
2011/01/11,57.258
2011/01/12,-72.999
2011/01/13,-28.824
2011/01/14,-43.066
2011/01/15,-40.142
2011/01/16,-18.015
2011/01/17,-36.582
2011/01/18,-2.174
2011/01/19,-9.74
2011/01/20,-50.873
2011/01/21,-31.603
2011/01/22,-30.654
2011/01/23,16.004
2011/01/24,-49.096
2011/01/25,-17.439
2011/01/26,-39.711
2011/01/27,2094
2011/01/28,-70.027
2011/01/29,-31.076
2011/01/30,116.87
2011/01/31,173.707
2011/02/01,208.088
2011/02/02,416.669
2011/02/03,381.582
2011/02/04,283.847
2011/02/05,434.967
2011/02/06,355.072
2011/02/07,1096
2011/02/08,604.796
2011/02/09,412.497
2011/02/10,339.985
2011/02/11,567.253
2011/02/12,138.763
2011/02/13,147.894
2011/02/14,193.745
2011/02/15,58.714
2011/02/16,18.969
2011/02/17,2.148
2011/02/18,172.306
2011/02/19,404.722
2011/02/20,372.78
2011/02/21,363.174
2011/02/22,314.09
2011/02/23,539.525
2011/02/24,294.688
2011/02/25,196.326
2011/02/26,-84.55
2011/02/27,317.861
2011/02/28,186.35
2011/03/01,383.9
2011/03/02,1560
2011/03/03,-11.821
2011/03/04,52.581
2011/03/05,-3.119
2011/03/06,91.168
2011/03/07,28.272
2011/03/08,-14.041
2011/03/09,-26.32
2011/03/10,157.13
2011/03/11,11.633
2011/03/12,-56.751
2011/03/13,-38.139
2011/03/14,-2.457
2011/03/15,-37.475
2011/03/16,-39.112
2011/03/17,-8.346
2011/03/18,94.81
2011/03/19,-33.634
2011/03/20,-53.825
2011/03/21,-80.36
2011/03/22,-28.371
2011/03/23,-52.318
2011/03/24,-27.362
2011/03/25,-13.148
2011/03/26,-17.278
2011/03/27,-39.405
2011/03/28,-52.622
2011/03/29,-58.284
2011/03/30,-13.363
2011/03/31,-84.705
2011/04/01,-96.582
2011/04/02,-36.84
2011/04/03,-74.529
2011/04/04,-20.269
2011/04/05,-51.411
2011/04/06,-63.638
2011/04/07,-26.023
2011/04/08,-52.405
2011/04/09,-66.998
2011/04/10,-68.85
2011/04/11,-29.15
2011/04/12,-19.544
2011/04/13,-4.712
2011/04/14,30.609
2011/04/15,19.56
2011/04/16,307.56
2011/04/17,937.313
2011/04/18,69.013
2011/04/19,3284
2011/04/20,9423
2011/04/21,269.737
2011/04/22,113.11
2011/04/23,12.428
2011/04/24,-38.578
2011/04/25,-27.595
2011/04/26,79.036
2011/04/27,165.828
2011/04/28,211.117
2011/04/29,916.269
2011/04/30,463.529
2011/05/01,248.421
2011/05/02,191.394
2011/05/03,501.235
2011/05/04,656.926
2011/05/05,289.885
2011/05/06,743.632
2011/05/07,308.841
2011/05/08,1161
2011/05/09,175.388
2011/05/10,2291
2011/05/11,855.613
2011/05/12,568.193
2011/05/13,1109
2011/05/14,6220
2011/05/15,1060
2011/05/16,196.043
2011/05/17,-41.342
2011/05/18,368.885
2011/05/19,-69.715
2011/05/20,-76.162
2011/05/21,196.131
2011/05/22,983.306
2011/05/23,396.73
2011/05/24,473.846
2011/05/25,704.227
2011/05/26,480.657
2011/05/27,855.316
2011/05/28,277.018
2011/05/29,-16.467
2011/05/30,49.733
2011/05/31,201.697
2011/06/01,212.562
2011/06/02,136.619
2011/06/03,162.461
2011/06/04,477.402
2011/06/05,296.757
2011/06/06,642.175
2011/06/07,79.495
2011/06/08,972.972
2011/06/09,115.071
2011/06/10,570.894
2011/06/11,616.635
2011/06/12,202.566
2011/06/13,-30.239
2011/06/14,266.758
2011/06/15,1254
2011/06/16,3337
2011/06/17,893.514
2011/06/18,579.779
2011/06/19,1431
2011/06/20,156.94
2011/06/21,443.543
2011/06/22,253.498
2011/06/23,501.629
2011/06/24,1434
2011/06/25,3621
2011/06/26,623.639
2011/06/27,598.537
2011/06/28,2209
2011/06/29,978.527
2011/06/30,531.575
2011/07/01,332.955
2011/07/02,232.017
2011/07/03,16.496
2011/07/04,131.751
2011/07/05,-47.002
2011/07/06,-50.155
2011/07/07,-39.318
2011/07/08,-70.905
2011/07/09,103.544
2011/07/10,95.672
2011/07/11,-46.724
2011/07/12,-24.455
2011/07/13,0.326
2011/07/14,45.585
2011/07/15,-84.044
2011/07/16,-84.572
2011/07/17,-60.196
2011/07/18,173.976
2011/07/19,-40.481
2011/07/20,-58.113
2011/07/21,-61.538
2011/07/22,20.744
2011/07/23,-57.889
2011/07/24,-87.734
2011/07/25,-88.731
2011/07/26,-71.399
2011/07/27,-16.461
2011/07/28,-46.979
2011/07/29,-72.887
2011/07/30,-72.386
2011/07/31,-40.074
2011/08/01,-47.519
2011/08/02,-46.081
2011/08/03,-72.814
2011/08/04,-36.86
2011/08/05,-8.138
2011/08/06,-39.519
2011/08/07,-24.58
2011/08/08,-70.446
2011/08/09,-43.42
2011/08/10,-1.958
2011/08/11,-66.284
2011/08/12,-79.4
2011/08/13,-86.953
2011/08/14,-39.471
2011/08/15,-77.436
2011/08/16,-54.106
2011/08/17,-90.663
2011/08/18,-85.527
2011/08/19,-2.847
2011/08/20,-83.822
2011/08/21,-84.694
2011/08/22,-65.189
2011/08/23,-27.589
2011/08/24,-60.925
2011/08/25,-73.102
2011/08/26,-84.876
2011/08/27,-37.66
2011/08/28,-77.215
2011/08/29,-62.596
2011/08/30,-72.674
2011/08/31,-64.734
2011/09/01,-33.928
2011/09/02,-45.812
2011/09/03,-15.896
2011/09/04,189.618
2011/09/05,459.642
2011/09/06,642.172
2011/09/07,-44.378
2011/09/08,-82.856
2011/09/09,-77.008
2011/09/10,-65.237
2011/09/11,87.145
2011/09/12,40.85
2011/09/13,-49.144
2011/09/14,-37.614
2011/09/15,-43.153
2011/09/16,13.706
2011/09/17,-48.098
2011/09/18,-70.511
2011/09/19,-27.091
2011/09/20,-31.723
2011/09/21,-23.458
2011/09/22,-58.519
2011/09/23,-64.542
2011/09/24,-59
2011/09/25,-18.548
2011/09/26,-92.938
2011/09/27,17.175
2011/09/28,6.726
2011/09/29,3.913
2011/09/30,-21.495
2011/10/01,4.381
2011/10/02,3.744
2011/10/03,-4.331
2011/10/04,-82.16
2011/10/05,-86.527
2011/10/06,-85.233
2011/10/07,-52.064
2011/10/08,-47.982
2011/10/09,-29.498
2011/10/10,0.067
2011/10/11,-73.555
2011/10/12,-62.201
2011/10/13,-22.699
2011/10/14,-34.673
2011/10/15,12.176
2011/10/16,-63.533
2011/10/17,-16.85
2011/10/18,-28.836
2011/10/19,-47.577
2011/10/20,-41.204
2011/10/21,-10.681
2011/10/22,15.284
2011/10/23,7.32
2011/10/24,-19.897
2011/10/25,-30.105
2011/10/26,-11.758
2011/10/27,-7.888
2011/10/28,-3.331
2011/10/29,-6.553
2011/10/30,-41.035
2011/10/31,-38.359
2011/11/01,-6.556
2011/11/02,-30.663
2011/11/03,-49.688
2011/11/04,-44.648
2011/11/05,-66.027
2011/11/06,-56.167
2011/11/07,-33.21
2011/11/08,153.617
2011/11/09,109.19
2011/11/10,-28.726
2011/11/11,-18.846
2011/11/12,-37.394
2011/11/13,-23.479
2011/11/14,-41.517
2011/11/15,-30.84
2011/11/16,222.372
2011/11/17,823.193
2011/11/18,1433
2011/11/19,1170
2011/11/20,147.995
2011/11/21,152.036
2011/11/22,378.848
2011/11/23,274.504
2011/11/24,277.27
2011/11/25,119.339
2011/11/26,165.199
2011/11/27,221.897
2011/11/28,549.335
2011/11/29,1043
2011/11/30,1038
2011/12/01,241.609
2011/12/02,1149
2011/12/03,925.626
2011/12/04,714.026
2011/12/05,828.004
2011/12/06,1849
2011/12/07,1828
2011/12/08,319.105
2011/12/09,135.626
2011/12/10,277.095
2011/12/11,197.031
2011/12/12,212.327
2011/12/13,51.733
2011/12/14,55.101
2011/12/15,123.216
2011/12/16,-63.835
2011/12/17,-85.617
2011/12/18,-89.406
2011/12/19,-85.082
2011/12/20,-52.622
2011/12/21,-49.634
2011/12/22,-81.06
2011/12/23,-71.957
2011/12/24,-63.742
2011/12/25,-52.798
2011/12/26,-38.712
2011/12/27,-40.99
2011/12/28,-86.611
2011/12/29,-75.242
2011/12/30,-91.551
2011/12/31,-77.228
2012/01/01,-87.359
2012/01/02,-86.537
2012/01/03,-85.04
2012/01/04,-73.528
2012/01/05,-76.055
2012/01/06,-77.419
2012/01/07,-84.919
2012/01/08,-64.447
2012/01/09,-18.695
2012/01/10,-29.03
2012/01/11,-25.493
2012/01/12,76.197
2012/01/13,62.178
2012/01/14,11.642
2012/01/15,-1.132
2012/01/16,83.521
2012/01/17,76.084
2012/01/18,16.815
2012/01/19,12.897
2012/01/20,-15.57
2012/01/21,4.266
2012/01/22,73.533
2012/01/23,12.096
2012/01/24,42.809
2012/01/25,-38.22
2012/01/26,-32.448
2012/01/27,30.426
2012/01/28,-43.276
2012/01/29,26.688
2012/01/30,25.031
2012/01/31,-20.984
2012/02/01,54.819
2012/02/02,36.256
2012/02/03,-9.855
2012/02/04,-52.11
2012/02/05,-53.379
2012/02/06,-18.925
2012/02/07,-34.084
2012/02/08,-49.744
2012/02/09,-43.973
2012/02/10,-38.931
2012/02/11,-7.272
2012/02/12,-35.047
2012/02/13,-12.971
2012/02/14,135.501
2012/02/15,49.991
2012/02/16,82.301
2012/02/17,93.757
2012/02/18,30.711
2012/02/19,-17.11
2012/02/20,-0.801
2012/02/21,-17.507
2012/02/22,61.756
2012/02/23,22.939
2012/02/24,32.688
2012/02/25,-8.066
2012/02/26,-4.707
2012/02/27,18.499
2012/02/28,-7.806
2012/02/29,-16.92
2012/03/01,76.516
2012/03/02,-7.777
2012/03/03,9.591
2012/03/04,50.271
2012/03/05,-10.333
2012/03/06,-3.805
2012/03/07,-2.678
2012/03/08,54.517
2012/03/09,82.691
2012/03/10,68.884
2012/03/11,80.308
2012/03/12,41.299
2012/03/13,43.345
2012/03/14,64.348
2012/03/15,-39.787
2012/03/16,-38.697
2012/03/17,-50.931
2012/03/18,-47.993
2012/03/19,-26.572
2012/03/20,22.801
2012/03/21,18.399
2012/03/22,108.103
2012/03/23,45.02
2012/03/24,47.631
2012/03/25,-25.862
2012/03/26,13.622
2012/03/27,41.949
2012/03/28,67.543
2012/03/29,181.857
2012/03/30,191.138
2012/03/31,45.963
2012/04/01,52.334
2012/04/02,53.141
2012/04/03,7.914
2012/04/04,99.95
2012/04/05,135.914
2012/04/06,54.026
2012/04/07,-30.162
2012/04/08,126.623
2012/04/09,243.815
2012/04/10,19.066
2012/04/11,96.867
2012/04/12,110.083
2012/04/13,24.13
2012/04/14,47.102
2012/04/15,122.048
2012/04/16,163.638
2012/04/17,123.355
2012/04/18,79.881
2012/04/19,29.335
2012/04/20,416.828
2012/04/21,66.111
2012/04/22,14.193
2012/04/23,-6.702
2012/04/24,57.827
2012/04/25,87.47
2012/04/26,133.388
2012/04/27,128.379
2012/04/28,-21.59
2012/04/29,-9.758
2012/04/30,-16.747
2012/05/01,-1.828
2012/05/02,3.4
2012/05/03,-15.926
2012/05/04,-23.112
2012/05/05,-28.904
2012/05/06,-31.438
2012/05/07,123.936
2012/05/08,10.594
2012/05/09,-42.425
2012/05/10,6.489
2012/05/11,-58.009
2012/05/12,13.568
2012/05/13,-13.22
2012/05/14,-33.872
2012/05/15,-1.426
2012/05/16,3.289
2012/05/17,43.965
2012/05/18,-35.831
2012/05/19,-60.283
2012/05/20,-81.945
2012/05/21,-31.875
2012/05/22,12.908
2012/05/23,-39.632
2012/05/24,-55.601
2012/05/25,-37.183
2012/05/26,13.02
2012/05/27,-62.37
2012/05/28,-38.856
2012/05/29,-12.908
2012/05/30,-16.497
2012/05/31,122.641
2012/06/01,5.469
2012/06/02,84.984
2012/06/03,-33.584
2012/06/04,13.388
2012/06/05,84.854
2012/06/06,41.368
2012/06/07,-27.653
2012/06/08,86.438
2012/06/09,-53.278
2012/06/10,12.772
2012/06/11,-40.268
2012/06/12,58.685
2012/06/13,-38.392
2012/06/14,-45.163
2012/06/15,-59.225
2012/06/16,-44.111
2012/06/17,-48.183
2012/06/18,127.069
2012/06/19,15.219
2012/06/20,-43.294
2012/06/21,-70.589
2012/06/22,89.574
2012/06/23,305.171
2012/06/24,25.461
2012/06/25,-62.31
2012/06/26,-7.14
2012/06/27,14.892
2012/06/28,58.77
2012/06/29,52.178
2012/06/30,-65.12
2012/07/01,-19.248
2012/07/02,-61.43
2012/07/03,55.654
2012/07/04,20.082
2012/07/05,12.016
2012/07/06,-55.295
2012/07/07,34.455
2012/07/08,-79.158
2012/07/09,148.846
2012/07/10,-1.396
2012/07/11,-48.852
2012/07/12,-46.73
2012/07/13,210.44
2012/07/14,76.828
2012/07/15,-0.418
2012/07/16,-6.515
2012/07/17,206.913
2012/07/18,8.9
2012/07/19,-5.938
2012/07/20,11.089
2012/07/21,130.465
2012/07/22,-33.552
2012/07/23,-36.368
2012/07/24,-3.075
2012/07/25,-19.13
2012/07/26,83.825
2012/07/27,69.37
2012/07/28,-49.463
2012/07/29,-61.468
2012/07/30,-38.656
2012/07/31,42.366
2012/08/01,123.012
2012/08/02,29.262
2012/08/03,-12.973
2012/08/04,-13.045
2012/08/05,68.989
2012/08/06,-43.636
2012/08/07,172.137
2012/08/08,-21.807
2012/08/09,21.912
2012/08/10,152.573
2012/08/11,27.789
2012/08/12,-30.44
2012/08/13,-44.639
2012/08/14,35.923
2012/08/15,-21.117
2012/08/16,-4.055
2012/08/17,95.647
2012/08/18,91.231
2012/08/19,304.856
2012/08/20,305.403
2012/08/21,204.571
2012/08/22,261.381
2012/08/23,354.071
2012/08/24,998.479
2012/08/25,108.442
2012/08/26,67.691
2012/08/27,368.909
2012/08/28,786.384
2012/08/29,1767
2012/08/30,458.655
2012/08/31,229.84
2012/09/01,299.558
2012/09/02,224.066
2012/09/03,88.896
2012/09/04,162.335
2012/09/05,294.88
2012/09/06,680.009
2012/09/07,1236
2012/09/08,403.194
2012/09/09,104.953
2012/09/10,1045
2012/09/11,1007
2012/09/12,865.219
2012/09/13,1557
2012/09/14,1250
2012/09/15,401.167
2012/09/16,579.903
2012/09/17,837.549
2012/09/18,204.683
2012/09/19,397.796
2012/09/20,390.51
2012/09/21,423.792
2012/09/22,248.237
2012/09/23,-3.916
2012/09/24,142.739
2012/09/25,-25.47
2012/09/26,-68.188
2012/09/27,-76.045
2012/09/28,-79.226
2012/09/29,-81.817
2012/09/30,-62.91
2012/10/01,-62.423
2012/10/02,-57.134
2012/10/03,-39.863
2012/10/04,-72.332
2012/10/05,-61.751
2012/10/06,-86.546
2012/10/07,-89.784
2012/10/08,-79.642
2012/10/09,-66.855
2012/10/10,-94.618
2012/10/11,-90.905
2012/10/12,-74.99
2012/10/13,-88.907
2012/10/14,-89.709
2012/10/15,-89.158
2012/10/16,-83.843
2012/10/17,-80.513
2012/10/18,-70.198
2012/10/19,-89.593
2012/10/20,-83.602
2012/10/21,-93.645
2012/10/22,-92.616
2012/10/23,-72.119
2012/10/24,-79.627
2012/10/25,-31.78
2012/10/26,-24.42
2012/10/27,76.055
2012/10/28,-44.126
2012/10/29,-25.423
2012/10/30,69.478
2012/10/31,85.628
2012/11/01,56.19
2012/11/02,-47.694
2012/11/03,79.384
2012/11/04,7.253
2012/11/05,0.733
2012/11/06,2.486
2012/11/07,0.83
2012/11/08,-1.51
2012/11/09,11.439
2012/11/10,-68.065
2012/11/11,-82.447
2012/11/12,-77.548
2012/11/13,-42.282
2012/11/14,46.725
2012/11/15,-16.721
2012/11/16,-12.985
2012/11/17,-32.933
2012/11/18,-43.696
2012/11/19,-57.567
2012/11/20,-25.924
2012/11/21,-54.825
2012/11/22,-40.9
2012/11/23,-36.992
2012/11/24,-19.47
2012/11/25,-44.88
2012/11/26,-63.061
2012/11/27,15.632
2012/11/28,24.367
2012/11/29,-72.503
2012/11/30,-77.936
2012/12/01,-80.485
2012/12/02,94.061
2012/12/03,19.398
2012/12/04,1.308
2012/12/05,45.594
2012/12/06,82.428
2012/12/07,57.014
2012/12/08,-8.494
2012/12/09,57.099
2012/12/10,121.637
2012/12/11,208.195
2012/12/12,505.981
2012/12/13,260.432
2012/12/14,115.793
2012/12/15,-11.567
2012/12/16,-37.523
2012/12/17,-39.149
2012/12/18,-10.564
2012/12/19,-22.562
2012/12/20,-29.103
2012/12/21,82.81
2012/12/22,-34.672
2012/12/23,-26.963
2012/12/24,-19.46
2012/12/25,2.968
2012/12/26,-40.646
2012/12/27,-60.482
2012/12/28,-50.742
2012/12/29,-12.562
2012/12/30,-32.258
2012/12/31,160.95
2013/01/01,1.938
2013/01/02,-35.251
2013/01/03,-45.796
2013/01/04,-43.455
2013/01/05,-40.133
2013/01/06,-49.701
2013/01/07,19.269
2013/01/08,26.847
2013/01/09,41.261
2013/01/10,-41.172
2013/01/11,-73.424
2013/01/12,-75.791
2013/01/13,-75.723
2013/01/14,-49.438
2013/01/15,-3.529
2013/01/16,1.624
2013/01/17,-10.695
2013/01/18,51.04
2013/01/19,18.837
2013/01/20,-12.139
2013/01/21,22.636
2013/01/22,75.852
2013/01/23,123.294
2013/01/24,110.956
2013/01/25,134.991
2013/01/26,76.541
2013/01/27,49.758
2013/01/28,63.79
2013/01/29,286.545
2013/01/30,102.482
2013/01/31,-3.246
2013/02/01,-5.281
2013/02/02,-8.532
2013/02/03,-28.346
2013/02/04,5.295
2013/02/05,72.857
2013/02/06,83.74
2013/02/07,-19.711
2013/02/08,45.941
2013/02/09,105.33
2013/02/10,59.755
2013/02/11,82.16
2013/02/12,110.416
2013/02/13,42.644
2013/02/14,14.22
2013/02/15,2.708
2013/02/16,15.613
2013/02/17,18.59
2013/02/18,54.88
2013/02/19,66.373
2013/02/20,28.813
2013/02/21,-1.406
2013/02/22,-15.709
2013/02/23,8.487
2013/02/24,58.389
2013/02/25,82.044
2013/02/26,63.422
2013/02/27,31.067
2013/02/28,-15.114
2013/03/01,-31.579
2013/03/02,46.327
2013/03/03,-10.047
2013/03/04,2.239
2013/03/05,175.062
2013/03/06,96.237
2013/03/07,31.53
2013/03/08,-0.29
2013/03/09,32.605
2013/03/10,-5.7
2013/03/11,6.719
2013/03/12,140.461
2013/03/13,107.988
2013/03/14,68.881
2013/03/15,642.899
2013/03/16,301.818
2013/03/17,83.493
2013/03/18,514.424
2013/03/19,254.433
2013/03/20,261.998
2013/03/21,217.875
2013/03/22,183.649
2013/03/23,214.636
2013/03/24,68.751
2013/03/25,239.239
2013/03/26,214.503
2013/03/27,409.215
2013/03/28,242.365
2013/03/29,169.864
2013/03/30,264.394
2013/03/31,267.434
2013/04/01,192.726
2013/04/02,693.76
2013/04/03,782.281
2013/04/04,240.873
2013/04/05,201.674
2013/04/06,248.735
2013/04/07,174.428
2013/04/08,410.242
2013/04/09,716.11
2013/04/10,964.05
2013/04/11,197.438
2013/04/12,146.008
2013/04/13,171.143
2013/04/14,-62.456
2013/04/15,-43.82
2013/04/16,78.139
2013/04/17,-40.725
2013/04/18,448.649
2013/04/19,42.673
2013/04/20,10.933
2013/04/21,53.947
2013/04/22,129.829
2013/04/23,154.055
2013/04/24,109.873
2013/04/25,36.18
2013/04/26,-28.957
2013/04/27,-10.591
2013/04/28,-15.895
2013/04/29,77.275
2013/04/30,-9.232
2013/05/01,17.839
2013/05/02,-58.841
2013/05/03,-64.052
2013/05/04,-75.367
2013/05/05,-67.004
2013/05/06,-47.66
2013/05/07,-21.869
2013/05/08,-55.511
2013/05/09,-81.31
2013/05/10,-81.704
2013/05/11,-73.836
2013/05/12,-65.625
2013/05/13,-13.401
2013/05/14,-6.445
2013/05/15,-26.547
2013/05/16,-36.519
2013/05/17,-31.784
2013/05/18,-86.359
2013/05/19,-70.096
2013/05/20,-51.451
2013/05/21,-43.129
2013/05/22,-57.837
2013/05/23,-55.749
2013/05/24,-62.621
2013/05/25,-50.383
2013/05/26,-57.972
2013/05/27,-29.666
2013/05/28,-8.453
2013/05/29,-61.025
2013/05/30,-50.945
2013/05/31,-48.648
2013/06/01,-37.307
2013/06/02,-33.832
2013/06/03,60.143
2013/06/04,-4.938
2013/06/05,-20.51
2013/06/06,-13.665
2013/06/07,-17.419
2013/06/08,-19.848
2013/06/09,7.552
2013/06/10,6.683
2013/06/11,32.906
2013/06/12,-35.625
2013/06/13,14.999
2013/06/14,21.246
2013/06/15,-8.283
2013/06/16,-25.595
2013/06/17,-21.98
2013/06/18,43.742
2013/06/19,2.481
2013/06/20,4.657
2013/06/21,-3.163
2013/06/22,-28.099
2013/06/23,-47.887
2013/06/24,-25.937
2013/06/25,27.825
2013/06/26,-16.33
2013/06/27,-24.463
2013/06/28,-33.866
2013/06/29,-6.51
2013/06/30,-24.049
2013/07/01,66.688
2013/07/02,44.633
2013/07/03,11.138
2013/07/04,39.9
2013/07/05,46.619
2013/07/06,-16.54
2013/07/07,-1.135
2013/07/08,69.901
2013/07/09,28.397
2013/07/10,87.613
2013/07/11,57.187
2013/07/12,34.241
2013/07/13,35.178
2013/07/14,-2.021
2013/07/15,46.977
2013/07/16,79.407
2013/07/17,86.201
2013/07/18,46.038
2013/07/19,43.632
2013/07/20,-18.814
2013/07/21,-28.027
2013/07/22,87.173
2013/07/23,152.414
2013/07/24,36.621
2013/07/25,8.054
2013/07/26,38.844
2013/07/27,-6.538
2013/07/28,18.579
2013/07/29,25.526
2013/07/30,85.795
2013/07/31,-12.015
2013/08/01,39.728
2013/08/02,-9.865
2013/08/03,-26.52
2013/08/04,-47.166
2013/08/05,15.181
2013/08/06,-8.267
2013/08/07,-10.974
2013/08/08,-41.986
2013/08/09,-44.552
2013/08/10,-53.837
2013/08/11,-42.697
2013/08/12,-22.22
2013/08/13,59.046
2013/08/14,46.884
2013/08/15,-36.965
2013/08/16,-37.819
2013/08/17,-18.538
2013/08/18,-27.632
2013/08/19,24.856
2013/08/20,32.949
2013/08/21,16.653
2013/08/22,-41.251
2013/08/23,-14.332
2013/08/24,-31.516
2013/08/25,-28.577
2013/08/26,25.166
2013/08/27,11.955
2013/08/28,-14.159
2013/08/29,133.617
2013/08/30,-5.532
2013/08/31,4.23
2013/09/01,30.495
2013/09/02,41.559
2013/09/03,102.965
2013/09/04,32.474
2013/09/05,26.596
2013/09/06,-4.241
2013/09/07,17.306
2013/09/08,-14.875
2013/09/09,126.741
2013/09/10,42.312
2013/09/11,30.019
2013/09/12,-28.501
2013/09/13,-27.534
2013/09/14,20.712
2013/09/15,-36.709
2013/09/16,-3.361
2013/09/17,-13.24
2013/09/18,13.447
2013/09/19,9.932
2013/09/20,-31.283
2013/09/21,-21.748
2013/09/22,-25.877
2013/09/23,61.322
2013/09/24,38.59
2013/09/25,37.863
2013/09/26,-1.558
2013/09/27,28.82
2013/09/28,-69.21
2013/09/29,5.393
2013/09/30,-2.201
2013/10/01,6.706
2013/10/02,10.511
2013/10/03,-25.346
2013/10/04,-13.498
2013/10/05,-31.388
2013/10/06,-11.721
2013/10/07,33.864
2013/10/08,96.172
2013/10/09,4.386
2013/10/10,12.471
2013/10/11,-3.961
2013/10/12,4.778
2013/10/13,-1.518
2013/10/14,25.878
2013/10/15,143.76
2013/10/16,65.758
2013/10/17,116.305
2013/10/18,32.701
2013/10/19,64.41
2013/10/20,51.09
2013/10/21,181.247
2013/10/22,187.394
2013/10/23,103.85
2013/10/24,65.053
2013/10/25,338.227
2013/10/26,54.702
2013/10/27,15.272
2013/10/28,50.281
2013/10/29,293.795
2013/10/30,35.93
2013/10/31,-0.462
2013/11/01,28.119
2013/11/02,95.354
2013/11/03,84.276
2013/11/04,310.081
2013/11/05,333.849
2013/11/06,122.866
2013/11/07,193.026
2013/11/08,155.316
2013/11/09,235.218
2013/11/10,107.342
2013/11/11,137.08
2013/11/12,265.6
2013/11/13,250.315
2013/11/14,196.25
2013/11/15,536.353
2013/11/16,440.403
2013/11/17,358.445
2013/11/18,429.257
2013/11/19,542.607
2013/11/20,283.229
2013/11/21,449.354
2013/11/22,456.576
2013/11/23,416.047
2013/11/24,110.623
2013/11/25,493.486
