Date,difficulty7trx
2013/12/18,2.102
2013/12/19,1.894
2013/12/20,1.679
2013/12/21,1.768
2013/12/22,2.139
2013/12/23,2.512
2013/12/24,2.767
2013/12/25,2.871
2013/12/26,2.842
2013/12/27,2.712
2013/12/28,2.515
2013/12/29,2.281
2013/12/30,2.032
2013/12/31,1.785
2014/01/01,1.549
2014/01/02,1.654
2014/01/03,1.863
2014/01/04,2.041
2014/01/05,2.136
2014/01/06,2.141
2014/01/07,2.07
2014/01/08,1.944
2014/01/09,1.784
2014/01/10,1.606
2014/01/11,1.423
2014/01/12,1.245
2014/01/13,1.444
2014/01/14,1.803
2014/01/15,2.127
2014/01/16,2.337
2014/01/17,2.42
2014/01/18,2.391
2014/01/19,2.279
2014/01/20,2.112
2014/01/21,1.916
2014/01/22,1.707
2014/01/23,1.5
2014/01/24,1.446
2014/01/25,1.672
2014/01/26,1.939
2014/01/27,2.137
2014/01/28,2.232
2014/01/29,2.227
2014/01/30,2.142
2014/01/31,2.002
2014/02/01,1.828
2014/02/02,1.639
2014/02/03,1.448
2014/02/04,1.263
2014/02/05,1.299
2014/02/06,1.51
2014/02/07,1.726
2014/02/08,1.874
2014/02/09,1.935
2014/02/10,1.914
2014/02/11,1.83
2014/02/12,1.702
2014/02/13,1.55
2014/02/14,1.386
2014/02/15,1.222
2014/02/16,1.065
2014/02/17,1.234
2014/02/18,1.489
2014/02/19,1.706
2014/02/20,1.839
2014/02/21,1.88
2014/02/22,1.844
2014/02/23,1.75
2014/02/24,1.618
2014/02/25,1.466
2014/02/26,1.305
2014/02/27,1.147
2014/02/28,1.161
2014/03/01,1.419
2014/03/02,1.704
2014/03/03,1.919
2014/03/04,2.031
2014/03/05,2.044
2014/03/06,1.979
2014/03/07,1.858
2014/03/08,1.703
2014/03/09,1.532
2014/03/10,1.356
2014/03/11,1.185
2014/03/12,1.024
2014/03/13,1.051
2014/03/14,1.145
2014/03/15,1.229
2014/03/16,1.275
2014/03/17,1.274
2014/03/18,1.233
2014/03/19,1.161
2014/03/20,1.069
2014/03/21,0.966
2014/03/22,0.859
2014/03/23,0.755
2014/03/24,0.663
2014/03/25,0.861
2014/03/26,1.129
2014/03/27,1.361
2014/03/28,1.514
2014/03/29,1.58
2014/03/30,1.573
2014/03/31,1.509
2014/04/01,1.407
2014/04/02,1.283
2014/04/03,1.149
2014/04/04,1.014
2014/04/05,1.066
2014/04/06,1.349
2014/04/07,1.652
2014/04/08,1.879
2014/04/09,2.001
2014/04/10,2.021
2014/04/11,1.961
2014/04/12,1.844
2014/04/13,1.692
2014/04/14,1.522
2014/04/15,1.349
2014/04/16,1.179
2014/04/17,1.076
2014/04/18,1.174
2014/04/19,1.316
2014/04/20,1.427
2014/04/21,1.482
2014/04/22,1.478
2014/04/23,1.425
2014/04/24,1.337
2014/04/25,1.227
2014/04/26,1.105
2014/04/27,0.98
2014/04/28,0.858
2014/04/29,0.754
2014/04/30,0.889
2014/05/01,1.084
2014/05/02,1.251
2014/05/03,1.356
2014/05/04,1.394
2014/05/05,1.374
2014/05/06,1.31
2014/05/07,1.216
2014/05/08,1.106
2014/05/09,0.989
2014/05/10,0.871
2014/05/11,0.758
2014/05/12,0.726
2014/05/13,0.82
2014/05/14,0.936
2014/05/15,1.026
2014/05/16,1.072
2014/05/17,1.074
2014/05/18,1.039
2014/05/19,0.978
2014/05/20,0.9
2014/05/21,0.812
2014/05/22,0.722
2014/05/23,0.633
2014/05/24,0.688
2014/05/25,0.934
2014/05/26,1.201
2014/05/27,1.409
2014/05/28,1.532
2014/05/29,1.572
2014/05/30,1.544
2014/05/31,1.466
2014/06/01,1.356
2014/06/02,1.228
2014/06/03,1.094
2014/06/04,0.961
2014/06/05,0.854
2014/06/06,0.945
2014/06/07,1.084
2014/06/08,1.201
2014/06/09,1.268
2014/06/10,1.281
2014/06/11,1.247
2014/06/12,1.179
2014/06/13,1.089
2014/06/14,0.986
2014/06/15,0.878
2014/06/16,0.772
2014/06/17,0.671
2014/06/18,0.772
2014/06/19,0.966
2014/06/20,1.148
2014/06/21,1.275
2014/06/22,1.335
2014/06/23,1.334
2014/06/24,1.286
2014/06/25,1.204
2014/06/26,1.103
2014/06/27,0.991
2014/06/28,0.877
2014/06/29,1.006
2014/06/30,1.362
2014/07/01,1.724
2014/07/02,1.991
2014/07/03,2.135
2014/07/04,2.164
2014/07/05,2.102
2014/07/06,1.978
2014/07/07,1.815
2014/07/08,1.632
2014/07/09,1.445
2014/07/10,1.263
2014/07/11,1.091
2014/07/12,0.936
2014/07/13,0.846
2014/07/14,0.784
2014/07/15,0.729
2014/07/16,0.675
2014/07/17,0.619
2014/07/18,0.561
2014/07/19,0.502
2014/07/20,0.444
2014/07/21,0.389
2014/07/22,0.338
2014/07/23,0.291
2014/07/24,0.248
2014/07/25,0.22
2014/07/26,0.316
2014/07/27,0.445
2014/07/28,0.558
2014/07/29,0.637
2014/07/30,0.679
2014/07/31,0.687
2014/08/01,0.668
2014/08/02,0.631
2014/08/03,0.581
2014/08/04,0.525
2014/08/05,0.467
2014/08/06,0.41
2014/08/07,0.356
2014/08/08,0.373
2014/08/09,0.429
2014/08/10,0.484
2014/08/11,0.522
2014/08/12,0.538
2014/08/13,0.533
2014/08/14,0.513
2014/08/15,0.48
2014/08/16,0.44
2014/08/17,0.396
2014/08/18,0.352
2014/08/19,0.358
2014/08/20,0.66
2014/08/21,1.024
2014/08/22,1.333
2014/08/23,1.542
2014/08/24,1.646
2014/08/25,1.661
2014/08/26,1.607
2014/08/27,1.508
2014/08/28,1.38
2014/08/29,1.239
2014/08/30,1.095
2014/08/31,0.96
2014/09/01,1.077
2014/09/02,1.258
2014/09/03,1.412
2014/09/04,1.502
2014/09/05,1.525
2014/09/06,1.49
2014/09/07,1.411
2014/09/08,1.304
2014/09/09,1.181
2014/09/10,1.052
2014/09/11,0.924
2014/09/12,0.803
2014/09/13,0.713
2014/09/14,0.758
2014/09/15,0.839
2014/09/16,0.906
2014/09/17,0.941
2014/09/18,0.941
2014/09/19,0.912
2014/09/20,0.859
2014/09/21,0.791
2014/09/22,0.716
2014/09/23,0.637
2014/09/24,0.56
2014/09/25,0.518
2014/09/26,0.717
2014/09/27,0.971
2014/09/28,1.187
2014/09/29,1.33
2014/09/30,1.395
2014/10/01,1.393
2014/10/02,1.34
2014/10/03,1.252
2014/10/04,1.144
2014/10/05,1.026
2014/10/06,0.906
2014/10/07,0.79
2014/10/08,0.682
2014/10/09,0.588
2014/10/10,0.517
2014/10/11,0.458
2014/10/12,0.406
2014/10/13,0.359
2014/10/14,0.316
2014/10/15,0.276
2014/10/16,0.24
2014/10/17,0.206
2014/10/18,0.177
2014/10/19,0.15
2014/10/20,0.127
2014/10/21,0.107
2014/10/22,0.089
2014/10/23,0.103
2014/10/24,0.141
2014/10/25,0.182
2014/10/26,0.214
2014/10/27,0.234
2014/10/28,0.242
2014/10/29,0.24
2014/10/30,0.23
2014/10/31,0.215
2014/11/01,0.196
2014/11/02,0.176
2014/11/03,0.156
2014/11/04,0.136
2014/11/05,0.249
2014/11/06,0.422
2014/11/07,0.585
2014/11/08,0.708
2014/11/09,0.782
2014/11/10,0.81
2014/11/11,0.802
2014/11/12,0.766
2014/11/13,0.712
2014/11/14,0.648
2014/11/15,0.58
2014/11/16,0.511
2014/11/17,0.445
2014/11/18,0.386
2014/11/19,0.359
2014/11/20,0.343
2014/11/21,0.33
2014/11/22,0.314
2014/11/23,0.294
2014/11/24,0.271
2014/11/25,0.247
2014/11/26,0.221
2014/11/27,0.196
2014/11/28,0.172
2014/11/29,0.149
2014/11/30,0.128
2014/12/01,0.109
2014/12/02,0.092
2014/12/03,0.066
2014/12/04,0.039
2014/12/05,0.015
2014/12/06,-0.003
2014/12/07,-0.017
2014/12/08,-0.026
2014/12/09,-0.032
2014/12/10,-0.034
2014/12/11,-0.035
2014/12/12,-0.034
2014/12/13,-0.032
2014/12/14,-0.029
2014/12/15,-0.026
2014/12/16,-0.023
2014/12/17,-0.037
2014/12/18,-0.06
2014/12/19,-0.083
2014/12/20,-0.1
2014/12/21,-0.11
2014/12/22,-0.115
2014/12/23,-0.115
2014/12/24,-0.11
2014/12/25,-0.103
2014/12/26,-0.095
2014/12/27,-0.085
2014/12/28,-0.076
2014/12/29,-0.066
2014/12/30,-0.046
2014/12/31,0.011
2015/01/01,0.076
2015/01/02,0.132
2015/01/03,0.173
2015/01/04,0.199
2015/01/05,0.211
2015/01/06,0.212
2015/01/07,0.205
2015/01/08,0.193
2015/01/09,0.177
2015/01/10,0.159
2015/01/11,0.141
2015/01/12,0.143
2015/01/13,0.26
2015/01/14,0.403
2015/01/15,0.526
2015/01/16,0.612
2015/01/17,0.659
2015/01/18,0.671
2015/01/19,0.656
2015/01/20,0.621
2015/01/21,0.573
2015/01/22,0.519
2015/01/23,0.462
2015/01/24,0.405
2015/01/25,0.352
2015/01/26,0.302
2015/01/27,0.221
2015/01/28,0.075
2015/01/29,-0.076
2015/01/30,-0.205
2015/01/31,-0.302
2015/02/01,-0.366
2015/02/02,-0.4
2015/02/03,-0.411
2015/02/04,-0.404
2015/02/05,-0.384
2015/02/06,-0.356
2015/02/07,-0.323
2015/02/08,-0.289
2015/02/09,-0.21
2015/02/10,-0.047
2015/02/11,0.127
2015/02/12,0.277
2015/02/13,0.387
2015/02/14,0.456
2015/02/15,0.491
2015/02/16,0.497
2015/02/17,0.482
2015/02/18,0.453
2015/02/19,0.415
2015/02/20,0.374
2015/02/21,0.331
2015/02/22,0.29
2015/02/23,0.33
2015/02/24,0.393
2015/02/25,0.448
2015/02/26,0.484
2015/02/27,0.499
2015/02/28,0.493
2015/03/01,0.473
2015/03/02,0.442
2015/03/03,0.404
2015/03/04,0.363
2015/03/05,0.322
2015/03/06,0.281
2015/03/07,0.243
2015/03/08,0.214
2015/03/09,0.209
2015/03/10,0.212
2015/03/11,0.214
2015/03/12,0.213
2015/03/13,0.206
2015/03/14,0.195
2015/03/15,0.181
2015/03/16,0.166
2015/03/17,0.149
2015/03/18,0.132
2015/03/19,0.115
2015/03/20,0.1
2015/03/21,0.086
2015/03/22,0.073
2015/03/23,0.038
2015/03/24,-0.001
2015/03/25,-0.036
2015/03/26,-0.063
2015/03/27,-0.082
2015/03/28,-0.093
2015/03/29,-0.097
2015/03/30,-0.097
2015/03/31,-0.093
2015/04/01,-0.086
2015/04/02,-0.079
2015/04/03,-0.071
2015/04/04,-0.062
2015/04/05,0.021
2015/04/06,0.139
2015/04/07,0.249
2015/04/08,0.336
2015/04/09,0.392
2015/04/10,0.421
2015/04/11,0.427
2015/04/12,0.415
2015/04/13,0.391
2015/04/14,0.36
2015/04/15,0.325
2015/04/16,0.289
2015/04/17,0.253
2015/04/18,0.219
2015/04/19,0.17
2015/04/20,0.079
2015/04/21,-0.017
2015/04/22,-0.099
2015/04/23,-0.162
2015/04/24,-0.204
2015/04/25,-0.228
2015/04/26,-0.237
2015/04/27,-0.234
2015/04/28,-0.224
2015/04/29,-0.208
2015/04/30,-0.189
2015/05/01,-0.169
2015/05/02,-0.149
2015/05/03,-0.13
2015/05/04,-0.11
2015/05/05,-0.093
2015/05/06,-0.077
2015/05/07,-0.063
2015/05/08,-0.052
2015/05/09,-0.042
2015/05/10,-0.034
2015/05/11,-0.027
2015/05/12,-0.022
2015/05/13,-0.017
2015/05/14,-0.014
2015/05/15,-0.011
2015/05/16,-0.008
2015/05/17,0.013
2015/05/18,0.057
2015/05/19,0.103
2015/05/20,0.142
2015/05/21,0.168
2015/05/22,0.183
2015/05/23,0.187
2015/05/24,0.184
2015/05/25,0.175
2015/05/26,0.162
2015/05/27,0.147
2015/05/28,0.131
2015/05/29,0.116
2015/05/30,0.101
2015/05/31,0.078
2015/06/01,0.024
2015/06/02,-0.035
2015/06/03,-0.087
2015/06/04,-0.126
2015/06/05,-0.152
2015/06/06,-0.166
2015/06/07,-0.17
2015/06/08,-0.166
2015/06/09,-0.158
2015/06/10,-0.146
2015/06/11,-0.132
2015/06/12,-0.118
2015/06/13,-0.104
2015/06/14,-0.04
2015/06/15,0.054
2015/06/16,0.145
2015/06/17,0.218
2015/06/18,0.268
2015/06/19,0.297
2015/06/20,0.307
2015/06/21,0.303
2015/06/22,0.288
2015/06/23,0.268
2015/06/24,0.243
2015/06/25,0.217
2015/06/26,0.191
2015/06/27,0.166
2015/06/28,0.136
2015/06/29,0.105
2015/06/30,0.075
2015/07/01,0.05
2015/07/02,0.03
2015/07/03,0.015
2015/07/04,0.004
2015/07/05,-0.004
2015/07/06,-0.008
2015/07/07,-0.011
2015/07/08,-0.013
2015/07/09,-0.013
2015/07/10,-0.013
2015/07/11,-0.004
2015/07/12,0.052
2015/07/13,0.118
2015/07/14,0.176
2015/07/15,0.219
2015/07/16,0.245
2015/07/17,0.256
2015/07/18,0.255
2015/07/19,0.245
2015/07/20,0.229
2015/07/21,0.209
2015/07/22,0.187
2015/07/23,0.166
2015/07/24,0.145
2015/07/25,0.141
2015/07/26,0.164
2015/07/27,0.192
2015/07/28,0.214
2015/07/29,0.227
2015/07/30,0.231
2015/07/31,0.226
2015/08/01,0.215
2015/08/02,0.2
2015/08/03,0.182
2015/08/04,0.163
2015/08/05,0.144
2015/08/06,0.126
2015/08/07,0.108
2015/08/08,0.1
2015/08/09,0.1
2015/08/10,0.103
2015/08/11,0.104
2015/08/12,0.103
2015/08/13,0.1
2015/08/14,0.094
2015/08/15,0.087
2015/08/16,0.079
2015/08/17,0.071
2015/08/18,0.063
2015/08/19,0.055
2015/08/20,0.048
2015/08/21,0.041
2015/08/22,0.079
2015/08/23,0.131
2015/08/24,0.179
2015/08/25,0.214
2015/08/26,0.234
2015/08/27,0.242
2015/08/28,0.239
2015/08/29,0.229
2015/08/30,0.213
2015/08/31,0.194
2015/09/01,0.174
2015/09/02,0.154
2015/09/03,0.134
2015/09/04,0.164
2015/09/05,0.238
2015/09/06,0.314
2015/09/07,0.374
2015/09/08,0.411
2015/09/09,0.426
2015/09/10,0.423
2015/09/11,0.406
2015/09/12,0.379
2015/09/13,0.346
2015/09/14,0.311
2015/09/15,0.275
2015/09/16,0.24
2015/09/17,0.218
2015/09/18,0.256
2015/09/19,0.31
2015/09/20,0.357
2015/09/21,0.387
2015/09/22,0.399
2015/09/23,0.396
2015/09/24,0.38
2015/09/25,0.355
2015/09/26,0.325
2015/09/27,0.292
2015/09/28,0.259
2015/09/29,0.227
2015/09/30,0.196
2015/10/01,0.186
2015/10/02,0.204
2015/10/03,0.229
2015/10/04,0.248
2015/10/05,0.258
2015/10/06,0.258
2015/10/07,0.251
2015/10/08,0.237
2015/10/09,0.219
2015/10/10,0.198
2015/10/11,0.177
2015/10/12,0.156
2015/10/13,0.136
2015/10/14,0.117
2015/10/15,0.101
2015/10/16,0.088
2015/10/17,0.076
2015/10/18,0.067
2015/10/19,0.058
2015/10/20,0.05
2015/10/21,0.043
2015/10/22,0.037
2015/10/23,0.031
2015/10/24,0.026
2015/10/25,0.022
2015/10/26,0.019
2015/10/27,0.015
2015/10/28,0.013
2015/10/29,0.04
2015/10/30,0.081
2015/10/31,0.12
2015/11/01,0.149
2015/11/02,0.168
2015/11/03,0.177
2015/11/04,0.177
2015/11/05,0.171
2015/11/06,0.16
2015/11/07,0.147
2015/11/08,0.132
2015/11/09,0.117
2015/11/10,0.103
2015/11/11,0.138
2015/11/12,0.228
2015/11/13,0.323
2015/11/14,0.4
2015/11/15,0.45
2015/11/16,0.473
2015/11/17,0.474
2015/11/18,0.458
2015/11/19,0.43
2015/11/20,0.394
2015/11/21,0.355
2015/11/22,0.315
2015/11/23,0.276
2015/11/24,0.388
2015/11/25,0.555
2015/11/26,0.709
2015/11/27,0.819
2015/11/28,0.879
2015/11/29,0.894
2015/11/30,0.873
2015/12/01,0.826
2015/12/02,0.762
2015/12/03,0.69
2015/12/04,0.614
2015/12/05,0.539
2015/12/06,0.471
2015/12/07,0.547
2015/12/08,0.66
2015/12/09,0.76
2015/12/10,0.824
2015/12/11,0.849
2015/12/12,0.84
2015/12/13,0.804
2015/12/14,0.75
2015/12/15,0.685
2015/12/16,0.614
2015/12/17,0.543
2015/12/18,0.514
2015/12/19,0.749
2015/12/20,1.042
2015/12/21,1.29
2015/12/22,1.455
2015/12/23,1.53
2015/12/24,1.53
2015/12/25,1.473
2015/12/26,1.376
2015/12/27,1.257
2015/12/28,1.127
2015/12/29,0.995
2015/12/30,0.867
2015/12/31,0.849
2016/01/01,0.945
2016/01/02,1.055
2016/01/03,1.134
2016/01/04,1.168
2016/01/05,1.157
2016/01/06,1.11
2016/01/07,1.038
2016/01/08,0.949
2016/01/09,0.853
2016/01/10,0.756
2016/01/11,0.661
2016/01/12,0.572
2016/01/13,0.589
2016/01/14,0.685
2016/01/15,0.787
2016/01/16,0.86
2016/01/17,0.895
2016/01/18,0.893
2016/01/19,0.862
2016/01/20,0.809
2016/01/21,0.743
2016/01/22,0.67
2016/01/23,0.595
2016/01/24,0.521
2016/01/25,0.452
2016/01/26,0.432
2016/01/27,0.479
2016/01/28,0.538
2016/01/29,0.583
2016/01/30,0.606
2016/01/31,0.606
2016/02/01,0.587
2016/02/02,0.553
2016/02/03,0.509
2016/02/04,0.46
2016/02/05,0.41
2016/02/06,0.36
2016/02/07,0.583
2016/02/08,0.922
2016/02/09,1.236
2016/02/10,1.462
2016/02/11,1.588
2016/02/12,1.623
2016/02/13,1.587
2016/02/14,1.5
2016/02/15,1.381
2016/02/16,1.247
2016/02/17,1.107
2016/02/18,0.969
2016/02/19,0.939
2016/02/20,1.061
2016/02/21,1.207
2016/02/22,1.316
2016/02/23,1.368
2016/02/24,1.364
2016/02/25,1.315
2016/02/26,1.233
2016/02/27,1.13
2016/02/28,1.017
2016/02/29,0.901
2016/03/01,0.789
2016/03/02,0.683
2016/03/03,0.586
2016/03/04,0.497
2016/03/05,0.37
2016/03/06,0.241
2016/03/07,0.128
2016/03/08,0.037
2016/03/09,-0.03
2016/03/10,-0.077
2016/03/11,-0.107
2016/03/12,-0.123
2016/03/13,-0.129
2016/03/14,-0.128
2016/03/15,-0.122
2016/03/16,-0.113
2016/03/17,-0.103
2016/03/18,-0.053
2016/03/19,0.038
2016/03/20,0.13
2016/03/21,0.207
2016/03/22,0.262
2016/03/23,0.294
2016/03/24,0.307
2016/03/25,0.305
2016/03/26,0.293
2016/03/27,0.273
2016/03/28,0.249
2016/03/29,0.223
2016/03/30,0.196
2016/03/31,0.171
2016/04/01,0.157
2016/04/02,0.151
2016/04/03,0.147
2016/04/04,0.141
2016/04/05,0.134
2016/04/06,0.126
2016/04/07,0.115
2016/04/08,0.104
2016/04/09,0.093
2016/04/10,0.082
2016/04/11,0.072
2016/04/12,0.062
2016/04/13,0.053
2016/04/14,0.117
2016/04/15,0.239
2016/04/16,0.361
2016/04/17,0.459
2016/04/18,0.522
2016/04/19,0.553
2016/04/20,0.556
2016/04/21,0.538
2016/04/22,0.505
2016/04/23,0.463
2016/04/24,0.417
2016/04/25,0.37
2016/04/26,0.324
2016/04/27,0.28
2016/04/28,0.24
2016/04/29,0.204
2016/04/30,0.172
2016/05/01,0.144
2016/05/02,0.12
2016/05/03,0.099
2016/05/04,0.082
2016/05/05,0.067
2016/05/06,0.055
2016/05/07,0.045
2016/05/08,0.036
2016/05/09,0.029
2016/05/10,0.024
2016/05/11,0.123
2016/05/12,0.281
2016/05/13,0.434
2016/05/14,0.553
2016/05/15,0.63
2016/05/16,0.665
2016/05/17,0.667
2016/05/18,0.644
2016/05/19,0.603
2016/05/20,0.553
2016/05/21,0.497
2016/05/22,0.44
2016/05/23,0.384
2016/05/24,0.336
2016/05/25,0.331
2016/05/26,0.339
2016/05/27,0.346
2016/05/28,0.345
2016/05/29,0.336
2016/05/30,0.32
2016/05/31,0.298
2016/06/01,0.272
2016/06/02,0.245
2016/06/03,0.217
2016/06/04,0.19
2016/06/05,0.165
2016/06/06,0.142
2016/06/07,0.121
2016/06/08,0.079
2016/06/09,0.032
2016/06/10,-0.012
2016/06/11,-0.046
2016/06/12,-0.071
2016/06/13,-0.086
2016/06/14,-0.094
2016/06/15,-0.097
2016/06/16,-0.094
2016/06/17,-0.089
2016/06/18,-0.082
2016/06/19,-0.074
2016/06/20,-0.066
2016/06/21,0.024
2016/06/22,0.158
2016/06/23,0.287
2016/06/24,0.389
2016/06/25,0.457
2016/06/26,0.492
2016/06/27,0.499
2016/06/28,0.486
2016/06/29,0.459
2016/06/30,0.423
2016/07/01,0.381
2016/07/02,0.339
2016/07/03,0.297
2016/07/04,0.258
2016/07/05,0.252
2016/07/06,0.256
2016/07/07,0.259
2016/07/08,0.258
2016/07/09,0.251
2016/07/10,0.238
2016/07/11,0.222
2016/07/12,0.203
2016/07/13,0.182
2016/07/14,0.162
2016/07/15,0.142
2016/07/16,0.123
2016/07/17,0.105
2016/07/18,0.09
2016/07/19,0.077
2016/07/20,0.065
2016/07/21,0.056
2016/07/22,0.047
2016/07/23,0.04
2016/07/24,0.034
2016/07/25,0.028
2016/07/26,0.024
2016/07/27,0.02
2016/07/28,0.016
2016/07/29,0.013
2016/07/30,0.011
2016/07/31,0.009
2016/08/01,0.007
2016/08/02,-0.013
2016/08/03,-0.104
2016/08/04,-0.209
2016/08/05,-0.301
2016/08/06,-0.368
2016/08/07,-0.41
2016/08/08,-0.428
2016/08/09,-0.426
2016/08/10,-0.41
2016/08/11,-0.385
2016/08/12,-0.353
2016/08/13,-0.318
2016/08/14,-0.282
2016/08/15,-0.235
2016/08/16,-0.08
2016/08/17,0.097
2016/08/18,0.254
2016/08/19,0.374
2016/08/20,0.452
2016/08/21,0.493
2016/08/22,0.504
2016/08/23,0.492
2016/08/24,0.465
2016/08/25,0.428
2016/08/26,0.387
2016/08/27,0.343
2016/08/28,0.301
2016/08/29,0.268
2016/08/30,0.258
2016/08/31,0.254
2016/09/01,0.249
2016/09/02,0.241
2016/09/03,0.229
2016/09/04,0.214
2016/09/05,0.196
2016/09/06,0.177
2016/09/07,0.157
2016/09/08,0.138
2016/09/09,0.12
2016/09/10,0.104
2016/09/11,0.089
2016/09/12,0.102
2016/09/13,0.133
2016/09/14,0.164
2016/09/15,0.188
2016/09/16,0.202
2016/09/17,0.206
2016/09/18,0.203
2016/09/19,0.193
2016/09/20,0.179
2016/09/21,0.163
2016/09/22,0.146
2016/09/23,0.129
2016/09/24,0.113
2016/09/25,0.159
2016/09/26,0.267
2016/09/27,0.38
2016/09/28,0.47
2016/09/29,0.528
2016/09/30,0.555
2016/10/01,0.555
2016/10/02,0.535
2016/10/03,0.502
2016/10/04,0.46
2016/10/05,0.414
2016/10/06,0.367
2016/10/07,0.321
2016/10/08,0.339
2016/10/09,0.428
2016/10/10,0.524
2016/10/11,0.6
2016/10/12,0.645
2016/10/13,0.659
2016/10/14,0.647
2016/10/15,0.615
2016/10/16,0.571
2016/10/17,0.519
2016/10/18,0.464
2016/10/19,0.409
2016/10/20,0.356
2016/10/21,0.307
2016/10/22,0.257
2016/10/23,0.185
2016/10/24,0.113
2016/10/25,0.051
2016/10/26,0.002
2016/10/27,-0.035
2016/10/28,-0.06
2016/10/29,-0.074
2016/10/30,-0.082
2016/10/31,-0.084
2016/11/01,-0.081
2016/11/02,-0.077
2016/11/03,-0.07
2016/11/04,-0.063
2016/11/05,-0.054
2016/11/06,-0.04
2016/11/07,-0.026
2016/11/08,-0.013
2016/11/09,-0.003
2016/11/10,0.004
2016/11/11,0.009
2016/11/12,0.013
2016/11/13,0.014
2016/11/14,0.015
2016/11/15,0.015
2016/11/16,0.014
2016/11/17,0.013
2016/11/18,0.121
2016/11/19,0.314
2016/11/20,0.505
2016/11/21,0.657
2016/11/22,0.756
2016/11/23,0.805
2016/11/24,0.811
2016/11/25,0.785
2016/11/26,0.737
2016/11/27,0.676
2016/11/28,0.608
2016/11/29,0.538
2016/11/30,0.471
2016/12/01,0.407
2016/12/02,0.374
2016/12/03,0.355
2016/12/04,0.34
2016/12/05,0.324
2016/12/06,0.304
2016/12/07,0.281
2016/12/08,0.256
2016/12/09,0.23
2016/12/10,0.204
2016/12/11,0.179
2016/12/12,0.156
2016/12/13,0.134
2016/12/14,0.114
2016/12/15,0.215
2016/12/16,0.357
2016/12/17,0.487
2016/12/18,0.583
2016/12/19,0.64
2016/12/20,0.66
2016/12/21,0.651
2016/12/22,0.621
2016/12/23,0.577
2016/12/24,0.525
2016/12/25,0.469
2016/12/26,0.413
2016/12/27,0.36
2016/12/28,0.32
2016/12/29,0.316
2016/12/30,0.322
2016/12/31,0.326
2017/01/01,0.324
2017/01/02,0.314
2017/01/03,0.297
2017/01/04,0.276
2017/01/05,0.251
2017/01/06,0.225
2017/01/07,0.199
2017/01/08,0.174
2017/01/09,0.151
2017/01/10,0.138
2017/01/11,0.216
2017/01/12,0.316
2017/01/13,0.405
2017/01/14,0.467
2017/01/15,0.501
2017/01/16,0.509
2017/01/17,0.497
2017/01/18,0.471
2017/01/19,0.435
2017/01/20,0.394
2017/01/21,0.351
2017/01/22,0.321
2017/01/23,0.547
2017/01/24,0.835
2017/01/25,1.085
2017/01/26,1.258
2017/01/27,1.347
2017/01/28,1.364
2017/01/29,1.325
2017/01/30,1.248
2017/01/31,1.146
2017/02/01,1.032
2017/02/02,0.914
2017/02/03,0.8
2017/02/04,0.695
2017/02/05,0.716
2017/02/06,0.775
2017/02/07,0.826
2017/02/08,0.851
2017/02/09,0.847
2017/02/10,0.818
2017/02/11,0.77
2017/02/12,0.709
2017/02/13,0.641
2017/02/14,0.57
2017/02/15,0.501
2017/02/16,0.435
2017/02/17,0.375
2017/02/18,0.36
2017/02/19,0.391
2017/02/20,0.429
2017/02/21,0.458
2017/02/22,0.47
2017/02/23,0.465
2017/02/24,0.448
2017/02/25,0.42
2017/02/26,0.385
2017/02/27,0.347
2017/02/28,0.309
2017/03/01,0.271
2017/03/02,0.235
2017/03/03,0.219
2017/03/04,0.265
2017/03/05,0.325
2017/03/06,0.376
2017/03/07,0.41
2017/03/08,0.423
2017/03/09,0.42
2017/03/10,0.403
2017/03/11,0.377
2017/03/12,0.345
2017/03/13,0.31
2017/03/14,0.274
2017/03/15,0.24
2017/03/16,0.208
2017/03/17,0.209
2017/03/18,0.241
2017/03/19,0.277
2017/03/20,0.305
2017/03/21,0.319
2017/03/22,0.321
2017/03/23,0.312
2017/03/24,0.294
2017/03/25,0.272
2017/03/26,0.246
2017/03/27,0.22
2017/03/28,0.194
2017/03/29,0.168
2017/03/30,0.169
2017/03/31,0.233
2017/04/01,0.309
2017/04/02,0.374
2017/04/03,0.417
2017/04/04,0.437
2017/04/05,0.438
2017/04/06,0.423
2017/04/07,0.397
2017/04/08,0.365
2017/04/09,0.329
2017/04/10,0.292
2017/04/11,0.256
2017/04/12,0.222
2017/04/13,0.248
2017/04/14,0.3
2017/04/15,0.351
2017/04/16,0.386
2017/04/17,0.404
2017/04/18,0.405
2017/04/19,0.392
2017/04/20,0.369
2017/04/21,0.339
2017/04/22,0.307
2017/04/23,0.273
2017/04/24,0.239
2017/04/25,0.208
2017/04/26,0.179
2017/04/27,0.155
2017/04/28,0.136
2017/04/29,0.12
2017/04/30,0.105
2017/05/01,0.092
2017/05/02,0.08
2017/05/03,0.069
2017/05/04,0.059
2017/05/05,0.05
2017/05/06,0.042
2017/05/07,0.036
2017/05/08,0.03
2017/05/09,0.025
2017/05/10,0.12
2017/05/11,0.255
2017/05/12,0.381
2017/05/13,0.476
2017/05/14,0.536
2017/05/15,0.562
2017/05/16,0.561
2017/05/17,0.539
2017/05/18,0.504
2017/05/19,0.461
2017/05/20,0.413
2017/05/21,0.365
2017/05/22,0.319
2017/05/23,0.344
2017/05/24,0.423
2017/05/25,0.504
2017/05/26,0.565
2017/05/27,0.598
2017/05/28,0.604
