Date,top100cap30ema
2014/01/04,21.408
2014/01/05,21.388
2014/01/06,21.372
2014/01/07,21.357
2014/01/08,21.338
2014/01/09,21.322
2014/01/10,21.306
2014/01/11,21.291
2014/01/12,21.276
2014/01/13,21.26
2014/01/14,21.244
2014/01/15,21.234
2014/01/16,21.23
2014/01/17,21.231
2014/01/18,21.231
2014/01/19,21.232
2014/01/20,21.233
2014/01/21,21.234
2014/01/22,21.234
2014/01/23,21.233
2014/01/24,21.246
2014/01/25,21.257
2014/01/26,21.269
2014/01/27,21.284
2014/01/28,21.298
2014/01/29,21.309
2014/01/30,21.321
2014/01/31,21.332
2014/02/01,21.347
2014/02/02,21.363
2014/02/03,21.377
2014/02/04,21.403
2014/02/05,21.392
2014/02/06,21.381
2014/02/07,21.368
2014/02/08,21.357
2014/02/09,21.347
2014/02/10,21.332
2014/02/11,21.319
2014/02/12,21.308
2014/02/13,21.299
2014/02/14,21.292
2014/02/15,21.283
2014/02/16,21.277
2014/02/17,21.274
2014/02/18,21.28
2014/02/19,21.282
2014/02/20,21.287
2014/02/21,21.292
2014/02/22,21.299
2014/02/23,21.305
2014/02/24,21.303
2014/02/25,21.28
2014/02/26,21.266
2014/02/27,21.25
2014/02/28,21.232
2014/03/01,21.215
2014/03/02,21.199
2014/03/03,21.181
2014/03/04,21.171
2014/03/05,21.166
2014/03/06,21.163
2014/03/07,21.078
2014/03/08,21.001
2014/03/09,20.918
2014/03/10,20.799
2014/03/11,20.688
2014/03/12,20.585
2014/03/13,20.49
2014/03/14,20.401
2014/03/15,20.318
2014/03/16,20.24
2014/03/17,20.167
2014/03/18,20.099
2014/03/19,20.031
2014/03/20,19.969
2014/03/21,19.912
2014/03/22,19.859
2014/03/23,19.809
2014/03/24,19.763
2014/03/25,19.714
2014/03/26,19.67
2014/03/27,19.632
2014/03/28,19.606
2014/03/29,19.583
2014/03/30,19.559
2014/03/31,19.542
2014/04/01,19.526
2014/04/02,19.516
2014/04/03,19.503
2014/04/04,19.487
2014/04/05,19.469
2014/04/06,19.456
2014/04/07,19.444
2014/04/08,19.429
2014/04/09,19.415
2014/04/10,19.399
2014/04/11,19.383
2014/04/12,19.367
2014/04/13,19.352
2014/04/14,19.339
2014/04/15,19.325
2014/04/16,19.313
2014/04/17,19.299
2014/04/18,19.283
2014/04/19,19.268
2014/04/20,19.254
2014/04/21,19.24
2014/04/22,19.224
2014/04/23,19.222
2014/04/24,19.222
2014/04/25,19.219
2014/04/26,19.217
2014/04/27,19.215
2014/04/28,19.215
2014/04/29,19.209
2014/04/30,19.204
2014/05/01,19.201
2014/05/02,19.194
2014/05/03,19.187
2014/05/04,19.181
2014/05/05,19.176
2014/05/06,19.172
2014/05/07,19.168
2014/05/08,19.166
2014/05/09,19.163
2014/05/10,19.162
2014/05/11,19.16
2014/05/12,19.158
2014/05/13,19.155
2014/05/14,19.153
2014/05/15,19.152
2014/05/16,19.152
2014/05/17,19.152
2014/05/18,19.152
2014/05/19,19.152
2014/05/20,19.151
2014/05/21,19.151
2014/05/22,19.151
2014/05/23,19.149
2014/05/24,19.191
2014/05/25,19.23
2014/05/26,19.267
2014/05/27,19.301
2014/05/28,19.334
2014/05/29,19.364
2014/05/30,19.391
2014/05/31,19.417
2014/06/01,19.442
2014/06/02,19.465
2014/06/03,19.487
2014/06/04,19.511
2014/06/05,19.535
2014/06/06,19.553
2014/06/07,19.571
2014/06/08,19.586
2014/06/09,19.601
2014/06/10,19.617
2014/06/11,19.635
2014/06/12,19.653
2014/06/13,19.669
2014/06/14,19.686
2014/06/15,19.702
2014/06/16,19.716
2014/06/17,19.728
2014/06/18,19.741
2014/06/19,19.755
2014/06/20,19.768
2014/06/21,19.78
2014/06/22,19.792
2014/06/23,19.793
2014/06/24,19.773
2014/06/25,19.754
2014/06/26,19.735
2014/06/27,19.718
2014/06/28,19.701
2014/06/29,19.684
2014/06/30,19.669
2014/07/01,19.662
2014/07/02,19.656
2014/07/03,19.643
2014/07/04,19.631
2014/07/05,19.621
2014/07/06,19.611
2014/07/07,19.592
2014/07/08,19.574
2014/07/09,19.555
2014/07/10,19.538
2014/07/11,19.521
2014/07/12,19.507
2014/07/13,19.494
2014/07/14,19.484
2014/07/15,19.474
2014/07/16,19.466
2014/07/17,19.456
2014/07/18,19.446
2014/07/19,19.436
2014/07/20,19.426
2014/07/21,19.411
2014/07/22,19.4
2014/07/23,19.389
2014/07/24,19.379
2014/07/25,19.369
2014/07/26,19.361
2014/07/27,19.353
2014/07/28,19.346
2014/07/29,19.341
2014/07/30,19.335
2014/07/31,19.33
2014/08/01,19.33
2014/08/02,19.332
2014/08/03,19.334
2014/08/04,19.337
2014/08/05,19.341
2014/08/06,19.348
2014/08/07,19.354
2014/08/08,19.36
2014/08/09,19.365
2014/08/10,19.369
2014/08/11,19.373
2014/08/12,19.377
2014/08/13,19.382
2014/08/14,19.389
2014/08/15,19.396
2014/08/16,19.405
2014/08/17,19.414
2014/08/18,19.423
2014/08/19,19.433
2014/08/20,19.443
2014/08/21,19.459
2014/08/22,19.472
2014/08/23,19.487
2014/08/24,19.5
2014/08/25,19.514
2014/08/26,19.528
2014/08/27,19.542
2014/08/28,19.562
2014/08/29,19.58
2014/08/30,19.604
2014/08/31,19.625
2014/09/01,19.643
2014/09/02,19.659
2014/09/03,19.675
2014/09/04,19.69
2014/09/05,19.703
2014/09/06,19.715
2014/09/07,19.726
2014/09/08,19.736
2014/09/09,19.746
2014/09/10,19.752
2014/09/11,19.758
2014/09/12,19.764
2014/09/13,19.769
2014/09/14,19.773
2014/09/15,19.777
2014/09/16,19.781
2014/09/17,19.782
2014/09/18,19.787
2014/09/19,19.789
2014/09/20,19.798
2014/09/21,19.808
2014/09/22,19.817
2014/09/23,19.821
2014/09/24,19.825
2014/09/25,19.829
2014/09/26,19.834
2014/09/27,19.838
2014/09/28,19.843
2014/09/29,19.85
2014/09/30,19.854
2014/10/01,19.859
2014/10/02,19.865
2014/10/03,19.867
2014/10/04,19.87
2014/10/05,19.877
2014/10/06,19.893
2014/10/07,19.909
2014/10/08,19.923
2014/10/09,19.935
2014/10/10,19.947
2014/10/11,19.964
2014/10/12,19.981
2014/10/13,19.991
2014/10/14,19.999
2014/10/15,20.01
2014/10/16,20.017
2014/10/17,20.022
2014/10/18,20.025
2014/10/19,20.031
2014/10/20,20.037
2014/10/21,20.042
2014/10/22,20.051
2014/10/23,20.059
2014/10/24,20.065
2014/10/25,20.068
2014/10/26,20.068
2014/10/27,20.068
2014/10/28,20.071
2014/10/29,20.07
2014/10/30,20.068
2014/10/31,20.069
2014/11/01,20.068
2014/11/02,20.067
2014/11/03,20.064
2014/11/04,20.064
2014/11/05,20.069
2014/11/06,20.078
2014/11/07,20.083
2014/11/08,20.091
2014/11/09,20.1
2014/11/10,20.109
2014/11/11,20.116
2014/11/12,20.123
2014/11/13,20.129
2014/11/14,20.14
2014/11/15,20.144
2014/11/16,20.161
2014/11/17,20.177
2014/11/18,20.19
2014/11/19,20.204
2014/11/20,20.219
2014/11/21,20.23
2014/11/22,20.239
2014/11/23,20.247
2014/11/24,20.255
2014/11/25,20.263
2014/11/26,20.275
2014/11/27,20.285
2014/11/28,20.314
2014/11/29,20.344
2014/11/30,20.371
2014/12/01,20.408
2014/12/02,20.448
2014/12/03,20.487
2014/12/04,20.526
2014/12/05,20.586
2014/12/06,20.664
2014/12/07,20.738
2014/12/08,20.803
2014/12/09,20.861
2014/12/10,20.914
2014/12/11,20.962
2014/12/12,21.005
2014/12/13,21.042
2014/12/14,21.076
2014/12/15,21.107
2014/12/16,21.137
2014/12/17,21.164
2014/12/18,21.187
2014/12/19,21.204
2014/12/20,21.22
2014/12/21,21.234
2014/12/22,21.213
2014/12/23,21.191
2014/12/24,21.193
2014/12/25,21.195
2014/12/26,21.197
2014/12/27,21.202
2014/12/28,21.207
2014/12/29,21.206
2014/12/30,21.207
2014/12/31,21.207
2015/01/01,21.209
2015/01/02,21.208
2015/01/03,21.203
2015/01/04,21.2
2015/01/05,21.197
2015/01/06,21.195
2015/01/07,21.186
2015/01/08,21.172
2015/01/09,21.156
2015/01/10,21.138
2015/01/11,21.123
2015/01/12,21.11
2015/01/13,21.103
2015/01/14,21.096
2015/01/15,21.087
2015/01/16,21.079
2015/01/17,21.071
2015/01/18,21.063
2015/01/19,21.057
2015/01/20,21.05
2015/01/21,21.071
2015/01/22,21.092
2015/01/23,21.111
2015/01/24,21.127
2015/01/25,21.142
2015/01/26,21.14
2015/01/27,21.141
2015/01/28,21.138
2015/01/29,21.132
2015/01/30,21.127
2015/01/31,21.119
2015/02/01,21.108
2015/02/02,21.097
2015/02/03,21.086
2015/02/04,21.076
2015/02/05,21.067
2015/02/06,21.058
2015/02/07,21.048
2015/02/08,21.04
2015/02/09,21.031
2015/02/10,21.021
2015/02/11,21.013
2015/02/12,21.004
2015/02/13,20.997
2015/02/14,20.992
2015/02/15,20.99
2015/02/16,20.987
2015/02/17,20.984
2015/02/18,20.983
2015/02/19,20.982
2015/02/20,20.975
2015/02/21,20.969
2015/02/22,20.962
2015/02/23,20.957
2015/02/24,20.951
2015/02/25,20.947
2015/02/26,20.943
2015/02/27,20.94
2015/02/28,20.936
2015/03/01,20.932
2015/03/02,20.931
2015/03/03,20.929
2015/03/04,20.934
2015/03/05,20.932
2015/03/06,20.934
2015/03/07,20.927
2015/03/08,20.881
2015/03/09,20.833
2015/03/10,20.786
2015/03/11,20.745
2015/03/12,20.702
2015/03/13,20.661
2015/03/14,20.623
2015/03/15,20.587
2015/03/16,20.554
2015/03/17,20.524
2015/03/18,20.494
2015/03/19,20.465
2015/03/20,20.441
2015/03/21,20.415
2015/03/22,20.392
2015/03/23,20.375
2015/03/24,20.354
2015/03/25,20.336
2015/03/26,20.32
2015/03/27,20.308
2015/03/28,20.297
2015/03/29,20.289
2015/03/30,20.276
2015/03/31,20.264
2015/04/01,20.251
2015/04/02,20.238
2015/04/03,20.225
2015/04/04,20.213
2015/04/05,20.201
2015/04/06,20.191
2015/04/07,20.183
2015/04/08,20.18
2015/04/09,20.174
2015/04/10,20.17
2015/04/11,20.165
2015/04/12,20.161
2015/04/13,20.16
2015/04/14,20.161
2015/04/15,20.167
2015/04/16,20.172
2015/04/17,20.177
2015/04/18,20.183
2015/04/19,20.187
2015/04/20,20.192
2015/04/21,20.197
2015/04/22,20.204
2015/04/23,20.211
2015/04/24,20.219
2015/04/25,20.227
2015/04/26,20.234
2015/04/27,20.243
2015/04/28,20.254
2015/04/29,20.263
2015/04/30,20.271
2015/05/01,20.28
2015/05/02,20.288
2015/05/03,20.298
2015/05/04,20.308
2015/05/05,20.316
2015/05/06,20.323
2015/05/07,20.328
2015/05/08,20.335
2015/05/09,20.346
2015/05/10,20.355
2015/05/11,20.366
2015/05/12,20.377
2015/05/13,20.388
2015/05/14,20.403
2015/05/15,20.417
2015/05/16,20.43
2015/05/17,20.441
2015/05/18,20.453
2015/05/19,20.464
2015/05/20,20.475
2015/05/21,20.485
2015/05/22,20.498
2015/05/23,20.508
2015/05/24,20.516
2015/05/25,20.523
2015/05/26,20.53
2015/05/27,20.536
2015/05/28,20.541
2015/05/29,20.545
2015/05/30,20.549
2015/05/31,20.553
2015/06/01,20.559
2015/06/02,20.564
2015/06/03,20.565
2015/06/04,20.565
2015/06/05,20.564
2015/06/06,20.563
2015/06/07,20.562
2015/06/08,20.564
2015/06/09,20.567
2015/06/10,20.57
2015/06/11,20.574
2015/06/12,20.578
2015/06/13,20.582
2015/06/14,20.586
2015/06/15,20.589
2015/06/16,20.594
2015/06/17,20.598
2015/06/18,20.602
2015/06/19,20.616
2015/06/20,20.631
2015/06/21,20.645
2015/06/22,20.656
2015/06/23,20.667
2015/06/24,20.677
2015/06/25,20.687
2015/06/26,20.697
2015/06/27,20.706
2015/06/28,20.716
2015/06/29,20.722
2015/06/30,20.727
2015/07/01,20.733
2015/07/02,20.74
2015/07/03,20.742
2015/07/04,20.745
2015/07/05,20.747
2015/07/06,20.753
2015/07/07,20.759
2015/07/08,20.764
2015/07/09,20.768
2015/07/10,20.773
2015/07/11,20.777
2015/07/12,20.778
2015/07/13,20.781
2015/07/14,20.782
2015/07/15,20.784
2015/07/16,20.791
2015/07/17,20.8
2015/07/18,20.807
2015/07/19,20.814
2015/07/20,20.82
2015/07/21,20.825
2015/07/22,19.482
2015/07/23,18.225
2015/07/24,17.049
2015/07/25,17.298
2015/07/26,17.531
2015/07/27,17.751
2015/07/28,17.958
2015/07/29,18.152
2015/07/30,18.331
2015/07/31,18.499
2015/08/01,18.655
2015/08/02,18.802
2015/08/03,18.941
2015/08/04,19.062
2015/08/05,19.172
2015/08/06,19.269
2015/08/07,19.361
2015/08/08,19.439
2015/08/09,19.535
2015/08/10,19.641
2015/08/11,19.74
2015/08/12,19.832
2015/08/13,19.916
2015/08/14,19.993
2015/08/15,20.062
2015/08/16,20.125
2015/08/17,20.184
2015/08/18,20.234
2015/08/19,20.279
2015/08/20,20.32
2015/08/21,20.354
2015/08/22,20.384
2015/08/23,20.41
2015/08/24,20.433
2015/08/25,20.458
2015/08/26,20.48
2015/08/27,20.501
2015/08/28,20.516
2015/08/29,20.529
2015/08/30,20.541
2015/08/31,20.557
2015/09/01,20.57
2015/09/02,20.583
2015/09/03,20.596
2015/09/04,20.607
2015/09/05,20.616
2015/09/06,20.624
2015/09/07,20.628
2015/09/08,20.632
2015/09/09,20.635
2015/09/10,20.634
2015/09/11,20.633
2015/09/12,20.632
2015/09/13,20.632
2015/09/14,20.63
2015/09/15,20.624
2015/09/16,20.618
2015/09/17,20.61
2015/09/18,20.603
2015/09/19,20.595
2015/09/20,20.587
2015/09/21,20.582
2015/09/22,20.577
2015/09/23,20.568
2015/09/24,20.556
2015/09/25,20.545
2015/09/26,20.533
2015/09/27,20.522
2015/09/28,20.511
2015/09/29,20.504
2015/09/30,20.5
2015/10/01,20.496
2015/10/02,20.488
2015/10/03,20.471
2015/10/04,20.455
2015/10/05,20.439
2015/10/06,20.425
2015/10/07,20.411
2015/10/08,20.402
2015/10/09,20.392
2015/10/10,20.383
2015/10/11,20.374
2015/10/12,20.362
2015/10/13,20.35
2015/10/14,20.338
2015/10/15,20.33
2015/10/16,20.323
2015/10/17,20.318
2015/10/18,20.312
2015/10/19,20.303
2015/10/20,20.296
2015/10/21,20.29
2015/10/22,20.276
2015/10/23,20.264
2015/10/24,20.249
2015/10/25,20.234
2015/10/26,20.222
2015/10/27,20.212
2015/10/28,20.195
2015/10/29,20.178
2015/10/30,20.157
2015/10/31,20.136
2015/11/01,20.114
2015/11/02,20.098
2015/11/03,20.089
2015/11/04,20.084
2015/11/05,20.083
2015/11/06,20.085
2015/11/07,20.083
2015/11/08,20.078
2015/11/09,20.067
2015/11/10,20.05
2015/11/11,20.034
2015/11/12,20.012
2015/11/13,19.991
2015/11/14,19.972
2015/11/15,19.953
2015/11/16,19.952
2015/11/17,19.943
2015/11/18,19.94
2015/11/19,19.938
2015/11/20,19.937
2015/11/21,19.934
2015/11/22,19.931
2015/11/23,19.927
2015/11/24,19.924
2015/11/25,19.921
2015/11/26,19.926
2015/11/27,19.907
2015/11/28,19.876
2015/11/29,19.845
2015/11/30,19.818
2015/12/01,19.832
2015/12/02,19.849
2015/12/03,19.861
2015/12/04,19.871
2015/12/05,19.876
2015/12/06,19.88
2015/12/07,19.885
2015/12/08,19.887
2015/12/09,19.896
2015/12/10,19.906
2015/12/11,19.916
2015/12/12,19.924
2015/12/13,19.929
2015/12/14,19.927
2015/12/15,19.93
2015/12/16,19.93
2015/12/17,19.922
2015/12/18,19.915
2015/12/19,19.9
2015/12/20,19.887
2015/12/21,19.865
2015/12/22,19.844
2015/12/23,19.822
2015/12/24,19.802
2015/12/25,19.78
2015/12/26,19.763
2015/12/27,19.744
2015/12/28,19.727
2015/12/29,19.712
2015/12/30,19.696
2015/12/31,19.683
2016/01/01,19.674
2016/01/02,19.664
2016/01/03,19.655
2016/01/04,19.648
2016/01/05,19.643
2016/01/06,19.631
2016/01/07,19.619
2016/01/08,19.604
2016/01/09,19.589
2016/01/10,19.577
2016/01/11,19.56
2016/01/12,19.55
2016/01/13,19.542
2016/01/14,19.534
2016/01/15,19.529
2016/01/16,19.527
2016/01/17,19.523
2016/01/18,19.518
2016/01/19,19.514
2016/01/20,19.511
2016/01/21,19.51
2016/01/22,19.507
2016/01/23,19.496
2016/01/24,19.488
2016/01/25,19.476
2016/01/26,19.465
2016/01/27,19.457
2016/01/28,19.449
2016/01/29,19.443
2016/01/30,19.44
2016/01/31,19.437
2016/02/01,19.433
2016/02/02,19.429
2016/02/03,19.424
2016/02/04,19.424
2016/02/05,19.431
2016/02/06,19.436
2016/02/07,19.441
2016/02/08,19.445
2016/02/09,19.454
2016/02/10,19.456
2016/02/11,19.461
2016/02/12,19.468
2016/02/13,19.473
2016/02/14,19.478
2016/02/15,19.483
2016/02/16,19.486
2016/02/17,19.487
2016/02/18,19.49
2016/02/19,19.491
2016/02/20,19.494
2016/02/21,19.497
2016/02/22,19.5
2016/02/23,19.503
2016/02/24,19.504
2016/02/25,19.506
2016/02/26,19.509
2016/02/27,19.512
2016/02/28,19.514
2016/02/29,19.512
2016/03/01,19.485
2016/03/02,19.479
2016/03/03,19.477
2016/03/04,19.491
2016/03/05,19.518
2016/03/06,19.546
2016/03/07,19.554
2016/03/08,19.558
2016/03/09,19.563
2016/03/10,19.561
2016/03/11,19.559
2016/03/12,19.558
2016/03/13,19.561
2016/03/14,19.566
2016/03/15,19.569
2016/03/16,19.571
2016/03/17,19.569
2016/03/18,19.56
2016/03/19,19.551
2016/03/20,19.543
2016/03/21,19.53
2016/03/22,19.515
2016/03/23,19.509
2016/03/24,19.526
2016/03/25,19.542
2016/03/26,19.571
2016/03/27,19.59
2016/03/28,19.614
2016/03/29,19.617
2016/03/30,19.62
2016/03/31,19.622
2016/04/01,19.619
2016/04/02,19.617
2016/04/03,19.612
2016/04/04,19.603
2016/04/05,19.594
2016/04/06,19.585
2016/04/07,19.575
2016/04/08,19.563
2016/04/09,19.553
2016/04/10,19.543
2016/04/11,19.533
2016/04/12,19.522
2016/04/13,19.514
2016/04/14,19.501
2016/04/15,19.486
2016/04/16,19.462
2016/04/17,19.439
2016/04/18,19.416
2016/04/19,19.396
2016/04/20,19.378
2016/04/21,19.358
2016/04/22,19.336
2016/04/23,19.316
2016/04/24,19.295
2016/04/25,19.267
2016/04/26,19.242
2016/04/27,19.216
2016/04/28,19.189
2016/04/29,19.162
2016/04/30,19.137
2016/05/01,19.11
2016/05/02,19.081
2016/05/03,19.054
2016/05/04,19.064
2016/05/05,19.063
2016/05/06,19.052
2016/05/07,19.026
2016/05/08,19.001
2016/05/09,18.981
2016/05/10,18.96
2016/05/11,18.935
2016/05/12,18.911
2016/05/13,18.888
2016/05/14,18.864
2016/05/15,18.841
2016/05/16,18.821
2016/05/17,18.797
2016/05/18,18.775
2016/05/19,18.751
2016/05/20,18.73
2016/05/21,18.713
2016/05/22,18.698
2016/05/23,18.687
2016/05/24,18.68
2016/05/25,18.684
2016/05/26,18.693
2016/05/27,18.719
2016/05/28,18.749
2016/05/29,18.79
2016/05/30,18.847
2016/05/31,18.909
2016/06/01,18.968
2016/06/02,19.008
2016/06/03,19.048
2016/06/04,19.084
2016/06/05,19.113
2016/06/06,19.135
2016/06/07,19.157
2016/06/08,19.169
2016/06/09,19.18
2016/06/10,19.198
2016/06/11,19.212
2016/06/12,19.221
2016/06/13,19.225
2016/06/14,19.233
2016/06/15,19.236
2016/06/16,19.233
2016/06/17,19.226
2016/06/18,19.217
2016/06/19,19.205
2016/06/20,19.197
2016/06/21,19.195
2016/06/22,19.208
2016/06/23,19.212
2016/06/24,19.216
2016/06/25,19.217
2016/06/26,19.217
2016/06/27,19.211
2016/06/28,19.205
2016/06/29,19.203
2016/06/30,19.197
2016/07/01,19.191
2016/07/02,19.183
2016/07/03,19.177
2016/07/04,19.168
2016/07/05,19.162
2016/07/06,19.157
2016/07/07,19.155
2016/07/08,19.163
2016/07/09,19.167
2016/07/10,19.172
2016/07/11,19.177
2016/07/12,19.181
2016/07/13,19.188
2016/07/14,19.199
2016/07/15,19.209
2016/07/16,19.215
2016/07/17,19.216
2016/07/18,19.217
2016/07/19,19.214
2016/07/20,19.215
2016/07/21,19.217
2016/07/22,19.222
2016/07/23,19.227
2016/07/24,19.236
2016/07/25,19.242
2016/07/26,19.248
2016/07/27,19.252
2016/07/28,19.251
2016/07/29,19.251
2016/07/30,19.25
2016/07/31,19.244
2016/08/01,19.234
2016/08/02,19.227
2016/08/03,19.215
2016/08/04,19.201
2016/08/05,19.185
2016/08/06,19.167
2016/08/07,19.173
2016/08/08,19.18
2016/08/09,19.184
2016/08/10,19.178
2016/08/11,19.155
2016/08/12,19.13
2016/08/13,19.107
2016/08/14,19.085
2016/08/15,19.064
2016/08/16,19.044
2016/08/17,19.023
2016/08/18,19.003
2016/08/19,18.983
2016/08/20,18.955
2016/08/21,18.927
2016/08/22,18.901
2016/08/23,18.877
2016/08/24,18.86
2016/08/25,18.844
2016/08/26,18.829
2016/08/27,18.816
2016/08/28,18.802
2016/08/29,18.79
2016/08/30,18.772
2016/08/31,18.743
2016/09/01,18.724
2016/09/02,18.708
2016/09/03,18.693
2016/09/04,18.683
2016/09/05,18.673
2016/09/06,18.667
2016/09/07,18.664
2016/09/08,18.662
2016/09/09,18.659
2016/09/10,18.656
2016/09/11,18.654
2016/09/12,18.654
2016/09/13,18.651
2016/09/14,18.647
2016/09/15,18.643
2016/09/16,18.639
2016/09/17,18.636
2016/09/18,18.633
2016/09/19,18.631
2016/09/20,18.631
2016/09/21,18.63
2016/09/22,18.63
2016/09/23,18.63
2016/09/24,18.629
2016/09/25,18.627
2016/09/26,18.624
2016/09/27,18.622
2016/09/28,18.619
2016/09/29,18.626
2016/09/30,18.632
2016/10/01,18.638
2016/10/02,18.643
2016/10/03,18.65
2016/10/04,18.655
2016/10/05,18.66
2016/10/06,18.663
2016/10/07,18.664
2016/10/08,18.666
2016/10/09,18.668
2016/10/10,18.668
2016/10/11,18.671
2016/10/12,18.67
2016/10/13,18.669
2016/10/14,18.668
2016/10/15,18.662
2016/10/16,18.656
2016/10/17,18.65
2016/10/18,18.65
2016/10/19,18.647
2016/10/20,18.644
2016/10/21,18.639
2016/10/22,18.633
2016/10/23,18.628
2016/10/24,18.625
2016/10/25,18.619
2016/10/26,18.615
2016/10/27,18.624
2016/10/28,18.63
2016/10/29,18.635
2016/10/30,18.64
2016/10/31,18.642
2016/11/01,18.644
2016/11/02,18.648
2016/11/03,18.655
2016/11/04,18.662
2016/11/05,18.669
2016/11/06,18.676
2016/11/07,18.681
2016/11/08,18.692
2016/11/09,18.702
2016/11/10,18.71
2016/11/11,18.717
2016/11/12,18.722
2016/11/13,18.728
2016/11/14,18.731
2016/11/15,18.732
2016/11/16,18.734
2016/11/17,18.737
2016/11/18,18.739
2016/11/19,18.74
2016/11/20,18.737
2016/11/21,18.731
2016/11/22,18.721
2016/11/23,18.721
2016/11/24,18.715
2016/11/25,18.709
2016/11/26,18.706
2016/11/27,18.705
2016/11/28,18.704
2016/11/29,18.705
2016/11/30,18.706
2016/12/01,18.704
2016/12/02,18.7
2016/12/03,18.693
2016/12/04,18.687
2016/12/05,18.681
2016/12/06,18.675
2016/12/07,18.67
2016/12/08,18.664
2016/12/09,18.66
2016/12/10,18.653
2016/12/11,18.647
2016/12/12,18.639
2016/12/13,18.631
2016/12/14,18.624
2016/12/15,18.618
2016/12/16,18.612
2016/12/17,18.606
2016/12/18,18.598
2016/12/19,18.591
2016/12/20,18.581
2016/12/21,18.569
2016/12/22,18.559
2016/12/23,18.548
2016/12/24,18.537
2016/12/25,18.535
2016/12/26,18.535
2016/12/27,18.536
2016/12/28,18.537
2016/12/29,18.537
2016/12/30,18.534
2016/12/31,18.535
2017/01/01,18.538
2017/01/02,18.542
2017/01/03,18.55
2017/01/04,18.557
2017/01/05,18.565
2017/01/06,18.563
2017/01/07,18.563
2017/01/08,18.565
2017/01/09,18.565
2017/01/10,18.564
2017/01/11,18.561
2017/01/12,18.558
2017/01/13,18.557
2017/01/14,18.55
2017/01/15,18.541
2017/01/16,18.532
2017/01/17,18.523
2017/01/18,18.51
2017/01/19,18.499
2017/01/20,18.488
2017/01/21,18.477
2017/01/22,18.469
2017/01/23,18.462
2017/01/24,18.451
2017/01/25,18.439
2017/01/26,18.427
2017/01/27,18.417
2017/01/28,18.407
2017/01/29,18.398
2017/01/30,18.389
2017/01/31,18.381
2017/02/01,18.378
2017/02/02,18.374
2017/02/03,18.368
2017/02/04,18.362
2017/02/05,18.356
2017/02/06,18.347
2017/02/07,18.338
2017/02/08,18.325
2017/02/09,18.312
2017/02/10,18.3
2017/02/11,18.291
2017/02/12,18.283
2017/02/13,18.27
2017/02/14,18.259
2017/02/15,18.246
2017/02/16,18.236
2017/02/17,18.226
2017/02/18,18.217
2017/02/19,18.207
2017/02/20,18.198
2017/02/21,18.189
2017/02/22,18.181
2017/02/23,18.174
2017/02/24,18.165
2017/02/25,18.157
2017/02/26,18.151
2017/02/27,18.148
2017/02/28,18.144
2017/03/01,18.14
2017/03/02,18.14
2017/03/03,18.141
2017/03/04,18.149
2017/03/05,18.156
2017/03/06,18.163
2017/03/07,18.171
2017/03/08,18.179
2017/03/09,18.187
2017/03/10,18.196
2017/03/11,18.204
2017/03/12,18.213
2017/03/13,18.222
2017/03/14,18.226
2017/03/15,18.23
2017/03/16,18.232
2017/03/17,18.236
2017/03/18,18.246
2017/03/19,18.257
2017/03/20,18.266
2017/03/21,18.269
2017/03/22,18.267
2017/03/23,18.269
2017/03/24,18.272
2017/03/25,18.258
2017/03/26,18.249
2017/03/27,18.237
2017/03/28,18.23
2017/03/29,18.223
2017/03/30,18.215
2017/03/31,18.214
2017/04/01,18.213
2017/04/02,18.209
2017/04/03,18.206
2017/04/04,18.201
2017/04/05,18.199
2017/04/06,18.196
2017/04/07,18.194
2017/04/08,18.195
2017/04/09,18.194
2017/04/10,18.192
2017/04/11,18.189
2017/04/12,18.186
2017/04/13,18.181
2017/04/14,18.175
2017/04/15,18.172
2017/04/16,18.168
2017/04/17,18.162
2017/04/18,18.156
2017/04/19,18.15
2017/04/20,18.145
2017/04/21,18.133
2017/04/22,18.118
2017/04/23,18.104
2017/04/24,18.091
2017/04/25,18.078
2017/04/26,18.064
2017/04/27,18.044
2017/04/28,18.029
2017/04/29,18.014
2017/04/30,18.002
2017/05/01,17.993
2017/05/02,17.987
2017/05/03,17.982
2017/05/04,17.977
2017/05/05,17.97
2017/05/06,17.964
2017/05/07,17.957
2017/05/08,17.948
2017/05/09,17.942
2017/05/10,17.933
2017/05/11,17.926
2017/05/12,17.917
2017/05/13,17.91
2017/05/14,17.899
2017/05/15,17.892
2017/05/16,17.882
2017/05/17,17.868
2017/05/18,17.859
2017/05/19,17.854
2017/05/20,17.851
2017/05/21,17.85
2017/05/22,17.85
2017/05/23,17.851
2017/05/24,17.853
2017/05/25,17.856
2017/05/26,17.864
2017/05/27,17.876
2017/05/28,17.892
2017/05/29,17.908
2017/05/30,17.919
2017/05/31,17.926
2017/06/01,17.939
2017/06/02,17.953
2017/06/03,17.965
2017/06/04,17.975
2017/06/05,17.984
2017/06/06,17.997
2017/06/07,18.008
2017/06/08,18.02
2017/06/09,18.029
2017/06/10,18.038
2017/06/11,18.048
2017/06/12,18.062
2017/06/13,18.07
2017/06/14,18.076
2017/06/15,18.08
2017/06/16,18.078
2017/06/17,18.078
2017/06/18,18.077
2017/06/19,18.076
2017/06/20,18.074
2017/06/21,18.077
2017/06/22,18.08
2017/06/23,18.08
2017/06/24,18.081
2017/06/25,18.085
2017/06/26,18.087
2017/06/27,18.085
