Date,difficulty90roc
2011/06/28,1899
2011/06/29,1899
2011/06/30,1899
2011/07/01,1899
2011/07/02,1899
2011/07/03,1899
2011/07/04,1872
2011/07/05,1575
2011/07/06,1608
2011/07/07,1798
2011/07/08,1798
2011/07/09,1798
2011/07/10,1798
2011/07/11,1798
2011/07/12,1798
2011/07/13,1798
2011/07/14,1798
2011/07/15,1798
2011/07/16,1798
2011/07/17,1648
2011/07/18,1593
2011/07/19,1615
2011/07/20,1731
2011/07/21,1731
2011/07/22,1731
2011/07/23,1731
2011/07/24,1731
2011/07/25,1731
2011/07/26,1731
2011/07/27,1731
2011/07/28,1731
2011/07/29,1471
2011/07/30,1442
2011/07/31,1442
2011/08/01,1548
2011/08/02,1622
2011/08/03,1622
2011/08/04,1622
2011/08/05,1622
2011/08/06,1622
2011/08/07,1536
2011/08/08,1100
2011/08/09,1100
2011/08/10,1100
2011/08/11,1100
2011/08/12,1100
2011/08/13,1100
2011/08/14,1100
2011/08/15,1099
2011/08/16,1011
2011/08/17,639.7
2011/08/18,639.7
2011/08/19,639.7
2011/08/20,639.7
2011/08/21,639.7
2011/08/22,639.7
2011/08/23,639.7
2011/08/24,550.41
2011/08/25,315.221
2011/08/26,315.221
2011/08/27,315.221
2011/08/28,315.221
2011/08/29,315.221
2011/08/30,310.031
2011/08/31,308.799
2011/09/01,308.799
2011/09/02,308.799
2011/09/03,308.799
2011/09/04,267.073
2011/09/05,213.391
2011/09/06,213.391
2011/09/07,213.391
2011/09/08,213.391
2011/09/09,213.391
2011/09/10,213.391
2011/09/11,213.391
2011/09/12,213.391
2011/09/13,156.471
2011/09/14,100.173
2011/09/15,100.173
2011/09/16,100.173
2011/09/17,100.173
2011/09/18,100.173
2011/09/19,100.173
2011/09/20,100.173
2011/09/21,100.173
2011/09/22,64.424
2011/09/23,27.279
2011/09/24,27.279
2011/09/25,27.279
2011/09/26,27.279
2011/09/27,27.135
2011/09/28,22.487
2011/09/29,22.487
2011/09/30,22.487
2011/10/01,22.487
2011/10/02,22.487
2011/10/03,22.487
2011/10/04,20.141
2011/10/05,8.081
2011/10/06,8.081
2011/10/07,8.081
2011/10/08,8.081
2011/10/09,8.081
2011/10/10,8.081
2011/10/11,8.081
2011/10/12,8.081
2011/10/13,8.081
2011/10/14,-5.355
2011/10/15,-6.067
2011/10/16,-6.067
2011/10/17,-7.296
2011/10/18,-13.171
2011/10/19,-13.171
2011/10/20,-13.171
2011/10/21,-13.171
2011/10/22,-13.171
2011/10/23,-13.171
2011/10/24,-13.171
2011/10/25,-13.171
2011/10/26,-13.171
2011/10/27,-13.171
2011/10/28,-13.171
2011/10/29,-13.171
2011/10/30,-18.76
2011/10/31,-34.572
2011/11/01,-36.284
2011/11/02,-36.284
2011/11/03,-36.284
2011/11/04,-36.284
2011/11/05,-36.284
2011/11/06,-36.284
2011/11/07,-36.284
2011/11/08,-36.284
2011/11/09,-36.284
2011/11/10,-36.284
2011/11/11,-36.284
2011/11/12,-36.284
2011/11/13,-36.24
2011/11/14,-33.764
2011/11/15,-33.959
2011/11/16,-33.959
2011/11/17,-33.959
2011/11/18,-33.959
2011/11/19,-33.959
2011/11/20,-33.959
2011/11/21,-33.959
2011/11/22,-33.959
2011/11/23,-33.959
2011/11/24,-33.959
2011/11/25,-33.959
2011/11/26,-33.959
2011/11/27,-33.959
2011/11/28,-33.123
2011/11/29,-35.328
2011/11/30,-38.647
2011/12/01,-38.647
2011/12/02,-38.647
2011/12/03,-38.647
2011/12/04,-38.647
2011/12/05,-38.647
2011/12/06,-38.647
2011/12/07,-38.647
2011/12/08,-38.647
2011/12/09,-38.647
2011/12/10,-38.647
2011/12/11,-38.647
2011/12/12,-37.607
2011/12/13,-34.202
2011/12/14,-34.202
2011/12/15,-34.202
2011/12/16,-34.202
2011/12/17,-34.202
2011/12/18,-34.202
2011/12/19,-34.202
2011/12/20,-34.202
2011/12/21,-34.202
2011/12/22,-34.202
2011/12/23,-34.202
2011/12/24,-34.202
2011/12/25,-34.202
2011/12/26,-34.061
2011/12/27,-31.338
2011/12/28,-31.338
2011/12/29,-31.338
2011/12/30,-31.338
2011/12/31,-31.338
2012/01/01,-31.338
2012/01/02,-31.338
2012/01/03,-31.338
2012/01/04,-31.338
2012/01/05,-31.338
2012/01/06,-31.338
2012/01/07,-31.338
2012/01/08,-30.217
2012/01/09,-25.962
2012/01/10,-25.962
2012/01/11,-25.962
2012/01/12,-15.451
2012/01/13,-14.81
2012/01/14,-14.81
2012/01/15,-14.81
2012/01/16,-14.81
2012/01/17,-14.81
2012/01/18,-14.81
2012/01/19,-14.81
2012/01/20,-14.81
2012/01/21,-14.81
2012/01/22,-11.529
2012/01/23,-10.93
2012/01/24,-10.93
2012/01/25,-10.93
2012/01/26,-10.93
2012/01/27,-10.93
2012/01/28,-10.93
2012/01/29,5.821
2012/01/30,8.664
2012/01/31,8.664
2012/02/01,8.664
2012/02/02,8.664
2012/02/03,8.664
2012/02/04,11.861
2012/02/05,14.64
2012/02/06,14.64
2012/02/07,14.64
2012/02/08,14.64
2012/02/09,14.64
2012/02/10,14.64
2012/02/11,14.64
2012/02/12,15.353
2012/02/13,15.694
2012/02/14,15.694
2012/02/15,15.694
2012/02/16,15.694
2012/02/17,15.694
2012/02/18,15.532
2012/02/19,15.413
2012/02/20,15.413
2012/02/21,15.413
2012/02/22,15.413
2012/02/23,15.413
2012/02/24,15.413
2012/02/25,15.413
2012/02/26,15.413
2012/02/27,19.708
2012/02/28,26.183
2012/02/29,26.183
2012/03/01,26.183
2012/03/02,32.541
2012/03/03,37.247
2012/03/04,37.247
2012/03/05,37.247
2012/03/06,37.247
2012/03/07,37.247
2012/03/08,37.247
2012/03/09,37.247
2012/03/10,37.247
2012/03/11,35.922
2012/03/12,29.604
2012/03/13,29.604
2012/03/14,29.604
2012/03/15,29.604
2012/03/16,29.684
2012/03/17,29.718
2012/03/18,29.718
2012/03/19,29.718
2012/03/20,29.718
2012/03/21,29.718
2012/03/22,29.718
2012/03/23,29.718
2012/03/24,29.718
2012/03/25,29.588
2012/03/26,29.171
2012/03/27,29.171
2012/03/28,29.171
2012/03/29,37.405
2012/03/30,40.229
2012/03/31,40.229
2012/04/01,40.229
2012/04/02,40.229
2012/04/03,40.229
2012/04/04,40.229
2012/04/05,40.229
2012/04/06,40.229
2012/04/07,37.975
2012/04/08,30.045
2012/04/09,30.045
2012/04/10,30.045
2012/04/11,30.045
2012/04/12,29.004
2012/04/13,26.157
2012/04/14,26.157
2012/04/15,26.157
2012/04/16,26.157
2012/04/17,26.157
2012/04/18,26.157
2012/04/19,26.157
2012/04/20,26.157
2012/04/21,21.478
2012/04/22,20.661
2012/04/23,20.661
2012/04/24,20.661
2012/04/25,20.661
2012/04/26,20.661
2012/04/27,16.852
2012/04/28,15.36
2012/04/29,15.36
2012/04/30,15.36
2012/05/01,15.36
2012/05/02,15.36
2012/05/03,15.36
2012/05/04,12.062
2012/05/05,9.346
2012/05/06,9.346
2012/05/07,9.346
2012/05/08,9.346
2012/05/09,16.408
2012/05/10,25.627
2012/05/11,25.627
2012/05/12,25.627
2012/05/13,25.627
2012/05/14,25.627
2012/05/15,25.627
2012/05/16,25.627
2012/05/17,25.627
2012/05/18,25.803
2012/05/19,25.932
2012/05/20,25.932
2012/05/21,25.932
2012/05/22,25.932
2012/05/23,25.932
2012/05/24,23.454
2012/05/25,15.605
2012/05/26,15.605
2012/05/27,15.605
2012/05/28,15.605
2012/05/29,15.605
2012/05/30,15.605
2012/05/31,10.06
2012/06/01,6.286
2012/06/02,6.286
2012/06/03,6.286
2012/06/04,6.286
2012/06/05,6.286
2012/06/06,6.286
2012/06/07,6.164
2012/06/08,5.758
2012/06/09,5.758
2012/06/10,5.758
2012/06/11,5.758
2012/06/12,5.758
2012/06/13,5.758
2012/06/14,5.693
2012/06/15,5.665
2012/06/16,5.665
2012/06/17,5.665
2012/06/18,5.665
2012/06/19,5.665
2012/06/20,8.437
2012/06/21,15.235
2012/06/22,15.235
2012/06/23,15.235
2012/06/24,15.235
2012/06/25,15.235
2012/06/26,15.235
2012/06/27,8.33
2012/06/28,6.149
2012/06/29,6.149
2012/06/30,6.149
2012/07/01,6.149
2012/07/02,6.149
2012/07/03,6.149
2012/07/04,6.965
2012/07/05,7.679
2012/07/06,7.679
2012/07/07,7.679
2012/07/08,7.679
2012/07/09,7.679
2012/07/10,7.679
2012/07/11,8.548
2012/07/12,10.998
2012/07/13,10.998
2012/07/14,10.998
2012/07/15,10.998
2012/07/16,10.998
2012/07/17,13.751
2012/07/18,18.282
2012/07/19,18.282
2012/07/20,18.282
2012/07/21,18.282
2012/07/22,18.282
2012/07/23,18.282
2012/07/24,18.282
2012/07/25,18.282
2012/07/26,22.138
2012/07/27,23.718
2012/07/28,23.718
2012/07/29,23.718
2012/07/30,29.297
2012/07/31,35.005
2012/08/01,35.005
2012/08/02,35.005
2012/08/03,35.005
2012/08/04,35.005
2012/08/05,35.005
2012/08/06,35.005
2012/08/07,26.815
2012/08/08,17.509
2012/08/09,17.509
2012/08/10,17.509
2012/08/11,17.509
2012/08/12,21.985
2012/08/13,26.405
2012/08/14,26.405
2012/08/15,26.405
2012/08/16,26.405
2012/08/17,26.405
2012/08/18,26.405
2012/08/19,26.405
2012/08/20,26.405
2012/08/21,26.405
2012/08/22,28.943
2012/08/23,37.697
2012/08/24,37.697
2012/08/25,52.144
2012/08/26,53.396
2012/08/27,53.396
2012/08/28,53.396
2012/08/29,53.396
2012/08/30,53.396
2012/08/31,53.396
2012/09/01,53.396
2012/09/02,53.396
2012/09/03,53.396
2012/09/04,53.396
2012/09/05,53.571
2012/09/06,57.343
2012/09/07,70.167
2012/09/08,70.167
2012/09/09,70.167
2012/09/10,70.167
2012/09/11,70.167
2012/09/12,70.167
2012/09/13,70.167
2012/09/14,70.167
2012/09/15,70.167
2012/09/16,70.167
2012/09/17,70.167
2012/09/18,65.817
2012/09/19,56.943
2012/09/20,65.886
2012/09/21,65.886
2012/09/22,65.886
2012/09/23,65.886
2012/09/24,65.886
2012/09/25,65.886
2012/09/26,65.886
2012/09/27,65.886
2012/09/28,65.886
2012/09/29,65.886
2012/09/30,65.886
2012/10/01,65.886
2012/10/02,64.621
2012/10/03,73.424
2012/10/04,74.405
2012/10/05,74.405
2012/10/06,74.405
2012/10/07,74.405
2012/10/08,74.405
2012/10/09,74.405
2012/10/10,74.405
2012/10/11,74.405
2012/10/12,74.405
2012/10/13,74.405
2012/10/14,74.405
2012/10/15,70.185
2012/10/16,63.708
2012/10/17,64.613
2012/10/18,64.613
2012/10/19,64.613
2012/10/20,64.613
2012/10/21,64.613
2012/10/22,64.613
2012/10/23,64.613
2012/10/24,64.613
2012/10/25,64.613
2012/10/26,64.613
2012/10/27,64.613
2012/10/28,57.509
2012/10/29,50.85
2012/10/30,62.243
2012/10/31,62.243
2012/11/01,62.243
2012/11/02,62.243
2012/11/03,62.243
2012/11/04,62.243
2012/11/05,62.243
2012/11/06,62.243
2012/11/07,62.243
2012/11/08,62.243
2012/11/09,62.243
2012/11/10,56.29
2012/11/11,50.824
2012/11/12,51.604
2012/11/13,53.764
2012/11/14,53.764
2012/11/15,53.764
2012/11/16,53.764
2012/11/17,53.764
2012/11/18,53.764
2012/11/19,53.764
2012/11/20,53.764
2012/11/21,53.764
2012/11/22,53.764
2012/11/23,39.163
2012/11/24,38.028
2012/11/25,38.028
2012/11/26,39.401
2012/11/27,40.902
2012/11/28,40.902
2012/11/29,40.902
2012/11/30,40.902
2012/12/01,40.902
2012/12/02,40.902
2012/12/03,40.902
2012/12/04,40.902
2012/12/05,38.052
2012/12/06,27.648
2012/12/07,27.648
2012/12/08,27.648
2012/12/09,27.648
2012/12/10,27.042
2012/12/11,25.097
2012/12/12,25.097
2012/12/13,25.097
2012/12/14,25.097
2012/12/15,25.097
2012/12/16,25.097
2012/12/17,25.097
2012/12/18,24.373
2012/12/19,17.668
2012/12/20,17.668
2012/12/21,17.668
2012/12/22,17.668
2012/12/23,17.668
2012/12/24,17.668
2012/12/25,17.668
2012/12/26,11.116
2012/12/27,4.032
2012/12/28,4.032
2012/12/29,4.032
2012/12/30,4.032
2012/12/31,4.032
2013/01/01,-1.903
2013/01/02,-2.455
2013/01/03,-2.455
2013/01/04,-2.455
2013/01/05,-2.455
2013/01/06,-2.455
2013/01/07,-2.455
2013/01/08,2.063
2013/01/09,6.381
2013/01/10,6.381
2013/01/11,6.381
2013/01/12,6.381
2013/01/13,6.381
2013/01/14,6.353
2013/01/15,5.769
2013/01/16,5.769
2013/01/17,5.769
2013/01/18,5.769
2013/01/19,5.769
2013/01/20,5.769
2013/01/21,5.769
2013/01/22,5.769
2013/01/23,3.738
2013/01/24,-3.37
2013/01/25,-3.37
2013/01/26,-3.37
2013/01/27,-3.37
2013/01/28,-10.156
2013/01/29,-10.156
2013/01/30,-10.156
2013/01/31,-10.156
2013/02/01,-10.156
2013/02/02,-10.156
2013/02/03,-10.156
2013/02/04,-10.156
2013/02/05,-5.71
2013/02/06,-0.874
2013/02/07,-0.874
2013/02/08,-0.874
2013/02/09,-0.874
2013/02/10,-1.384
2013/02/11,-2.77
2013/02/12,-2.77
2013/02/13,-2.77
2013/02/14,-2.77
2013/02/15,-2.77
2013/02/16,-2.77
2013/02/17,-2.77
2013/02/18,8.032
2013/02/19,8.378
2013/02/20,8.378
2013/02/21,8.378
2013/02/22,8.378
2013/02/23,8.378
2013/02/24,7.311
2013/02/25,6.168
2013/02/26,6.168
2013/02/27,6.168
2013/02/28,6.168
2013/03/01,11.791
2013/03/02,27.013
2013/03/03,27.013
2013/03/04,27.013
2013/03/05,27.013
2013/03/06,27.013
2013/03/07,27.013
2013/03/08,27.013
2013/03/09,27.013
2013/03/10,27.62
2013/03/11,29.604
2013/03/12,29.604
2013/03/13,29.604
2013/03/14,38.431
2013/03/15,43.839
2013/03/16,43.839
2013/03/17,43.839
2013/03/18,43.839
2013/03/19,43.839
2013/03/20,43.839
2013/03/21,43.839
2013/03/22,43.839
2013/03/23,43.839
2013/03/24,65.601
2013/03/25,98.678
2013/03/26,110.394
2013/03/27,124.72
2013/03/28,124.72
2013/03/29,124.72
2013/03/30,124.72
2013/03/31,124.72
2013/04/01,124.72
2013/04/02,124.72
2013/04/03,124.72
2013/04/04,124.72
2013/04/05,135.098
2013/04/06,157.515
2013/04/07,157.515
2013/04/08,146.116
2013/04/09,136.125
2013/04/10,136.125
2013/04/11,136.125
2013/04/12,136.125
2013/04/13,136.125
2013/04/14,136.125
2013/04/15,136.125
2013/04/16,136.125
2013/04/17,147.366
2013/04/18,176.17
2013/04/19,176.17
2013/04/20,176.17
2013/04/21,176.17
2013/04/22,176.17
2013/04/23,181.577
2013/04/24,202.289
2013/04/25,202.289
2013/04/26,202.289
2013/04/27,202.289
2013/04/28,202.289
2013/04/29,202.289
2013/04/30,231.935
2013/05/01,239.409
2013/05/02,239.409
2013/05/03,239.409
2013/05/04,239.409
2013/05/05,239.409
2013/05/06,223.405
2013/05/07,207.629
2013/05/08,207.629
2013/05/09,207.629
2013/05/10,207.629
2013/05/11,207.629
2013/05/12,214.494
2013/05/13,241.547
2013/05/14,241.547
2013/05/15,241.547
2013/05/16,241.547
2013/05/17,241.547
2013/05/18,241.547
2013/05/19,207.397
2013/05/20,206.415
2013/05/21,206.415
2013/05/22,206.415
2013/05/23,206.415
2013/05/24,206.415
2013/05/25,213.632
2013/05/26,232.878
2013/05/27,232.878
2013/05/28,232.878
2013/05/29,232.878
2013/05/30,216.135
2013/05/31,178.245
2013/06/01,178.245
2013/06/02,178.245
2013/06/03,178.245
2013/06/04,178.245
2013/06/05,208.314
2013/06/06,257.282
2013/06/07,257.282
2013/06/08,257.282
2013/06/09,257.282
2013/06/10,257.282
2013/06/11,257.282
2013/06/12,234.498
2013/06/13,221.922
2013/06/14,221.922
2013/06/15,221.922
2013/06/16,228.999
2013/06/17,298.941
2013/06/18,298.941
2013/06/19,298.941
2013/06/20,298.941
2013/06/21,298.941
2013/06/22,246.516
2013/06/23,188.826
2013/06/24,188.826
2013/06/25,188.826
2013/06/26,188.826
2013/06/27,188.826
2013/06/28,188.826
2013/06/29,201.35
2013/06/30,218.636
2013/07/01,218.636
2013/07/02,218.636
2013/07/03,218.636
2013/07/04,204.57
2013/07/05,178.057
2013/07/06,178.057
2013/07/07,178.057
2013/07/08,178.057
2013/07/09,178.057
2013/07/10,178.057
2013/07/11,240.25
2013/07/12,240.973
2013/07/13,240.973
2013/07/14,240.973
2013/07/15,240.973
2013/07/16,225.479
2013/07/17,191.531
2013/07/18,191.531
2013/07/19,191.531
2013/07/20,191.531
2013/07/21,191.531
2013/07/22,202.884
2013/07/23,248.294
2013/07/24,248.294
2013/07/25,248.294
2013/07/26,248.294
2013/07/27,248.294
2013/07/28,248.294
2013/07/29,217.187
2013/07/30,210.203
2013/07/31,210.203
2013/08/01,210.203
2013/08/02,210.203
2013/08/03,238.859
2013/08/04,271.096
2013/08/05,271.096
2013/08/06,271.096
2013/08/07,271.096
2013/08/08,271.096
2013/08/09,271.096
2013/08/10,262.997
2013/08/11,234.244
2013/08/12,234.244
2013/08/13,255.872
2013/08/14,354.18
2013/08/15,354.18
2013/08/16,354.18
2013/08/17,354.18
2013/08/18,354.18
2013/08/19,354.18
2013/08/20,354.18
2013/08/21,354.18
2013/08/22,354.18
2013/08/23,343.729
2013/08/24,361.737
2013/08/25,441.001
2013/08/26,441.001
2013/08/27,441.001
2013/08/28,441.001
2013/08/29,441.001
2013/08/30,441.001
2013/08/31,441.001
2013/09/01,441.001
2013/09/02,441.001
2013/09/03,388.24
2013/09/04,423.752
2013/09/05,457.062
2013/09/06,457.062
2013/09/07,457.062
2013/09/08,457.062
2013/09/09,457.062
2013/09/10,457.062
2013/09/11,457.062
2013/09/12,457.062
2013/09/13,457.062
2013/09/14,446.556
2013/09/15,482.383
2013/09/16,482.383
2013/09/17,482.383
2013/09/18,482.383
2013/09/19,482.383
2013/09/20,482.383
2013/09/21,482.383
2013/09/22,482.383
2013/09/23,482.383
2013/09/24,482.383
2013/09/25,550.515
2013/09/26,669.519
2013/09/27,637.538
2013/09/28,597.525
2013/09/29,597.525
2013/09/30,597.525
2013/10/01,597.525
2013/10/02,597.525
2013/10/03,597.525
2013/10/04,597.525
2013/10/05,597.525
2013/10/06,669.283
2013/10/07,787.173
2013/10/08,787.173
2013/10/09,625.01
2013/10/10,623.473
2013/10/11,623.473
2013/10/12,623.473
2013/10/13,623.473
2013/10/14,623.473
2013/10/15,623.473
2013/10/16,740.558
2013/10/17,923.325
2013/10/18,923.325
2013/10/19,923.325
2013/10/20,884.969
2013/10/21,756.549
2013/10/22,756.549
2013/10/23,756.549
2013/10/24,756.549
2013/10/25,756.549
2013/10/26,1094
2013/10/27,1151
2013/10/28,1151
2013/10/29,1151
2013/10/30,1151
2013/10/31,1151
2013/11/01,1045
2013/11/02,945.466
2013/11/03,945.466
2013/11/04,945.466
2013/11/05,1003
2013/11/06,1266
2013/11/07,1266
2013/11/08,1266
2013/11/09,1266
2013/11/10,1266
2013/11/11,1183
2013/11/12,905.563
2013/11/13,905.563
2013/11/14,905.563
2013/11/15,905.563
2013/11/16,905.563
2013/11/17,968.131
2013/11/18,1100
2013/11/19,1100
2013/11/20,1100
2013/11/21,1100
2013/11/22,986.097
2013/11/23,826.969
2013/11/24,826.969
2013/11/25,826.969
2013/11/26,826.969
2013/11/27,826.969
2013/11/28,826.969
2013/11/29,864.849
2013/11/30,975.905
2013/12/01,975.905
2013/12/02,975.905
2013/12/03,765.493
2013/12/04,713.739
2013/12/05,713.739
2013/12/06,713.739
2013/12/07,713.739
2013/12/08,713.739
2013/12/09,713.739
2013/12/10,791.992
2013/12/11,944.886
2013/12/12,944.886
2013/12/13,942.06
2013/12/14,706.501
2013/12/15,706.501
2013/12/16,706.501
2013/12/17,706.501
2013/12/18,706.501
2013/12/19,706.501
2013/12/20,706.501
2013/12/21,847.799
2013/12/22,948.511
2013/12/23,948.511
2013/12/24,838.695
2013/12/25,693.529
2013/12/26,693.529
2013/12/27,693.529
2013/12/28,693.529
2013/12/29,693.529
2013/12/30,693.529
2013/12/31,693.529
2014/01/01,693.529
2014/01/02,844.819
2014/01/03,853.158
2014/01/04,764.247
2014/01/05,649.404
2014/01/06,649.404
2014/01/07,649.404
2014/01/08,649.404
2014/01/09,649.404
2014/01/10,649.404
2014/01/11,649.404
2014/01/12,649.404
2014/01/13,814.123
2014/01/14,713.748
2014/01/15,568.412
